PROSOFT : ProSoft 7.4
CRUISE-ID : mc497
OPERATOR : gianluca
LATITUDE : Missing
LONGITUDE : Missing
ZONE : Missing
COMMENT : 6/8
STATION-ID : Missing
CAST : A
TIME-STAMP : Tue Aug 21 10:30:59 2001
MODE : PROVIEW
PRESSURE-TARE : 0.000000
TIMETAG : OFF
PROFILER : WET
REFERENCE : WET
PRO-DARK : OFF
REF-DARK : OFF
PRO-ID : PRO0029
REF-ID : REF0045
PROCESSING_LEVEL : 4
FILE_CREATION_TIME : 17-Jul-2003 16:33:02
DEGLITCH_PRODAT : OFF
DEGLITCH_REFDAT : OFF
PRES_TARE_CORRECTED : 0.34594
BIN_INTERVAL : 1m
BIN_WIDTH : 0.5m
TIME_INTERVAL : 2sec
TIME_WIDTH : 1sec
WAVEL_INTERP : 0nm
INTEGRATION_POINTS : 5
REFLECTION_ALBEDO : 0.043
REFLECTANCE_INDEX : 0.021
REFRACTIVE_INDEX : 1.345

Level 4 Product: K Values
K_Lu	K_Lu	K_Lu	K_Lu	K_Lu	K_Lu	K_Lu	K_Lu	K_Lu	K_Lu	K_Lu	K_Lu	K_Lu	K_Lu	
37.00000000	0.11150560	0.10207053	0.08055420	0.06656752	0.06099507	0.06976448	0.08311013	0.09327618	0.08264394	0.07369950	0.11576188	0.13538414	0.10028871	
38.00000000	0.10878279	0.09955509	0.07854504	0.06463531	0.05929840	0.06789117	0.08140133	0.09168307	0.08098942	0.07291763	0.12992157	0.16365664	0.11096463	
39.00000000	0.10742903	0.09839533	0.07783698	0.06381680	0.05864052	0.06675087	0.07990263	0.09002967	0.07995018	0.07307985	0.13968744	0.18476210	0.11894961	
40.00000000	0.10890385	0.09942640	0.07772874	0.06318398	0.05737684	0.06455595	0.07679259	0.08656362	0.07885627	0.07079339	0.13270249	0.17689514	0.11537706	
41.00000000	0.11162310	0.10132856	0.07746202	0.06215263	0.05542545	0.06119191	0.07175587	0.08094977	0.07816589	0.07029071	0.10891385	0.14089735	0.10044540	
42.00000000	0.11446809	0.10330609	0.07665164	0.06032121	0.05249726	0.05661238	0.06529558	0.07373213	0.07482712	0.06855032	0.07342725	0.08170972	0.07472374	
43.00000000	0.11401828	0.10210997	0.07312711	0.05604353	0.04741626	0.04982073	0.05668852	0.06403373	0.07006835	0.06399599	0.03787557	0.02186028	0.04627830	
44.00000000	0.11202795	0.09977636	0.06955492	0.05205636	0.04322095	0.04414464	0.04948693	0.05596649	0.06603398	0.06042741	0.00526090	-0.03036924	0.01851872	
45.00000000	0.11159201	0.09902271	0.06711544	0.04919333	0.04017442	0.04025792	0.04479301	0.05106517	0.06421452	0.05687693	-0.01460510	-0.06024741	0.00085892	
46.00000000	0.11104378	0.09791482	0.06444457	0.04603768	0.03725667	0.03706747	0.04139274	0.04786377	0.06457232	0.05653038	0.00107162	-0.03147969	0.01173049	
47.00000000	0.10882595	0.09517110	0.06090039	0.04226429	0.03387748	0.03350732	0.03744574	0.04391942	0.06312836	0.05554788	0.03032110	0.02307433	0.03285167	
48.00000000	0.10635926	0.09198999	0.05741824	0.03872456	0.03067735	0.03009887	0.03333956	0.04008796	0.06510945	0.05697465	0.06687384	0.08596294	0.05921037	
49.00000000	0.10342872	0.08845212	0.05389803	0.03550705	0.02760517	0.02653619	0.02872784	0.03515362	0.06610229	0.05889470	0.09041854	0.12586266	0.07394338	
50.00000000	0.10476634	0.08956326	0.05484610	0.03657387	0.02860745	0.02740879	0.02885866	0.03502202	0.06728624	0.06178552	0.09185116	0.13028121	0.07308451	
51.00000000	0.11638462	0.10135226	0.06559581	0.04667162	0.03829251	0.03829824	0.04114496	0.04768256	0.07577191	0.06786826	0.09773532	0.13198655	0.07993020	
52.00000000	0.13780837	0.12250057	0.08586125	0.06542642	0.05630968	0.05855355	0.06490704	0.07231991	0.08662620	0.07852193	0.09825750	0.11596147	0.08647900	
53.00000000	0.16499984	0.15019901	0.11142806	0.08845857	0.07839796	0.08357743	0.09483682	0.10412894	0.09933455	0.08779728	0.09670075	0.08883923	0.09308575	
54.00000000	0.18361918	0.16874164	0.12817012	0.10289891	0.09219744	0.09960746	0.11535192	0.12668665	0.10621392	0.09147996	0.09483339	0.07250838	0.09608851	
55.00000000	0.17999899	0.16442177	0.12409133	0.09840962	0.08840124	0.09605464	0.11275784	0.12503199	0.10268320	0.08865267	0.10473368	0.08897960	0.10111966	
56.00000000	0.16155485	0.14467883	0.10457984	0.08014740	0.07120711	0.07723562	0.09115317	0.10354352	0.09625124	0.08331346	0.13049587	0.13933648	0.10560628	
57.00000000	0.13574576	0.11733922	0.07886368	0.05682940	0.04877354	0.05188569	0.06092542	0.07217079	0.08887486	0.08125624	0.14225557	0.18198669	0.10872919	
58.00000000	0.11589285	0.09732711	0.06015939	0.04026646	0.03252835	0.03281833	0.03704919	0.04699707	0.08330489	0.07641205	0.13685263	0.18623209	0.09600261	
59.00000000	0.11603855	0.09732290	0.05985945	0.03990145	0.03154629	0.03070513	0.03355476	0.04287591	0.08524329	0.06653638	0.11676715	0.15333871	0.08188498	
60.00000000	0.12525603	0.10505719	0.06735787	0.04655625	0.03764844	0.03662093	0.04006999	0.04924732	0.09226505	0.06553319	0.10235855	0.11760083	0.07328787	
61.00000000	0.13119281	0.10850051	0.07044216	0.04930929	0.04027139	0.03905172	0.04227689	0.05128344	0.09940016	0.07341460	0.11383563	0.11866319	0.07200130	
62.00000000	0.13868689	0.11434770	0.07451393	0.05309632	0.04374736	0.04258176	0.04574099	0.05398319	0.10972374	0.08681987	0.12781496	0.13605471	0.08347826	
63.00000000	0.14619756	0.12186882	0.08117324	0.05944571	0.04977419	0.04860687	0.05219047	0.06052019	0.11338270	0.09834979	0.14075493	0.14697922	0.08971899	
64.00000000	0.16258783	0.13536056	0.09329703	0.07069918	0.06079765	0.06014790	0.06512355	0.07367492	0.11897296	0.09038537	0.15162397	0.15423339	0.10423756	
65.00000000	0.18409062	0.15179330	0.10778948	0.08365937	0.07333475	0.07309583	0.08021234	0.08960413	0.13197747	0.08863284	0.16258515	0.17352843	0.12171779	
66.00000000	0.19268444	0.15420709	0.10994727	0.08577024	0.07532874	0.07468306	0.08145577	0.09103401	0.13918025	0.09441894	0.19829025	0.20323021	0.13245085	
67.00000000	0.19981247	0.15196303	0.10767905	0.08377430	0.07316572	0.07188713	0.07746665	0.08624758	0.15650481	0.10902861	0.22341413	0.22179404	0.14033506	
68.00000000	0.20125463	0.15078962	0.10655221	0.08265826	0.07177986	0.07011534	0.07506414	0.08348991	0.16241331	0.12290047	0.24251232	0.22841677	0.14171057	
69.00000000	0.20497599	0.14875340	0.10547047	0.08188215	0.07077430	0.06904083	0.07304982	0.08089856	0.16611132	0.13089469	0.25989956	0.20925084	0.13851921	

Level 4 Product: K Values
K_Ed	K_Ed	K_Ed	K_Ed	K_Ed	K_Ed	K_Ed	K_Ed	K_Ed	K_Ed	K_Ed	K_Ed	K_Ed	K_Ed	
Depth	399.8	411.5	442.6	469.8	490.9	509.6	531.5	554.9	589.4	619.4	665.7	682.5	700.2	
2.00000000	0.06077849	0.05555013	0.04983990	0.04472634	0.04509893	0.05718460	0.06558687	0.08082535	0.17086494	0.34164174	0.48009677	0.50462032	0.66250335	
3.00000000	0.06170505	0.05761520	0.04929574	0.04388315	0.04274699	0.05525180	0.06386947	0.07857583	0.16679725	0.33512563	0.47151877	0.49141149	0.64247169	
4.00000000	0.05872240	0.05467990	0.04612826	0.04098282	0.03919832	0.05216357	0.06163781	0.07708954	0.16827943	0.34579793	0.48844841	0.50284324	0.65018065	
5.00000000	0.05791401	0.05380826	0.04517803	0.04053732	0.03932855	0.05412883	0.06468787	0.08078277	0.17382289	0.35334441	0.49667272	0.50083991	0.63176510	
