PROSOFT : ProSoft 7.4
CRUISE-ID : Mc479
OPERATOR : enzo
LATITUDE : Missing
LONGITUDE : Missing
ZONE : Missing
COMMENT : 2/8
STATION-ID : Missing
CAST : A
TIME-STAMP : Wed Apr 18 10:20:46 2001
MODE : PROVIEW
PRESSURE-TARE : 0.000000
TIMETAG : OFF
PROFILER : WET
REFERENCE : WET
PRO-DARK : OFF
REF-DARK : OFF
PRO-ID : PRO0029
REF-ID : REF0045
PROCESSING_LEVEL : 4
FILE_CREATION_TIME : 17-Jul-2003 15:43:52
DEGLITCH_PRODAT : OFF
DEGLITCH_REFDAT : OFF
PRES_TARE_CORRECTED : 0.083864
BIN_INTERVAL : 1m
BIN_WIDTH : 0.5m
TIME_INTERVAL : 2sec
TIME_WIDTH : 1sec
WAVEL_INTERP : 0nm
INTEGRATION_POINTS : 5
REFLECTION_ALBEDO : 0.043
REFLECTANCE_INDEX : 0.021
REFRACTIVE_INDEX : 1.345

Level 4 Product: K Values
K_Lu	K_Lu	K_Lu	K_Lu	K_Lu	K_Lu	K_Lu	K_Lu	K_Lu	K_Lu	K_Lu	K_Lu	K_Lu	K_Lu	
#Depth	399.8	412.2	442.0	470.1	490.4	509.8	531.7	554.5	590.2	619.0	665.6	683.3	700.4	
38.00000000	0.11736149	0.09877898	0.07606034	0.06417516	0.06006091	0.06701448	0.08169146	0.09376415	0.11486894	0.07941654	0.09560247	0.09378014	0.08032565	
39.00000000	0.11529735	0.09983128	0.07574037	0.06379236	0.05905153	0.06540202	0.07992154	0.09184685	0.11190331	0.08456535	0.08978734	0.09791126	0.08368509	
40.00000000	0.11734541	0.10100367	0.07542283	0.06386700	0.05840211	0.06435937	0.07874226	0.09047197	0.10830697	0.08785951	0.08200518	0.08901526	0.08189576	
41.00000000	0.11845577	0.09671426	0.07365397	0.06172053	0.05622380	0.06180136	0.07556332	0.08696209	0.10770814	0.08427829	0.08040337	0.08749844	0.08311012	
42.00000000	0.12490195	0.09862204	0.07547443	0.06197914	0.05613620	0.06156289	0.07548686	0.08655564	0.11174993	0.07616005	0.08928584	0.09303054	0.07899697	
43.00000000	0.12469935	0.09816642	0.07437574	0.06095480	0.05511820	0.06056201	0.07456422	0.08532283	0.12046698	0.08191649	0.09786722	0.10357912	0.07447349	
44.00000000	0.12847070	0.09365374	0.07372687	0.06053510	0.05406078	0.05920799	0.07294735	0.08338865	0.12731512	0.09156865	0.11374761	0.11603874	0.07747008	
45.00000000	0.13404769	0.09560812	0.07466390	0.06001675	0.05295680	0.05768282	0.07135019	0.08196047	0.11981439	0.10335797	0.12486420	0.11010863	0.08576537	
46.00000000	0.15064691	0.09849181	0.07497119	0.05777557	0.05083061	0.05488607	0.06801715	0.07845334	0.10908078	0.10179584	0.11565700	0.09106171	0.08470184	
47.00000000	0.15051979	0.09487426	0.07133822	0.05683676	0.04863917	0.05260737	0.06515076	0.07462723	0.10326210	0.08363824	0.09773658	0.09629132	0.07104036	
48.00000000	0.16266735	0.10293703	0.06704210	0.05531294	0.04707908	0.05066033	0.06286191	0.07148356	0.12062956	0.07785072	0.08165703	0.12179781	0.07964248	
49.00000000	0.15639866	0.09401070	0.06163097	0.05411461	0.04523886	0.04826612	0.05923996	0.06731803	0.12316011	0.06043660	0.06879797	0.14243738	0.08142784	
50.00000000	0.12512887	0.10501931	0.06135601	0.05198964	0.04343293	0.04568634	0.05618020	0.06435956	0.12286850	0.10534995	0.09808911	0.14217276	0.08139422	
51.00000000	0.12775068	0.10981641	0.06276039	0.04933045	0.04135878	0.04267441	0.05231587	0.06035674	0.10944589	0.13056657	0.13985420	0.11257757	0.06795206	
52.00000000	0.15686470	0.10049383	0.06333755	0.04725931	0.03864096	0.03972106	0.04843741	0.05414017	0.11877774	0.13379214	0.16043959	0.09827154	0.06357029	
53.00000000	0.20791291	0.09665233	0.06556876	0.04524424	0.03669839	0.03778949	0.04573369	0.05059924	0.13708777	0.15113346	0.16800650	0.12367414	0.09060249	
54.00000000	0.20450168	0.08983416	0.06003164	0.04518605	0.03588401	0.03682992	0.04360374	0.04781749	0.13404334	0.11814766	0.13839626	0.24540421	0.07784042	
55.00000000	0.28020909	0.10660684	0.05885818	0.04727678	0.03816677	0.03890792	0.04603271	0.05007239	0.13788419	0.10553006	0.22968870	0.27439105	0.09110765	
56.00000000	0.34636705	0.11803793	0.05922079	0.05038029	0.04205221	0.04293196	0.05171863	0.05646598	0.15622544	0.14368320	0.24788616	0.40606582	0.09370598	
57.00000000	0.41140947	0.11216199	0.06491259	0.05574664	0.04744070	0.04835163	0.05920576	0.06250864	0.19380344	0.19823701	0.29555961	0.35008629	0.09555304	
58.00000000	0.47947695	0.10295202	0.07331396	0.05840946	0.05061736	0.05165224	0.06404298	0.06744915	0.21994745	0.25154002	0.31399537	0.29758361	0.12687893	
59.00000000	0.37156110	0.08985654	0.07722433	0.06101837	0.05309682	0.05384309	0.06742287	0.07002550	0.23878417	0.34827178	0.19548111	0.34488772	0.07826210	

Level 4 Product: K Values
K_Ed	K_Ed	K_Ed	K_Ed	K_Ed	K_Ed	K_Ed	K_Ed	K_Ed	K_Ed	K_Ed	K_Ed	K_Ed	K_Ed	
Depth	399.8	411.5	442.6	469.8	490.9	509.6	531.5	554.9	589.4	619.4	665.7	682.5	700.2	
2.00000000	0.28595719	0.29008422	0.25916496	0.21366113	0.17235160	0.15889720	0.16580487	0.14359313	0.23702982	0.41079795	0.59152962	0.60159124	0.74908559	
3.00000000	0.28108522	0.28314542	0.25504677	0.21145305	0.17698951	0.16423601	0.16333896	0.14796255	0.23583149	0.40624852	0.57825649	0.59125785	0.73097504	
4.00000000	0.27095774	0.27185693	0.24524453	0.20290162	0.17169765	0.15962113	0.15466587	0.14363846	0.22987238	0.40271383	0.57364753	0.58641488	0.72013118	
5.00000000	0.25823446	0.25643501	0.23368303	0.19442010	0.17202599	0.16211200	0.14895720	0.14647632	0.23037223	0.40305883	0.56933613	0.57912369	0.69539659	
6.00000000	0.24435769	0.24264940	0.22298149	0.18762355	0.16394018	0.15407179	0.14394921	0.14297768	0.22355752	0.39950084	0.56050743	0.55088023	0.64034007	
7.00000000	0.23550070	0.23350113	0.21556839	0.18266227	0.16110143	0.15289825	0.14371632	0.14419036	0.22517794	0.39945708	0.55087114	0.52145039	0.59209209	
8.00000000	0.22693295	0.22479461	0.20770438	0.17686986	0.15638138	0.14911165	0.14156507	0.14214139	0.21929328	0.38577337	0.52631817	0.47333271	0.51342687	
9.00000000	0.22363289	0.22157736	0.20433757	0.17382275	0.15340402	0.14658939	0.13967126	0.14053398	0.21709693	0.38258814	0.51730048	0.43326566	0.44475026	
10.00000000	0.22499719	0.22267414	0.20536385	0.17472766	0.15425394	0.14753251	0.14113983	0.14176734	0.21906075	0.38592078	0.51421939	0.39637915	0.37854381	
11.00000000	0.22462286	0.22242604	0.20489402	0.17435815	0.15380320	0.14721087	0.14086947	0.14169784	0.21818884	0.37956540	0.49826972	0.35320673	0.31464192	
12.00000000	0.22056620	0.21861751	0.20178125	0.17215700	0.15212225	0.14584388	0.13994441	0.14078355	0.21519536	0.36160381	0.46677809	0.30638210	0.26387775	
13.00000000	0.21607369	0.21413918	0.19763330	0.16872455	0.14888005	0.14295215	0.13750474	0.13800243	0.20935662	0.34331234	0.42755676	0.26462846	0.22032254	
14.00000000	0.21953189	0.21747578	0.20086608	0.17153143	0.15125861	0.14549537	0.14010063	0.14062107	0.21261169	0.34965632	0.40693620	0.24314764	0.19940067	
15.00000000	0.22261137	0.22018227	0.20262993	0.17263370	0.15196103	0.14643271	0.14132508	0.14163820	0.21455951	0.36320672	0.38562167	0.22854433	0.18717215	
16.00000000	0.21875756	0.21647959	0.19885325	0.16985186	0.14983241	0.14502734	0.14046778	0.14118933	0.21267012	0.36806628	0.35327173	0.21307278	0.17629929	
17.00000000	0.21064282	0.20665607	0.18967643	0.16247111	0.14368475	0.13953882	0.13567752	0.13640694	0.20382684	0.35150822	0.30858785	0.19328885	0.16051433	
18.00000000	0.21275342	0.20901041	0.18963160	0.16334656	0.14486204	0.14100466	0.13756404	0.13825000	0.20461213	0.34597874	0.27509611	0.18352977	0.15717379	
19.00000000	0.22066533	0.21978899	0.19965877	0.16770611	0.14830072	0.14411237	0.14025323	0.14070165	0.21229047	0.34903702	0.25470047	0.17964566	0.15832076	
20.00000000	0.22281142	0.22316704	0.22684940	0.16798359	0.14826805	0.14406591	0.14009236	0.14048889	0.21613725	0.34898233	0.23572455	0.17558178	0.15799903	
21.00000000	0.21097898	0.21195953	0.23527974	0.16038691	0.14196782	0.13841221	0.13496833	0.13588241	0.20923293	0.33190773	0.21175331	0.16696377	0.15303774	
22.00000000	0.20012653	0.19823814	0.22733780	0.15325357	0.13580773	0.13298658	0.13016425	0.13131518	0.20043783	0.31534580	0.19136774	0.16063239	0.14497656	
23.00000000	0.19453721	0.19049772	0.20607589	0.14950977	0.13285226	0.13087314	0.12896598	0.13069885	0.19603888	0.30846996	0.18484342	0.16194832	0.14423559	
24.00000000	0.19157546	0.18813403	0.17599081	0.14658453	0.13043811	0.12944068	0.12848112	0.13126126	0.19776742	0.30604593	0.19083460	0.16686561	0.14604617	
25.00000000	0.18340742	0.17883382	0.16041312	0.13735193	0.12393866	0.12456140	0.12495678	0.12948438	0.19775485	0.29670640	0.17958997	0.17081724	0.14516585	
26.00000000	0.16617119	0.16111311	0.14296449	0.11835729	0.11268419	0.11547971	0.11787862	0.12493972	0.19323376	0.28027922	0.19597033	0.17015936	0.14025876	
27.00000000	0.15025648	0.14440311	0.12650728	0.10169788	0.10078736	0.10555854	0.10942215	0.11844404	0.18658260	0.26227089	0.20034480	0.16169822	0.12991961	
28.00000000	0.13501034	0.12858800	0.11137453	0.08900779	0.08974052	0.09592152	0.10080645	0.11116345	0.17691124	0.24065066	0.19454411	0.14794612	0.11749772	
29.00000000	0.12674659	0.12039407	0.10275202	0.08439225	0.08280490	0.08985669	0.09555572	0.10661406	0.17170015	0.22505227	0.19004886	0.13715542	0.10930854	
30.00000000	0.11899090	0.11190893	0.09428381	0.08194954	0.07722782	0.08520674	0.09175189	0.10352999	0.16681809	0.20474509	0.16021742	0.12918467	0.10272840	
31.00000000	0.11430776	0.10712457	0.08854930	0.07742913	0.07325685	0.08208958	0.08965127	0.10253777	0.16648352	0.19313022	0.15519252	0.12743521	0.09974351	
32.00000000	0.11101408	0.10448768	0.08456531	0.07396232	0.07062666	0.08027319	0.08880482	0.10259570	0.16800071	0.18439915	0.14819672	0.12337741	0.09652847	
33.00000000	0.10903595	0.10256639	0.08206175	0.07207284	0.06664299	0.07989931	0.08824362	0.10470907	0.16668083	0.16814923	0.13392382	0.11391198	0.09301278	
34.00000000	0.10953589	0.10295641	0.08221169	0.07186293	0.05901431	0.08207323	0.09178636	0.10752289	0.16665017	0.16041827	0.11550801	0.10571890	0.09104475	
35.00000000	0.10666880	0.10002603	0.08009198	0.06985818	0.05413678	0.08133982	0.09933276	0.10609516	0.16187889	0.14795661	0.09860413	0.09565912	0.08746940	
36.00000000	0.10607286	0.09922983	0.07966557	0.06910466	0.05464234	0.08028433	0.10229562	0.10424832	0.16000045	0.13748665	0.07979722	0.09120713	0.08515061	
37.00000000	0.10072562	0.09413215	0.07546680	0.06550881	0.05740617	0.07567822	0.09759936	0.09835062	0.15453405	0.12764884	0.06237651	0.08455022	0.08063728	
38.00000000	0.10065894	0.09439360	0.07564339	0.06594483	0.06397355	0.07386576	0.09046059	0.09699302	0.15309479	0.11618996	0.05578083	0.08217907	0.07979598	
39.00000000	0.10093790	0.09454331	0.07587265	0.06605308	0.06427290	0.07381850	0.08281379	0.09712637	0.15262996	0.11279227	0.06208330	0.08138459	0.07935881	
40.00000000	0.09862699	0.09223680	0.07421007	0.06465741	0.06304420	0.07236024	0.08127102	0.09529408	0.14857837	0.10801521	0.06617032	0.07688069	0.07723857	
41.00000000	0.10159304	0.09563337	0.07699495	0.06691161	0.06479856	0.07416759	0.08309535	0.09723316	0.15089674	0.11270801	0.06349516	0.07807818	0.08031554	
42.00000000	0.10186261	0.09625130	0.07752711	0.06747837	0.06530423	0.07460246	0.08350926	0.09761978	0.14988511	0.11408917	0.05094176	0.07658034	0.08176812	
43.00000000	0.10291077	0.09763360	0.07892600	0.06887164	0.06656751	0.07580137	0.08467245	0.09873642	0.14944633	0.10702525	0.04221541	0.07599756	0.08175960	
44.00000000	0.10408865	0.09901780	0.08021555	0.06995950	0.06757052	0.07666208	0.08550186	0.09951821	0.14877017	0.10874313	0.05324100	0.07748781	0.08447785	
45.00000000	0.10297094	0.09816049	0.07974461	0.06949423	0.06719536	0.07603711	0.08477479	0.09860794	0.14572235	0.09404136	0.05977645	0.07603879	0.08220752	
46.00000000	0.10316740	0.09830805	0.07979735	0.06937784	0.06704667	0.07569039	0.08430478	0.09794736	0.14344371	0.10666808	0.04749316	0.07156391	0.08245407	
47.00000000	0.10346486	0.09836029	0.07994374	0.06938572	0.06706642	0.07554331	0.08406648	0.09759673	0.14133128	0.10626096	0.03158890	0.06955418	0.08012040	
48.00000000	0.10259891	0.09754304	0.07953712	0.06907302	0.06689974	0.07530281	0.08381063	0.09723702	0.13881665	0.10097192	0.02837693	0.06909371	0.07856660	
49.00000000	0.10221054	0.09717932	0.07940510	0.06891480	0.06674770	0.07511461	0.08360453	0.09699498	0.13611648	0.11181227	0.03428089	0.06920311	0.07649547	
50.00000000	0.10215333	0.09686635	0.07960884	0.06893139	0.06684529	0.07504829	0.08349289	0.09684405	0.13405714	0.08286259	0.04208443	0.07017303	0.07477843	
51.00000000	0.10071805	0.09521707	0.07817896	0.06759202	0.06562062	0.07358683	0.08185596	0.09495378	0.12991334	0.10325585	0.03072569	0.06678248	0.08122745	
52.00000000	0.09918177	0.09374374	0.07686961	0.06641107	0.06442668	0.07230543	0.08047689	0.09339603	0.12596979	0.09077898	0.03420856	0.06532570	0.07623444	
53.00000000	0.09969928	0.09537632	0.07799415	0.06736857	0.06507569	0.07295206	0.08106979	0.09396539	0.12381593	0.10258545	0.03053926	0.06666568	0.08136334	
54.00000000	0.10204480	0.09874103	0.08057324	0.06947422	0.06670374	0.07456592	0.08258068	0.09547903	0.12421165	0.12271280	0.03047956	0.06553393	0.08682931	
55.00000000	0.10349739	0.10044791	0.08208198	0.07054495	0.06759894	0.07535696	0.08326403	0.09606590	0.12112049	0.11039951	0.03779604	0.06949070	0.08101221	
56.00000000	0.10898036	0.10613352	0.08584277	0.07330866	0.06979120	0.07750455	0.08513275	0.09777303	0.12108354	0.18133593	0.01860040	0.07056969	0.08841432	
57.00000000	0.11608540	0.11301538	0.09055134	0.07690468	0.07270641	0.08044827	0.08783619	0.10021468	0.12117627	0.14640795	0.03862110	0.07592866	0.08371212	
58.00000000	0.12119972	0.11823420	0.09404840	0.07960870	0.07485921	0.08269227	0.08994769	0.10227258	0.12103149	0.15165193	0.03636983	0.07982355	0.08114486	
59.00000000	0.13150091	0.12840734	0.10165173	0.08591442	0.08027496	0.08817755	0.09530168	0.10766375	0.12864192	0.13405941	0.03259832	0.07631300	0.09430994	

Level 4 Product: Surface Optical Data
Lu(0-)	Lu(0-)	Lu(0-)	Lu(0-)	Lu(0-)	Lu(0-)	Lu(0-)	Lu(0-)	Lu(0-)	Lu(0-)	Lu(0-)	Lu(0-)	Lu(0-)	
399.8	412.2	442.0	470.1	490.4	509.8	531.7	554.5	590.2	619.0	665.6	683.3	700.4	
0.27561341	0.33526822	0.36900986	0.48920623	0.57697894	0.57788714	0.61196905	0.56217015	0.27403933	0.10988664	0.04846146	0.07109133	0.04123938	

Level 4 Product: Surface Optical Data
Ed(0-)	Ed(0-)	Ed(0-)	Ed(0-)	Ed(0-)	Ed(0-)	Ed(0-)	Ed(0-)	Ed(0-)	Ed(0-)	Ed(0-)	Ed(0-)	Ed(0-)	
399.8	411.5	442.6	469.8	490.9	509.6	531.5	554.9	589.4	619.4	665.7	682.5	700.2	
79.35689247	94.33632211	93.85071236	102.71302095	104.63973582	100.91751804	102.98232405	98.20910078	88.27974048	84.56234081	79.76070336	63.85995136	82.68251041	

Level 4 Product: Surface Remote Sensing Reflectances
RSR-Lu(0+)/Ed(0+)	RSR-Lu(0+)/Ed(0+)	RSR-Lu(0+)/Ed(0+)	RSR-Lu(0+)/Ed(0+)	RSR-Lu(0+)/Ed(0+)	RSR-Lu(0+)/Ed(0+)	RSR-Lu(0+)/Ed(0+)	RSR-Lu(0+)/Ed(0+)	RSR-Lu(0+)/Ed(0+)	RSR-Lu(0+)/Ed(0+)	RSR-Lu(0+)/Ed(0+)	RSR-Lu(0+)/Ed(0+)	RSR-Lu(0+)/Ed(0+)	
399.8	411.85	442.3	469.95	490.65	509.7	531.6	554.7	589.8	619.2	665.65	682.9	700.3	
0.00180206	0.00184403	0.00204011	0.00247127	0.00286100	0.00297119	0.00308333	0.00297009	0.00161067	0.00067425	0.00031525	0.00057762	0.00025879	

Level 4 Product: Photosynthetically Available Radiation
Profiler PAR	Profiler PAR	Profiler PAR	
Depth	Profiler Par	% Par (0+)	
2.00000000	43106337146605656.00000000	61.94843806	
3.00000000	33571363600773784.00000000	48.24565659	
4.00000000	26272602875549800.00000000	37.75655321	
5.00000000	21011047119263652.00000000	30.19513225	
6.00000000	17465401157901730.00000000	25.09965804	
7.00000000	14162215199033754.00000000	20.35262491	
8.00000000	11886571553578608.00000000	17.08228048	
9.00000000	9854625025202528.00000000	14.16215500	
10.00000000	8517570827845502.00000000	12.24066445	
11.00000000	7025976518380534.00000000	10.09708317	
12.00000000	5965198614783271.00000000	8.57263134	
13.00000000	5061283872540950.00000000	7.27360874	
14.00000000	4397134402032494.50000000	6.31915459	
15.00000000	3680594367384763.50000000	5.28940957	
16.00000000	3125045819470582.50000000	4.49102661	
17.00000000	2679325613068813.00000000	3.85047879	
18.00000000	2328278808850883.00000000	3.34598681	
19.00000000	1995305624702324.70000000	2.86746857	
20.00000000	1689880861982084.70000000	2.42854037	
21.00000000	1444966767947523.20000000	2.07657250	
22.00000000	1252201638337671.20000000	1.79954830	
23.00000000	1092247335167182.20000000	1.56967678	
24.00000000	946256011410155.62000000	1.35987156	
25.00000000	823186088451069.12000000	1.18300686	
26.00000000	722961803659464.12000000	1.03897379	
27.00000000	641794996269971.12000000	0.92232837	
28.00000000	576095836466663.37000000	0.82791162	
29.00000000	521200677439266.00000000	0.74902137	
30.00000000	476218527874642.06000000	0.68437719	
31.00000000	431452925942233.37000000	0.62004421	
32.00000000	395781828716835.37000000	0.56878101	
33.00000000	362541290782720.50000000	0.52101079	
34.00000000	332173715250729.37000000	0.47736932	
35.00000000	302512198613435.69000000	0.43474253	
36.00000000	277880698634487.28000000	0.39934442	
37.00000000	254799975568708.31000000	0.36617494	
38.00000000	233197671066052.97000000	0.33513011	
39.00000000	217052729437412.00000000	0.31192809	
40.00000000	199293177645400.03000000	0.28640571	
41.00000000	184108411845149.03000000	0.26458357	
42.00000000	170678378549231.09000000	0.24528317	
43.00000000	156738780511673.34000000	0.22525047	
44.00000000	144188675299685.03000000	0.20721462	
45.00000000	133060525481681.52000000	0.19122227	
46.00000000	122622156798345.83000000	0.17622121	
47.00000000	112994033397860.30000000	0.16238457	
48.00000000	104309485937713.72000000	0.14990394	
