PROSOFT : ProSoft 7.4
CRUISE-ID : mc486
OPERATOR : Missing
LATITUDE : Missing
LONGITUDE : Missing
ZONE : Missing
COMMENT : 0\8
STATION-ID : Missing
CAST : A
TIME-STAMP : Tue Jun 05 10:50:00 2001
MODE : PROVIEW
PRESSURE-TARE : 0.000000
TIMETAG : OFF
PROFILER : WET
REFERENCE : WET
PRO-DARK : OFF
REF-DARK : OFF
PRO-ID : PRO0029
REF-ID : REF0045
PROCESSING_LEVEL : 3a
FILE_CREATION_TIME : 17-Jul-2003 16:32:28
DEGLITCH_PRODAT : OFF
DEGLITCH_REFDAT : OFF
PRES_TARE_CORRECTED : 1.0902
BIN_INTERVAL : 1m
BIN_WIDTH : 0.5m
TIME_INTERVAL : 2sec
TIME_WIDTH : 1sec
WAVEL_INTERP : 0nm

Lu	Lu	Lu	Lu	Lu	Lu	Lu	Lu	Lu	Lu	Lu	Lu	Lu	Lu	Lu	Lu	Ed	Ed	Ed	Ed	Ed	Ed	Ed	Ed	Ed	Ed	Ed	Ed	Ed	Ed	Ed	Ed	Es	Es	Es	Es	Es	Es	Es	Es	Es	Es	Es	Es	Es	Es	Es	Ls	Ls	Ls	Ls	Ls	Ls	Ls	Ls	Ls	
#Datetag	Timetag2	Depth	399.8	412.2	442.0	470.1	490.4	509.8	531.7	554.5	590.2	619.0	665.6	683.3	700.4	Datetag	Timetag2	Depth	399.8	411.5	442.6	469.8	490.9	509.6	531.5	554.9	589.4	619.4	665.7	682.5	700.2	Datetag	Timetag2	399.5	412.3	442.7	470.3	490.4	510.4	531.9	554.9	590.6	620.5	664.6	683.3	700.2	Datetag	Timetag2	411.8	442.7	490.8	510.1	555.0	664.5	683.6	
    02001156	   105021932	    00000020	2.86883984e-003	4.62593172e-003	1.04124074e-002	2.62589453e-002	3.96815620e-002	3.61204945e-002	3.22023556e-002	2.42448087e-002	3.95849572e-003	5.02946405e-004	3.98615138e-004	6.81466071e-004	4.90697165e-004	    02001156	   105023143	    00000020	5.74371969e-001	8.10611127e-001	1.68171771e+000	3.92217456e+000	5.91236149e+000	6.33265054e+000	7.20751596e+000	6.86570146e+000	1.32865812e+000	5.24310849e-002	5.17591951e-003	2.10159044e-002	1.68851957e-002	    02001156	   105023143	8.64565899e+001	1.02958667e+002	1.16341541e+002	1.27311910e+002	1.25568629e+002	1.32567237e+002	1.26291364e+002	1.19160077e+002	1.12207284e+002	1.11955764e+002	1.09509540e+002	1.03999453e+002	1.00241175e+002	    02001156	   105023143	4.17870080e-001	4.84651251e-001	7.47805028e-001	8.12430867e-001	8.71215262e-001	1.19754994e-001	1.37110377e-001	
    02001156	   105022993	    00000021	2.56056504e-003	4.16030644e-003	9.53580546e-003	2.43658761e-002	3.69108035e-002	3.33846934e-002	2.94682790e-002	2.19307327e-002	3.47222672e-003	4.61421283e-004	3.65907763e-004	6.18578902e-004	4.44546093e-004	    02001156	   105024229	    00000021	5.12352841e-001	7.26923381e-001	1.54018671e+000	3.63041865e+000	5.49073336e+000	5.82718369e+000	6.58350592e+000	6.18578209e+000	1.11830721e+000	3.91216698e-002	4.10602661e-003	1.86168649e-002	1.53630526e-002	    02001156	   105024229	8.76259131e+001	1.04464707e+002	1.18007545e+002	1.29270814e+002	1.27432067e+002	1.34391219e+002	1.27967259e+002	1.20886191e+002	1.13850143e+002	1.13663611e+002	1.11016856e+002	1.05298222e+002	1.01606672e+002	    02001156	   105024229	4.34317971e-001	5.02093169e-001	7.69271063e-001	8.32989472e-001	8.98603792e-001	1.25704073e-001	1.42542213e-001	
    02001156	   105024060	    00000022	2.24887669e-003	3.69329769e-003	8.63830231e-003	2.24197355e-002	3.40836507e-002	3.06681573e-002	2.68009074e-002	1.97464085e-002	3.04327196e-003	4.34052513e-004	3.50325716e-004	5.93127988e-004	4.15450962e-004	    02001156	   105025263	    00000022	4.53757718e-001	6.48471571e-001	1.40362665e+000	3.35573329e+000	5.10026651e+000	5.36456029e+000	6.02314053e+000	5.58314506e+000	9.26993549e-001	2.89180886e-002	3.29084374e-003	1.65533983e-002	1.40354093e-002	    02001156	   105025263	8.90712166e+001	1.06285731e+002	1.20070645e+002	1.31660201e+002	1.29777342e+002	1.36712290e+002	1.30282262e+002	1.23179716e+002	1.15955080e+002	1.15852534e+002	1.13082464e+002	1.07127666e+002	1.03455254e+002	    02001156	   105025263	4.23046427e-001	4.87132723e-001	7.48616042e-001	8.12744628e-001	8.75497417e-001	1.20549966e-001	1.38675026e-001	
    02001156	   105025112	    00000023	1.95547024e-003	3.24541098e-003	7.77704678e-003	2.05688432e-002	3.14122818e-002	2.81525440e-002	2.43794323e-002	1.77884814e-002	2.67232729e-003	4.07836734e-004	3.39089687e-004	5.80295063e-004	3.95229237e-004	    02001156	   105026333	    00000023	4.01703494e-001	5.79291453e-001	1.28253657e+000	3.10796856e+000	4.74655551e+000	4.94750726e+000	5.51685354e+000	5.04463322e+000	7.69887280e-001	2.15744831e-002	2.74776250e-003	1.48473552e-002	1.28402991e-002	    02001156	   105026333	8.68727952e+001	1.03523033e+002	1.16964509e+002	1.28061445e+002	1.26254560e+002	1.33196363e+002	1.26773318e+002	1.19637540e+002	1.12769287e+002	1.12547970e+002	1.09871959e+002	1.04270254e+002	1.00573593e+002	    02001156	   105026333	4.22802723e-001	4.87296013e-001	7.51842093e-001	8.17614329e-001	8.72157680e-001	1.19072412e-001	1.37628298e-001	
    02001156	   105026193	    00000024	1.70457487e-003	2.86213271e-003	7.03367939e-003	1.89674778e-002	2.91071956e-002	2.59496546e-002	2.22462373e-002	1.60528546e-002	2.34588586e-003	3.74705613e-004	3.16299246e-004	5.39249070e-004	3.64676163e-004	    02001156	   105027505	    00000024	3.58693108e-001	5.21204016e-001	1.17711489e+000	2.88395762e+000	4.41611306e+000	4.56529437e+000	5.05340617e+000	4.55869835e+000	6.50688813e-001	1.66708276e-002	2.49729363e-003	1.35859570e-002	1.18967418e-002	    02001156	   105027505	8.63105815e+001	1.02778770e+002	1.16131414e+002	1.27066239e+002	1.25318467e+002	1.32308338e+002	1.25996374e+002	1.18865081e+002	1.11960666e+002	1.11698823e+002	1.09213266e+002	1.03721803e+002	9.99715303e+001	    02001156	   105027505	4.18141741e-001	4.86017909e-001	7.48136154e-001	8.10950616e-001	8.72520366e-001	1.21252766e-001	1.37244756e-001	
    02001156	   105027331	    00000025	1.50338203e-003	2.54688188e-003	6.40418462e-003	1.75876647e-002	2.70859644e-002	2.40173827e-002	2.03664498e-002	1.45301259e-002	2.06505747e-003	3.48880933e-004	2.94376878e-004	5.02950430e-004	3.36459431e-004	    02001156	   105028629	    00000025	3.22441604e-001	4.71644987e-001	1.07751123e+000	2.69024245e+000	4.12882344e+000	4.23540372e+000	4.65409563e+000	4.14365136e+000	5.54325527e-001	1.35043651e-002	2.32002670e-003	1.25378282e-002	1.10576271e-002	    02001156	   105028629	8.65245148e+001	1.03109511e+002	1.16456546e+002	1.27516869e+002	1.25645676e+002	1.32610136e+002	1.26132425e+002	1.19104597e+002	1.12235783e+002	1.12008058e+002	1.09418383e+002	1.03848683e+002	1.00164287e+002	    02001156	   105028629	4.35080776e-001	5.02316482e-001	7.70467156e-001	8.33771466e-001	9.00124900e-001	1.24959865e-001	1.40777251e-001	
    02001156	   105028467	    00000026	1.33460236e-003	2.28381307e-003	5.87010812e-003	1.63939839e-002	2.53346417e-002	2.22973689e-002	1.87006307e-002	1.31656773e-002	1.82359588e-003	3.21430148e-004	2.70084928e-004	4.59532140e-004	3.10820694e-004	    02001156	   105029746	    00000026	2.88676285e-001	4.24741239e-001	8.93322778e-001	2.50469368e+000	3.85638121e+000	3.93060611e+000	4.29167274e+000	3.77304462e+000	4.73670973e-001	1.08466282e-002	2.18486236e-003	1.15721538e-002	1.02804110e-002	    02001156	   105029746	8.91196324e+001	1.06288926e+002	1.20125922e+002	1.31636629e+002	1.29860388e+002	1.36816967e+002	1.30531123e+002	1.23324695e+002	1.16029313e+002	1.15897591e+002	1.13222146e+002	1.07309693e+002	1.03569010e+002	    02001156	   105029746	4.20740093e-001	4.84893365e-001	7.45654492e-001	8.08654636e-001	8.70056274e-001	1.20592996e-001	1.36977513e-001	
    02001156	   105029590	    00000027	1.19289610e-003	2.05406940e-003	5.40690094e-003	1.53324693e-002	2.37837774e-002	2.07637293e-002	1.72129413e-002	1.19435073e-002	1.60620771e-003	2.91542786e-004	2.42679535e-004	4.13157277e-004	2.80217295e-004	    02001156	   105030840	    00000027	2.54552326e-001	3.76390923e-001	7.60477989e-001	2.30008218e+000	3.55057179e+000	3.59964855e+000	3.90692145e+000	3.39197492e+000	3.98914196e-001	8.38320626e-003	2.06520427e-003	1.05645639e-002	9.44165054e-003	    02001156	   105030840	8.81236283e+001	1.05025425e+002	1.18705392e+002	1.29977251e+002	1.28250354e+002	1.35218044e+002	1.28929713e+002	1.21692131e+002	1.14569153e+002	1.14380516e+002	1.11742656e+002	1.06008282e+002	1.02249975e+002	    02001156	   105030840	4.24778880e-001	4.89960119e-001	7.55768790e-001	8.21510409e-001	8.80776120e-001	1.20149555e-001	1.36837344e-001	
    02001156	   105030690	    00000028	1.06083276e-003	1.83844959e-003	4.95759497e-003	1.42991763e-002	2.22939146e-002	1.92999882e-002	1.58052019e-002	1.08010103e-002	1.39764112e-003	2.59839398e-004	2.15117383e-004	3.70418443e-004	2.53299714e-004	    02001156	   105031958	    00000028	2.23517307e-001	3.32456278e-001	6.85353966e-001	2.10340988e+000	3.25569928e+000	3.28392027e+000	3.54259105e+000	3.03627159e+000	3.34312658e-001	6.77810536e-003	1.94304246e-003	9.59885807e-003	8.62852971e-003	    02001156	   105031958	8.72156941e+001	1.03869610e+002	1.17403089e+002	1.28459893e+002	1.26773340e+002	1.33747182e+002	1.27494548e+002	1.20226471e+002	1.13230241e+002	1.12993772e+002	1.10403800e+002	1.04813914e+002	1.01042752e+002	    02001156	   105031958	4.27573418e-001	4.94126969e-001	7.59384850e-001	8.23308886e-001	8.84005805e-001	1.22927507e-001	1.38463027e-001	
    02001156	   105031815	    00000029	9.28342761e-004	1.63175739e-003	4.51467704e-003	1.32603242e-002	2.07880837e-002	1.78399917e-002	1.44124178e-002	9.70250401e-003	1.21355449e-003	2.34172905e-004	1.89826995e-004	3.29354650e-004	2.26924539e-004	    02001156	   105033077	    00000029	1.97409519e-001	2.95434356e-001	6.21366186e-001	1.93653176e+000	3.00626119e+000	3.01625260e+000	3.23518105e+000	2.73822218e+000	2.82377478e-001	5.58797600e-003	1.82345680e-003	8.76460796e-003	7.93455150e-003	    02001156	   105033077	8.65737174e+001	1.03132210e+002	1.16522201e+002	1.27543773e+002	1.25757940e+002	1.32733525e+002	1.26470459e+002	1.19409277e+002	1.12365509e+002	1.12127854e+002	1.09714216e+002	1.04146763e+002	1.00400219e+002	    02001156	   105033077	4.19316603e-001	4.86157115e-001	7.51231721e-001	8.14862281e-001	8.74178707e-001	1.21076696e-001	1.36112123e-001	
    02001156	   105032921	    00000030	8.19758364e-004	1.45353287e-003	4.13793620e-003	1.23842773e-002	1.95026164e-002	1.65980940e-002	1.32423635e-002	8.78856993e-003	1.06985717e-003	2.13124446e-004	1.70739116e-004	2.94963347e-004	2.04667811e-004	    02001156	   105034177	    00000030	1.75776356e-001	2.64797977e-001	5.68331080e-001	1.79601305e+000	2.79885740e+000	2.79013103e+000	2.97402052e+000	2.48522303e+000	2.40555646e-001	4.66554811e-003	1.68935202e-003	8.03913225e-003	7.34161216e-003	    02001156	   105034177	8.76889176e+001	1.04512793e+002	1.18098468e+002	1.29309786e+002	1.27542779e+002	1.34463074e+002	1.28056294e+002	1.20844111e+002	1.13888495e+002	1.13681153e+002	1.10913159e+002	1.05215179e+002	1.01512129e+002	    02001156	   105034177	4.29692204e-001	4.95402845e-001	7.60660261e-001	8.24322253e-001	8.85966154e-001	1.22346184e-001	1.38603959e-001	
    02001156	   105034025	    00000031	7.30506188e-004	1.31395537e-003	3.82213492e-003	1.16457244e-002	1.84212096e-002	1.55533252e-002	1.22464413e-002	8.02519210e-003	9.52705236e-004	1.99201732e-004	1.56173710e-004	2.66041758e-004	1.87267876e-004	    02001156	   105035252	    00000031	1.57861504e-001	2.39172278e-001	5.23031833e-001	1.67347411e+000	2.61279686e+000	2.58779129e+000	2.74035015e+000	2.26078107e+000	2.06076531e-001	4.01165930e-003	1.58848042e-003	7.41383360e-003	6.82442328e-003	    02001156	   105035252	8.88531276e+001	1.06004856e+002	1.19761181e+002	1.31309302e+002	1.29435418e+002	1.36377763e+002	1.30020413e+002	1.22918130e+002	1.15649773e+002	1.15567163e+002	1.12870303e+002	1.06950300e+002	1.03252607e+002	    02001156	   105035252	4.22056606e-001	4.87357198e-001	7.50610380e-001	8.13561796e-001	8.78874460e-001	1.18938064e-001	1.35435873e-001	
    02001156	   105035090	    00000032	6.57308927e-004	1.18648903e-003	3.55966744e-003	1.09988018e-002	1.74616169e-002	1.46202302e-002	1.13776682e-002	7.35793035e-003	8.53564200e-004	1.84419646e-004	1.43229861e-004	2.41201349e-004	1.71678082e-004	    02001156	   105036357	    00000032	1.41070704e-001	2.14658807e-001	4.78384756e-001	1.55058621e+000	2.42802337e+000	2.39041400e+000	2.51508196e+000	2.04892035e+000	1.75787874e-001	3.46529086e-003	1.50498609e-003	6.81500981e-003	6.33760404e-003	    02001156	   105036357	8.71627322e+001	1.03795834e+002	1.17316643e+002	1.28363719e+002	1.26680616e+002	1.33642671e+002	1.27412433e+002	1.20127221e+002	1.13142962e+002	1.12922681e+002	1.10323613e+002	1.04746499e+002	1.00969965e+002	    02001156	   105036357	4.27870717e-001	4.96274129e-001	7.64621743e-001	8.29325192e-001	8.91422463e-001	1.21661208e-001	1.37802575e-001	
    02001156	   105036211	    00000033	5.88468482e-004	1.07353318e-003	3.30505718e-003	1.03935817e-002	1.65661311e-002	1.37612079e-002	1.05715367e-002	6.74755520e-003	7.65614296e-004	1.72048783e-004	1.30741590e-004	2.20355917e-004	1.58527136e-004	    02001156	   105037440	    00000033	1.25093044e-001	1.91147455e-001	4.34435816e-001	1.42975929e+000	2.24871776e+000	2.19936093e+000	2.30150720e+000	1.85111897e+000	1.49159064e-001	3.01567859e-003	1.41896994e-003	6.24835203e-003	5.84003791e-003	    02001156	   105037440	8.89550836e+001	1.06096569e+002	1.19885479e+002	1.31398228e+002	1.29580344e+002	1.36548446e+002	1.30243524e+002	1.23088713e+002	1.15800548e+002	1.15688651e+002	1.13019877e+002	1.07126442e+002	1.03403216e+002	    02001156	   105037440	4.30266242e-001	4.98347532e-001	7.65096263e-001	8.26974709e-001	8.95369350e-001	1.25014542e-001	1.39065678e-001	
    02001156	   105037274	    00000034	5.26196311e-004	9.69320652e-004	3.06633360e-003	9.81818181e-003	1.57257020e-002	1.29620451e-002	9.83860558e-003	6.20701686e-003	6.88941105e-004	1.59909388e-004	1.20439004e-004	1.98153751e-004	1.45634822e-004	    02001156	   105038528	    00000034	1.11284093e-001	1.70802397e-001	3.95680241e-001	1.32146848e+000	2.08502083e+000	2.02648545e+000	2.10679751e+000	1.67318789e+000	1.26677772e-001	2.65398857e-003	1.35829822e-003	5.75200149e-003	5.41354312e-003	    02001156	   105038528	8.79338687e+001	1.04807904e+002	1.18438405e+002	1.29694734e+002	1.27929130e+002	1.34872784e+002	1.28515672e+002	1.21304126e+002	1.14257756e+002	1.14065839e+002	1.11364944e+002	1.05639949e+002	1.01911643e+002	    02001156	   105038528	4.23010381e-001	4.89205358e-001	7.52800905e-001	8.16156938e-001	8.73218216e-001	1.20135396e-001	1.36791251e-001	
    02001156	   105038375	    00000035	4.68982395e-004	8.77129144e-004	2.85711644e-003	9.30020543e-003	1.49724219e-002	1.22429139e-002	9.18290303e-003	5.71626713e-003	6.20106795e-004	1.50566061e-004	1.08710364e-004	1.75434451e-004	1.33388445e-004	    02001156	   105039620	    00000035	1.00155996e-001	1.54480010e-001	3.64152578e-001	1.23112154e+000	1.94627468e+000	1.88010298e+000	1.94120542e+000	1.52188018e+000	1.08815661e-001	2.39028711e-003	1.29093520e-003	5.32682040e-003	5.03282310e-003	    02001156	   105039620	8.92587420e+001	1.06422900e+002	1.20308886e+002	1.31791777e+002	1.30092482e+002	1.37027417e+002	1.30836098e+002	1.23525434e+002	1.16209511e+002	1.16072658e+002	1.13368349e+002	1.07459923e+002	1.03689698e+002	    02001156	   105039620	4.16824297e-001	4.81243793e-001	7.40963028e-001	8.03500733e-001	8.66973940e-001	1.18446500e-001	1.34191077e-001	
    02001156	   105039466	    00000036	4.20229461e-004	7.97051819e-004	2.68019842e-003	8.86964176e-003	1.43476698e-002	1.16374414e-002	8.60998913e-003	5.28847449e-003	5.59443281e-004	1.37223923e-004	9.71346543e-005	1.52768439e-004	1.19988109e-004	    02001156	   105040716	    00000036	9.05859450e-002	1.40257294e-001	3.36297542e-001	1.15039373e+000	1.82119622e+000	1.74813062e+000	1.79177181e+000	1.38861617e+000	9.39771593e-002	2.17679997e-003	1.24646433e-003	4.96102422e-003	4.69136998e-003	    02001156	   105040716	8.41599528e+001	9.99667723e+001	1.13005599e+002	1.23373236e+002	1.21830328e+002	1.28829755e+002	1.22899856e+002	1.15571727e+002	1.08830544e+002	1.08487117e+002	1.06289705e+002	1.01173586e+002	9.73139648e+001	    02001156	   105040716	4.27526116e-001	5.01100466e-001	7.70269694e-001	8.33848483e-001	8.92483893e-001	1.24048142e-001	1.39368019e-001	
    02001156	   105040555	    00000037	3.80465681e-004	7.30329994e-004	2.51665749e-003	8.46516573e-003	1.37624013e-002	1.10717164e-002	8.09978377e-003	4.90289770e-003	5.00624054e-004	1.26331975e-004	8.59883275e-005	1.36518131e-004	1.11349565e-004	    02001156	   105041817	    00000037	8.14370041e-002	1.26350412e-001	3.08664024e-001	1.06875919e+000	1.69508864e+000	1.61669843e+000	1.64553193e+000	1.25879010e+000	8.04887633e-002	1.99280835e-003	1.18562936e-003	4.58135153e-003	4.37666299e-003	    02001156	   105041817	9.02390157e+001	1.07620035e+002	1.21717988e+002	1.33344347e+002	1.31741622e+002	1.38617181e+002	1.32599396e+002	1.25192568e+002	1.17639834e+002	1.17542482e+002	1.14810306e+002	1.08742173e+002	1.04940617e+002	    02001156	   105041817	4.35603206e-001	5.07009788e-001	7.75896397e-001	8.38412084e-001	9.06901073e-001	1.26352193e-001	1.40942397e-001	
    02001156	   105041731	    00000038	3.42791758e-004	6.62808706e-004	2.35541512e-003	8.05132941e-003	1.31542320e-002	1.04918049e-002	7.57850161e-003	4.52183397e-003	4.47165030e-004	1.14750760e-004	7.90375651e-005	1.23577572e-004	1.02607002e-004	    02001156	   105042947	    00000038	7.19389741e-002	1.13245519e-001	2.82470194e-001	9.94002063e-001	1.57471268e+000	1.49224986e+000	1.50739414e+000	1.13848851e+000	6.86193660e-002	1.87713723e-003	1.40419378e-003	4.21768396e-003	4.07162168e-003	    02001156	   105042947	8.73224253e+001	1.04042704e+002	1.17564244e+002	1.28726848e+002	1.26960101e+002	1.33915283e+002	1.27777758e+002	1.20658719e+002	1.13432932e+002	1.13262645e+002	1.10855920e+002	1.05171682e+002	1.01405947e+002	    02001156	   105042947	4.26569679e-001	4.97733697e-001	7.63462914e-001	8.26479784e-001	8.86257243e-001	1.18668805e-001	1.36633223e-001	
    02001156	   105042804	    00000039	3.04464308e-004	6.00941049e-004	2.20612438e-003	7.66830779e-003	1.26055287e-002	9.95130498e-003	7.08445727e-003	4.15528709e-003	3.94845769e-004	1.01678336e-004	6.69949002e-005	1.00758203e-004	8.82680427e-005	    02001156	   105044048	    00000039	6.48747114e-002	1.01205429e-001	2.57604485e-001	9.35536837e-001	1.45861958e+000	1.37601366e+000	1.38084881e+000	1.02640237e+000	5.88546985e-002	1.70889659e-003	1.07822917e-003	3.91092298e-003	3.77572829e-003	    02001156	   105044048	8.93023546e+001	1.06421734e+002	1.20360121e+002	1.31747205e+002	1.30179290e+002	1.37040948e+002	1.30933447e+002	1.23413515e+002	1.16191998e+002	1.16036384e+002	1.13185303e+002	1.07302956e+002	1.03507889e+002	    02001156	   105044048	4.19525871e-001	4.86261473e-001	7.48406280e-001	8.10538682e-001	8.76537326e-001	1.18680690e-001	1.34468926e-001	
    02001156	   105043897	    00000040	2.73926927e-004	5.46288535e-004	2.06535364e-003	7.30115214e-003	1.20737994e-002	9.44876460e-003	6.64705127e-003	3.83445952e-003	3.53113432e-004	9.31465359e-005	5.73691175e-005	8.87801560e-005	8.10090550e-005	    02001156	   105045116	    00000040	5.81748875e-002	9.10432325e-002	2.36055049e-001	8.74221224e-001	1.35737719e+000	1.27174050e+000	1.26678186e+000	9.19390124e-001	5.05398029e-002	1.51192379e-003	1.02500280e-003	3.59943649e-003	3.48114945e-003	    02001156	   105045116	8.53654067e+001	1.01679835e+002	1.14821129e+002	1.25673064e+002	1.23787299e+002	1.30739610e+002	1.24292519e+002	1.17319541e+002	1.10572994e+002	1.10320939e+002	1.07801368e+002	1.02379481e+002	9.87117754e+001	    02001156	   105045116	4.31362634e-001	5.00365836e-001	7.69735235e-001	8.33059878e-001	8.99168366e-001	1.22771555e-001	1.38254741e-001	
    02001156	   105044960	    00000041	2.48471159e-004	4.91353416e-004	1.93766032e-003	6.97179048e-003	1.16102987e-002	9.02793030e-003	6.27447870e-003	3.57796770e-003	3.15884256e-004	8.40563374e-005	5.06897062e-005	7.87178102e-005	7.39831400e-005	    02001156	   105046179	    00000041	5.26711395e-002	8.27497272e-002	2.18775455e-001	8.19128966e-001	1.27426313e+000	1.18420891e+000	1.16863840e+000	8.33844970e-001	4.36816392e-002	1.39263757e-003	9.68626710e-004	3.33809422e-003	3.26474537e-003	    02001156	   105046179	8.73013600e+001	1.03982696e+002	1.17516046e+002	1.28626855e+002	1.26909533e+002	1.33921277e+002	1.27754858e+002	1.20547681e+002	1.13412799e+002	1.13223320e+002	1.10773267e+002	1.05163479e+002	1.01366229e+002	    02001156	   105046179	4.24769769e-001	4.94281525e-001	7.58797973e-001	8.19858140e-001	8.85603579e-001	1.25599917e-001	1.38731783e-001	
    02001156	   105046028	    00000042	2.25084427e-004	4.48928872e-004	1.82268361e-003	6.66143002e-003	1.11667022e-002	8.62409779e-003	5.93261027e-003	3.33532641e-003	2.88254977e-004	7.76576076e-005	4.67932564e-005	7.00512341e-005	6.78182662e-005	    02001156	   105047215	    00000042	4.77995471e-002	7.52959400e-002	2.03378296e-001	7.69554211e-001	1.20007540e+000	1.10521059e+000	1.08110430e+000	7.60946650e-001	3.79387124e-002	1.29087378e-003	9.15596615e-004	3.11563218e-003	3.05278389e-003	    02001156	   105047215	8.96123740e+001	1.06909250e+002	1.20826784e+002	1.32440733e+002	1.30658452e+002	1.37570558e+002	1.31272644e+002	1.24017080e+002	1.16715711e+002	1.16628946e+002	1.13801364e+002	1.07815723e+002	1.04096759e+002	    02001156	   105047215	4.25702198e-001	4.90914117e-001	7.56434864e-001	8.19774737e-001	8.87470401e-001	1.20057392e-001	1.35582870e-001	
    02001156	   105047062	    00000043	2.04267658e-004	4.11855398e-004	1.71912951e-003	6.39595364e-003	1.07762584e-002	8.27451193e-003	5.64006690e-003	3.13246298e-003	2.61820114e-004	7.24482011e-005	4.19532217e-005	6.21072603e-005	6.37156238e-005	    02001156	   105048296	    00000043	4.31958399e-002	6.82364471e-002	1.88345588e-001	7.20363133e-001	1.12549819e+000	1.02546082e+000	9.68467670e-001	6.91734618e-001	3.32485068e-002	1.20294686e-003	8.75458669e-004	2.90431112e-003	2.84217239e-003	    02001156	   105048296	8.81497869e+001	1.05069255e+002	1.18741781e+002	1.30045363e+002	1.28288294e+002	1.35254028e+002	1.28997810e+002	1.21802292e+002	1.14618448e+002	1.14461010e+002	1.11855529e+002	1.06100356e+002	1.02343334e+002	    02001156	   105048296	4.27165761e-001	4.95823783e-001	7.63060671e-001	8.26728957e-001	8.86092388e-001	1.21412608e-001	1.37460696e-001	
    02001156	   105048135	    00000044	1.85308389e-004	3.80734159e-004	1.63285399e-003	6.15598081e-003	1.04347522e-002	7.96892422e-003	5.38468489e-003	2.95708132e-003	2.41969771e-004	6.72140104e-005	3.73301755e-005	5.29705341e-005	5.91983912e-005	    02001156	   105049337	    00000044	3.91867432e-002	6.18840458e-002	1.74227955e-001	6.73633167e-001	1.05540915e+000	9.45059286e-001	8.71601551e-001	6.28716200e-001	2.85138162e-002	1.13409348e-003	8.49618730e-004	2.72049359e-003	2.67095788e-003	    02001156	   105049337	8.85501315e+001	1.05419280e+002	1.19251442e+002	1.30414244e+002	1.28927554e+002	1.35845534e+002	1.29906480e+002	1.22313043e+002	1.15102038e+002	1.14900250e+002	1.12244198e+002	1.06511649e+002	1.02638337e+002	    02001156	   105049337	4.23252472e-001	4.92994579e-001	7.59257682e-001	8.21736064e-001	8.84645964e-001	1.22981818e-001	1.36811752e-001	
    02001156	   105049195	    00000045	1.65600392e-004	3.43882465e-004	1.53423232e-003	5.89968400e-003	1.00532402e-002	7.63736032e-003	5.11766524e-003	2.77980521e-003	2.16767312e-004	6.25400257e-005	3.31929716e-005	4.58267515e-005	5.32540342e-005	    02001156	   105050406	    00000045	3.53316316e-002	5.57953671e-002	1.60575202e-001	6.28080436e-001	9.92353745e-001	8.73126355e-001	8.00776906e-001	5.69278974e-001	2.46812378e-002	1.03684352e-003	8.13449926e-004	2.51470376e-003	2.49018106e-003	    02001156	   105050406	8.69412133e+001	1.03556216e+002	1.17026388e+002	1.28096004e+002	1.26365818e+002	1.33360157e+002	1.27311393e+002	1.20206569e+002	1.12944835e+002	1.12754512e+002	1.10483272e+002	1.04866382e+002	1.01062481e+002	    02001156	   105050406	4.28595738e-001	4.98833406e-001	7.66946166e-001	8.29596539e-001	8.91318277e-001	1.25129394e-001	1.38834743e-001	
    02001156	   105050256	    00000046	1.49233604e-004	3.17395735e-004	1.44957039e-003	5.64342302e-003	9.69892041e-003	7.34589387e-003	4.88086188e-003	2.63441786e-003	1.99076416e-004	5.99239152e-005	3.04541496e-005	4.24874651e-005	5.12309471e-005	    02001156	   105051489	    00000046	3.17824060e-002	5.03302721e-002	1.48071075e-001	5.86557871e-001	9.58469114e-001	8.09219853e-001	7.34929547e-001	5.15643829e-001	2.12615260e-002	9.75994043e-004	7.65972351e-004	2.33236426e-003	2.31975030e-003	    02001156	   105051489	8.92177897e+001	1.06334690e+002	1.20252147e+002	1.31649989e+002	1.30048229e+002	1.36916975e+002	1.30772543e+002	1.23292052e+002	1.16076380e+002	1.15934296e+002	1.13080485e+002	1.07202191e+002	1.03416239e+002	    02001156	   105051489	4.26104047e-001	4.95701171e-001	7.62769307e-001	8.25326739e-001	8.90481307e-001	1.19996979e-001	1.35470510e-001	
    02001156	   105051328	    00000047	1.37237859e-004	2.86828911e-004	1.36974315e-003	5.42689297e-003	9.38072472e-003	7.08821096e-003	4.68863868e-003	2.50160363e-003	1.85133839e-004	5.69858019e-005	2.79008269e-005	3.72598501e-005	4.60303748e-005	    02001156	   105052572	    00000047	2.88583209e-002	4.56577092e-002	1.37288352e-001	5.50269457e-001	9.11381023e-001	7.53308471e-001	6.77769135e-001	4.68946041e-001	1.85146501e-002	9.09201210e-004	7.42549670e-004	2.19791010e-003	2.18212916e-003	    02001156	   105052572	8.76013429e+001	1.04332164e+002	1.17940634e+002	1.29083075e+002	1.27407209e+002	1.34423410e+002	1.28370511e+002	1.21108978e+002	1.13870207e+002	1.13694990e+002	1.11306035e+002	1.05664938e+002	1.01824908e+002	    02001156	   105052572	4.23273885e-001	4.92731988e-001	7.57736379e-001	8.20567546e-001	8.81770333e-001	1.21482116e-001	1.36806705e-001	
