PROSOFT : ProSoft 7.4
CRUISE-ID : Mc479
OPERATOR : enzo
LATITUDE : Missing
LONGITUDE : Missing
ZONE : Missing
COMMENT : 2/8
STATION-ID : Missing
CAST : A
TIME-STAMP : Wed Apr 18 10:20:46 2001
MODE : PROVIEW
PRESSURE-TARE : 0.000000
TIMETAG : OFF
PROFILER : WET
REFERENCE : WET
PRO-DARK : OFF
REF-DARK : OFF
PRO-ID : PRO0029
REF-ID : REF0045
PROCESSING_LEVEL : 3a
FILE_CREATION_TIME : 17-Jul-2003 15:43:42
DEGLITCH_PRODAT : OFF
DEGLITCH_REFDAT : OFF
PRES_TARE_CORRECTED : 0.083864
BIN_INTERVAL : 1m
BIN_WIDTH : 0.5m
TIME_INTERVAL : 2sec
TIME_WIDTH : 1sec
WAVEL_INTERP : 0nm

Lu	Lu	Lu	Lu	Lu	Lu	Lu	Lu	Lu	Lu	Lu	Lu	Lu	Lu	Lu	Lu	Ed	Ed	Ed	Ed	Ed	Ed	Ed	Ed	Ed	Ed	Ed	Ed	Ed	Ed	Ed	Ed	
#Datetag	Timetag2	Depth	399.8	412.2	442.0	470.1	490.4	509.8	531.7	554.5	590.2	619.0	665.6	683.3	700.4	Datetag	Timetag2	Depth	399.8	411.5	442.6	469.8	490.9	509.6	531.5	554.9	589.4	619.4	665.7	682.5	700.2	
    02001108	   102144385	    00000036	3.41071866e-004	5.43481116e-004	1.23582358e-003	3.63018619e-003	6.87916666e-003	6.13743075e-003	4.81427185e-003	3.31716495e-003	3.15315183e-004	6.27553083e-005	5.41332744e-005	8.54332716e-005	7.35611229e-005	    02001108	   102146410	    00000036	6.47243964e-002	8.57921971e-002	1.47802112e-001	5.01326656e-001	9.54951037e-001	9.43956701e-001	1.01492567e+000	8.84571393e-001	5.95261943e-002	9.07552781e-004	4.71859414e-004	2.55057065e-003	2.63549719e-003	
    02001108	   102146177	    00000037	3.03895332e-004	4.94998275e-004	1.14426898e-003	3.39596207e-003	6.46146313e-003	5.72099657e-003	4.42060422e-003	3.00715930e-003	2.78319547e-004	5.80815442e-005	4.89936884e-005	7.78655263e-005	6.83267960e-005	    02001108	   102150343	    00000037	5.86759374e-002	7.82965912e-002	1.37359248e-001	4.70393297e-001	8.98242808e-001	8.78596078e-001	9.01534992e-001	8.05861314e-001	5.13377672e-002	8.04396459e-004	4.38928609e-004	2.35404569e-003	2.43542523e-003	
    02001108	   102149776	    00000038	2.71836915e-004	4.49782434e-004	1.06367303e-003	3.19583813e-003	6.09646209e-003	5.36694304e-003	4.09036916e-003	2.75312229e-003	2.49529942e-004	5.46241533e-005	4.38335919e-005	7.11958873e-005	6.22749374e-005	    02001108	   102152277	    00000038	5.24955271e-002	7.04620572e-002	1.26234478e-001	4.37137558e-001	8.37285870e-001	8.10497669e-001	8.23874435e-001	7.25111597e-001	4.33909127e-002	7.09603791e-004	4.16146610e-004	2.14180520e-003	2.23284174e-003	
    02001108	   102152042	    00000039	2.34311044e-004	4.00592500e-004	9.74671497e-004	2.97818812e-003	5.71260915e-003	4.99118028e-003	3.74048758e-003	2.48641200e-003	2.23238430e-004	5.03093382e-005	4.03034271e-005	6.48825519e-005	5.82408838e-005	    02001108	   102154436	    00000039	4.81463759e-002	6.50416980e-002	1.18447005e-001	4.13253505e-001	7.91461307e-001	7.59142475e-001	7.64852053e-001	6.64107667e-001	3.78299181e-002	6.38403041e-004	3.99994699e-004	2.00448246e-003	2.08023587e-003	
    02001108	   102154077	    00000040	2.16005249e-004	3.68671079e-004	9.15437014e-004	2.81241671e-003	5.41830453e-003	4.70003110e-003	3.47869676e-003	2.28271912e-003	1.98242848e-004	4.53309073e-005	3.70054131e-005	5.85591417e-005	5.33218214e-005	    02001108	   102157017	    00000040	4.31954610e-002	5.87151498e-002	1.09041050e-001	3.84632264e-001	7.38833081e-001	7.01919972e-001	7.00977579e-001	5.99965287e-001	3.22528278e-002	5.69844298e-004	3.73986502e-004	1.83271146e-003	1.91345782e-003	
    02001108	   102156644	    00000041	1.91549528e-004	3.31897920e-004	8.44597614e-004	2.63143125e-003	5.10163448e-003	4.40824909e-003	3.21445372e-003	2.08641186e-003	1.78447851e-004	4.17736084e-005	3.40361410e-005	5.26215602e-005	4.85931839e-005	    02001108	   102159780	    00000041	3.90497515e-002	5.34622508e-002	1.01133844e-001	3.60424993e-001	6.93410868e-001	6.52719391e-001	6.46000988e-001	5.45120409e-001	2.77600805e-002	5.10710409e-004	3.39450872e-004	1.69407813e-003	1.76916710e-003	
    02001108	   102159348	    00000042	1.67206037e-004	2.98211889e-004	7.83670980e-004	2.47046892e-003	4.81750185e-003	4.13943388e-003	2.97636631e-003	1.91185362e-003	1.62392474e-004	3.86343432e-005	3.16545327e-005	5.06573928e-005	4.52694497e-005	    02001108	   102202874	    00000042	3.55982938e-002	4.90047256e-002	9.42641696e-002	3.38779535e-001	6.52671349e-001	6.08726053e-001	5.97111411e-001	4.96992006e-001	2.40975170e-002	4.62300102e-004	3.24487508e-004	1.58624434e-003	1.64553980e-003	
    02001108	   102202398	    00000043	1.47290760e-004	2.74629714e-004	7.28900162e-004	2.33387629e-003	4.57369115e-003	3.90465987e-003	2.77146655e-003	1.75888005e-003	1.43945976e-004	3.57561756e-005	2.91516369e-005	4.50405215e-005	4.17163687e-005	    02001108	   102205961	    00000043	3.19125563e-002	4.41349604e-002	8.66868786e-002	3.15125907e-001	6.09042088e-001	5.62604579e-001	5.46968794e-001	4.48732716e-001	2.05809325e-002	4.03430486e-004	3.12611690e-004	1.45820858e-003	1.50129088e-003	
    02001108	   102205645	    00000044	1.31915537e-004	2.47521270e-004	6.75660805e-004	2.19053789e-003	4.32201692e-003	3.67079458e-003	2.56860722e-003	1.61280253e-003	1.26238414e-004	3.34803836e-005	2.55871672e-005	3.97522392e-005	3.87703452e-005	    02001108	   102207820	    00000044	2.87127381e-002	3.99369950e-002	7.99306992e-002	2.93551088e-001	5.68737252e-001	5.20657385e-001	5.01766193e-001	4.05882020e-001	1.77041167e-002	3.62424639e-004	3.02080829e-004	1.34697300e-003	1.38010990e-003	
    02001108	   102207569	    00000045	1.15605340e-004	2.22994975e-004	6.27115440e-004	2.06036747e-003	4.08873904e-003	3.45818183e-003	2.38334757e-003	1.48272493e-003	1.10817358e-004	2.97929943e-005	2.32076518e-005	3.53903734e-005	3.61835350e-005	    02001108	   102209616	    00000045	2.59912797e-002	3.63471074e-002	7.40163059e-002	2.74396629e-001	5.32515891e-001	4.83126504e-001	4.61472989e-001	3.68183086e-001	1.53409108e-002	3.37773417e-004	2.84868704e-004	1.25722334e-003	1.28359350e-003	
    02001108	   102209377	    00000046	9.92842099e-005	2.07197579e-004	5.84383809e-004	1.94265498e-003	3.88838372e-003	3.27144883e-003	2.22866280e-003	1.37235450e-003	9.79265585e-005	2.67764618e-005	2.00887067e-005	3.19909429e-005	3.29973320e-005	    02001108	   102211118	    00000046	2.34406970e-002	3.29139487e-002	6.83083468e-002	2.55890819e-001	4.97879672e-001	4.47737535e-001	4.23934309e-001	3.33587917e-001	1.32656617e-002	2.93334331e-004	2.60475491e-004	1.15960759e-003	1.16650265e-003	
    02001108	   102210910	    00000047	8.68565408e-005	1.86102004e-004	5.39576130e-004	1.83582242e-003	3.70025186e-003	3.09982042e-003	2.08257831e-003	1.26566501e-003	8.97783039e-005	2.38468326e-005	1.76221497e-005	2.89516176e-005	2.94496265e-005	    02001108	   102212520	    00000047	2.11064449e-002	2.97596383e-002	6.29375849e-002	2.38448061e-001	4.65187534e-001	4.14815567e-001	3.89473451e-001	3.02313858e-001	1.14737575e-002	2.80212752e-004	2.49678096e-004	1.07455198e-003	1.08259859e-003	
    02001108	   102212345	    00000048	7.16569027e-005	1.65581685e-004	5.00700745e-004	1.73840006e-003	3.52361332e-003	2.94667430e-003	1.95566005e-003	1.17921457e-003	8.12912535e-005	2.24949636e-005	1.64688160e-005	2.78759550e-005	2.81376327e-005	    02001108	   102213952	    00000048	1.90219804e-002	2.69974822e-002	5.81626955e-002	2.22599463e-001	4.35185020e-001	3.84853424e-001	3.58319221e-001	2.74481272e-001	9.99224203e-003	2.33431634e-004	2.54463342e-004	1.01871415e-003	9.95054709e-004	
    02001108	   102213747	    00000049	6.41120119e-005	1.55225983e-004	4.74240322e-004	1.63926137e-003	3.36791580e-003	2.80102106e-003	1.83691813e-003	1.10140323e-003	7.25780562e-005	2.13958706e-005	1.57233006e-005	2.34255529e-005	2.74691017e-005	    02001108	   102215382	    00000049	1.71994265e-002	2.45420915e-002	5.37831719e-002	2.07957645e-001	4.07309855e-001	3.57178026e-001	3.29695084e-001	2.49163268e-001	8.71941097e-003	2.22579070e-004	2.46105395e-004	9.47342043e-004	9.31038514e-004	
    02001108	   102215177	    00000050	5.12370448e-005	1.35597933e-004	4.45805307e-004	1.55910864e-003	3.22087020e-003	2.67142331e-003	1.73299471e-003	1.02902977e-003	5.95853862e-005	1.91537087e-005	1.41381819e-005	1.93436288e-005	2.29432551e-005	    02001108	   102216826	    00000050	1.55464193e-002	2.22549188e-002	4.96469931e-002	1.93987616e-001	3.80807100e-001	3.31124022e-001	3.03032208e-001	2.25969503e-001	7.60154134e-003	1.98658407e-004	2.27654789e-004	8.74251292e-004	8.49239994e-004	
    02001108	   102216612	    00000051	4.69920209e-005	1.28525416e-004	4.20183773e-004	1.47896862e-003	3.08676705e-003	2.55754156e-003	1.64517259e-003	9.67658218e-004	5.66480079e-005	1.91033931e-005	1.34834305e-005	1.70498235e-005	2.17058975e-005	    02001108	   102218250	    00000051	1.40049121e-002	2.01629493e-002	4.57994103e-002	1.80976528e-001	3.56181796e-001	3.07183638e-001	2.78819781e-001	2.05148141e-001	6.66059666e-003	1.73666890e-004	2.22389697e-004	8.20659155e-004	7.99406948e-004	
    02001108	   102218052	    00000052	4.47715134e-005	1.07634988e-004	3.91403722e-004	1.41123810e-003	2.96212597e-003	2.45398745e-003	1.56041020e-003	9.11905879e-004	4.97792804e-005	1.40582256e-005	1.08902097e-005	1.60505717e-005	2.10705371e-005	    02001108	   102219853	    00000052	1.26488016e-002	1.83509863e-002	4.23320577e-002	1.69051028e-001	3.33156154e-001	2.85150014e-001	2.56662275e-001	1.86391774e-001	5.84855493e-003	1.74626253e-004	2.16891871e-004	7.70629325e-004	7.38869139e-004	
    02001108	   102219598	    00000053	3.62095798e-005	1.00612262e-004	3.69807875e-004	1.34637652e-003	2.85585805e-003	2.36094168e-003	1.49027553e-003	8.65211559e-004	4.59401245e-005	1.30007812e-005	8.90292757e-006	1.46471958e-005	2.04069523e-005	    02001108	   102221621	    00000053	1.15238605e-002	1.67893399e-002	3.93998655e-002	1.58883494e-001	3.13660730e-001	2.66410660e-001	2.37918318e-001	1.70649906e-001	5.19171028e-003	1.41666057e-004	2.16230971e-004	7.22579898e-004	6.64991253e-004	
    02001108	   102221356	    00000054	2.66413990e-005	9.27262168e-005	3.46211149e-004	1.29018001e-003	2.76025409e-003	2.27959791e-003	1.42918743e-003	8.30163979e-004	3.65353608e-005	1.18931656e-005	7.80076530e-006	1.27681129e-005	1.72192292e-005	    02001108	   102224076	    00000054	1.04376109e-002	1.52624509e-002	3.64464538e-002	1.48537439e-001	2.94042478e-001	2.47687835e-001	2.19373059e-001	1.55318679e-001	4.58630665e-003	1.39703894e-004	1.94577323e-004	6.72081277e-004	6.36012216e-004	
    02001108	   102223764	    00000055	2.15411736e-005	8.54056538e-005	3.21884811e-004	1.23363683e-003	2.66159235e-003	2.19670079e-003	1.36765581e-003	7.87481228e-004	3.33173108e-005	9.75539571e-006	6.87746569e-006	1.03002273e-005	1.52639837e-005	    02001108	   102226012	    00000055	9.36505414e-003	1.37234902e-002	3.34198727e-002	1.37855536e-001	2.73829694e-001	2.28859559e-001	2.01081516e-001	1.40483675e-001	4.04988786e-003	1.16253505e-004	2.01546393e-004	6.29668559e-004	5.73641702e-004	
    02001108	   102225751	    00000056	2.08789707e-005	7.45526723e-005	3.10746139e-004	1.17616876e-003	2.56436543e-003	2.11618851e-003	1.30978295e-003	7.52586993e-004	2.99046214e-005	8.98955941e-006	6.20247175e-006	5.61120148e-006	1.65083018e-005	    02001108	   102227916	    00000056	8.42375574e-003	1.23888361e-002	3.07221630e-002	1.28228257e-001	2.55442008e-001	2.11907742e-001	1.84743099e-001	1.27449098e-001	3.55844400e-003	1.04369103e-004	1.92898649e-004	5.94877218e-004	5.15356410e-004	
    02001108	   102227634	    00000057	1.00758374e-005	6.58456022e-005	2.90827108e-004	1.11326007e-003	2.44817866e-003	2.01720361e-003	1.23666692e-003	7.07448937e-004	2.54840236e-005	8.82253444e-006	3.16633149e-006	5.60347347e-006	1.32158792e-005	    02001108	   102230771	    00000057	7.64546566e-003	1.12774428e-002	2.84680503e-002	1.20176199e-001	2.40010254e-001	1.97603648e-001	1.70973920e-001	1.16531961e-001	3.21663748e-003	9.43744857e-005	1.79773780e-004	5.42607726e-004	4.92696010e-004	
    02001108	   102230361	    00000058	6.89325958e-006	5.85283607e-005	2.70880378e-004	1.05571391e-003	2.33229277e-003	1.91930179e-003	1.16050133e-003	6.60422910e-004	1.91282458e-005	6.09704117e-006	3.32885806e-006	2.27279746e-006	1.15829631e-005	    02001108	   102232994	    00000058	6.69894543e-003	9.90342099e-003	2.57083151e-002	1.10268398e-001	2.21557158e-001	1.80922563e-001	1.55432209e-001	1.04593008e-001	2.80901434e-003	6.26207500e-005	1.87726817e-004	5.08738584e-004	4.41069513e-004	
    02001108	   102232708	    00000059	4.79233618e-006	5.50146528e-005	2.49206110e-004	9.85364122e-004	2.20152587e-003	1.81126596e-003	1.08066226e-003	6.14995190e-004	1.58074824e-005	4.39631030e-006	2.14172469e-006	2.81119941e-006	1.13010415e-005	    02001108	   102234893	    00000059	5.87737913e-003	8.72323224e-003	2.32307993e-002	1.01203177e-001	2.04410807e-001	1.65655139e-001	1.41303163e-001	9.39570792e-002	2.48693921e-003	7.21792013e-005	1.68427038e-004	4.65801992e-004	4.08002166e-004
