PROSOFT : ProSoft 7.4
CRUISE-ID : mc497
OPERATOR : gianluca
LATITUDE : Missing
LONGITUDE : Missing
ZONE : Missing
COMMENT : 6/8
STATION-ID : Missing
CAST : A
TIME-STAMP : Tue Aug 21 10:30:59 2001
MODE : PROVIEW
PRESSURE-TARE : 0.000000
TIMETAG : OFF
PROFILER : WET
REFERENCE : WET
PRO-DARK : OFF
REF-DARK : OFF
PRO-ID : PRO0029
REF-ID : REF0045
PROCESSING_LEVEL : 3a
FILE_CREATION_TIME : 17-Jul-2003 16:32:33
DEGLITCH_PRODAT : OFF
DEGLITCH_REFDAT : OFF
PRES_TARE_CORRECTED : 0.34594
BIN_INTERVAL : 1m
BIN_WIDTH : 0.5m
TIME_INTERVAL : 2sec
TIME_WIDTH : 1sec
WAVEL_INTERP : 0nm

Lu	Lu	Lu	Lu	Lu	Lu	Lu	Lu	Lu	Lu	Lu	Lu	Lu	Lu	Lu	Lu	Ed	Ed	Ed	Ed	Ed	Ed	Ed	Ed	Ed	Ed	Ed	Ed	Ed	Ed	Ed	Ed	Es	Es	Es	Es	Es	Es	Es	Es	Es	Es	Es	Es	Es	Es	Es	Ls	Ls	Ls	Ls	Ls	Ls	Ls	Ls	Ls	
#Datetag	Timetag2	Depth	399.8	412.2	442.0	470.1	490.4	509.8	531.7	554.5	590.2	619.0	665.6	683.3	700.4	Datetag	Timetag2	Depth	399.8	411.5	442.6	469.8	490.9	509.6	531.5	554.9	589.4	619.4	665.7	682.5	700.2	Datetag	Timetag2	399.5	412.3	442.7	470.3	490.4	510.4	531.9	554.9	590.6	620.5	664.6	683.3	700.2	Datetag	Timetag2	411.8	442.7	490.8	510.1	555.0	664.5	683.6	
    02001233	   103139478	    00000026	4.83028592e-002	7.28888788e-002	1.09956086e-001	1.51623792e-001	1.57763057e-001	8.60551000e-002	4.85864387e-002	2.58081053e-002	4.08166467e-003	1.02173314e-003	9.51564446e-004	2.27543743e-003	1.44354385e-003	    02001233	   103140836	    00000026	8.71181529e+000	1.16689765e+001	1.51070269e+001	1.91709903e+001	2.03848017e+001	1.31115230e+001	9.60081434e+000	6.14506930e+000	5.82374827e-001	2.59121340e-002	5.61721492e-003	4.26189531e-002	3.94016365e-002	    02001233	   103140836	4.66194719e+001	5.36154762e+001	5.97797862e+001	6.40580326e+001	6.34741149e+001	6.76046623e+001	6.50518552e+001	6.02270256e+001	5.29442089e+001	5.66419707e+001	5.48620757e+001	5.32441746e+001	4.65309576e+001	    02001233	   103140836	6.05081880e-001	6.20079588e-001	5.83989070e-001	4.09236921e-001	2.14014969e-001	2.29271293e-002	2.37225702e-002	
    02001233	   103140695	    00000027	4.30036986e-002	6.55121494e-002	1.01083740e-001	1.41467910e-001	1.48242938e-001	8.03557854e-002	4.50071132e-002	2.37139747e-002	3.72038733e-003	9.41477294e-004	8.79740669e-004	2.10044864e-003	1.33250712e-003	    02001233	   103142021	    00000027	7.89046064e+000	1.06374800e+001	1.40051156e+001	1.79559881e+001	1.91583962e+001	1.21864723e+001	8.84544622e+000	5.57272981e+000	4.92390073e-001	2.26718164e-002	5.89061752e-003	4.11520263e-002	3.71405292e-002	    02001233	   103142021	4.67557659e+001	5.37726116e+001	5.99467329e+001	6.42695850e+001	6.36624763e+001	6.77999526e+001	6.52947490e+001	6.04854483e+001	5.31265295e+001	5.68520132e+001	5.51385164e+001	5.35085104e+001	4.67463502e+001	    02001233	   103142021	5.85714959e-001	6.08401785e-001	5.77378646e-001	4.03348384e-001	2.09766704e-001	1.93083054e-002	2.13396678e-002	
    02001233	   103141834	    00000028	3.84748104e-002	5.91551371e-002	9.33162533e-002	1.32491512e-001	1.39795736e-001	7.53852614e-002	4.18764990e-002	2.19103329e-002	3.41079316e-003	8.71784193e-004	8.29508715e-004	2.00035624e-003	1.25211875e-003	    02001233	   103143178	    00000028	7.17040166e+000	9.73684941e+000	1.30687262e+001	1.69605956e+001	1.81833244e+001	1.14572885e+001	8.25158964e+000	5.13206063e+000	4.25826820e-001	2.03647359e-002	5.87816897e-003	3.92963192e-002	3.50972993e-002	    02001233	   103143178	4.51342425e+001	5.16619879e+001	5.74027425e+001	6.13190260e+001	6.07060749e+001	6.47209914e+001	6.22563775e+001	5.73739823e+001	5.04366026e+001	5.40102258e+001	5.21760119e+001	5.06983848e+001	4.42997360e+001	    02001233	   103143178	5.71594247e-001	6.08758828e-001	5.75430509e-001	4.00293259e-001	2.07070071e-001	1.87216921e-002	2.09343373e-002	
    02001233	   103143006	    00000029	3.45945450e-002	5.37373850e-002	8.67654771e-002	1.25010759e-001	1.32895259e-001	7.13369713e-002	3.93937553e-002	2.04854911e-002	3.16417772e-003	8.17079798e-004	8.03668978e-004	1.99648158e-003	1.21437404e-003	    02001233	   103144312	    00000029	6.47963231e+000	8.85842525e+000	1.21079208e+001	1.58845990e+001	1.70902964e+001	1.06561280e+001	7.61280871e+000	4.67151952e+000	3.64956215e-001	1.82837650e-002	5.60562654e-003	3.66355106e-002	3.27178011e-002	    02001233	   103144312	4.50015642e+001	5.15553015e+001	5.72898778e+001	6.12185499e+001	6.05903117e+001	6.46005818e+001	6.20884242e+001	5.72982368e+001	5.03631119e+001	5.38955638e+001	5.21482413e+001	5.06668490e+001	4.42674975e+001	    02001233	   103144312	5.82442292e-001	6.00136800e-001	5.76092035e-001	4.05910325e-001	2.12073935e-001	2.09490112e-002	2.28025398e-002	
    02001233	   103144141	    00000030	3.08167726e-002	4.83294237e-002	7.98372697e-002	1.16644895e-001	1.24776117e-001	6.64675231e-002	3.63465245e-002	1.87331207e-002	2.88682305e-003	7.50607035e-004	7.20122886e-004	1.76749214e-003	1.09538709e-003	    02001233	   103145450	    00000030	5.79849776e+000	7.97945363e+000	1.10933564e+001	1.47124138e+001	1.58903626e+001	9.81032220e+000	6.94897426e+000	4.20553194e+000	3.09086952e-001	1.63610496e-002	5.52848922e-003	3.44560668e-002	3.03914718e-002	    02001233	   103145450	4.54928028e+001	5.21931029e+001	5.80541675e+001	6.21052354e+001	6.14799612e+001	6.55282480e+001	6.30136817e+001	5.82400399e+001	5.11736295e+001	5.47663751e+001	5.30417231e+001	5.15099019e+001	4.50004460e+001	    02001233	   103145450	5.79225757e-001	5.95637928e-001	5.72188810e-001	4.03157612e-001	2.10927035e-001	2.07367610e-002	2.26539376e-002	
    02001233	   103145285	    00000031	2.74148118e-002	4.34172577e-002	7.33790235e-002	1.08741896e-001	1.17024124e-001	6.18510974e-002	3.34743276e-002	1.71094124e-002	2.62856777e-003	6.91514683e-004	6.47830263e-004	1.57177118e-003	9.90283277e-004	    02001233	   103146574	    00000031	5.21250167e+000	7.22327076e+000	1.02572886e+001	1.37884726e+001	1.49815534e+001	9.16296523e+000	6.44582283e+000	3.84920915e+000	2.65522087e-001	1.48643614e-002	5.36564641e-003	3.24688370e-002	2.84641544e-002	    02001233	   103146574	4.60763240e+001	5.29088876e+001	5.88851755e+001	6.30479137e+001	6.24243135e+001	6.65036247e+001	6.39941468e+001	5.91985449e+001	5.20075757e+001	5.56600088e+001	5.39281151e+001	5.23480045e+001	4.57329468e+001	    02001233	   103146574	5.71653363e-001	5.97540132e-001	5.69923009e-001	3.99107435e-001	2.08052657e-001	1.96808391e-002	2.18261750e-002	
    02001233	   103146418	    00000032	2.44198907e-002	3.90710448e-002	6.75691865e-002	1.01605210e-001	1.10032884e-001	5.77440761e-002	3.09392612e-002	1.56890697e-002	2.41184656e-003	6.44328328e-004	6.01512471e-004	1.46494070e-003	9.21078188e-004	    02001233	   103147742	    00000032	4.70855690e+000	6.57757860e+000	9.54191298e+000	1.29958518e+001	1.41968305e+001	8.60039495e+000	6.00596976e+000	3.54166079e+000	2.29982350e-001	1.36617652e-002	5.02476792e-003	3.02493838e-002	2.66787114e-002	    02001233	   103147742	4.60015655e+001	5.27488855e+001	5.86652673e+001	6.27549955e+001	6.21430762e+001	6.62035787e+001	6.37071904e+001	5.88215362e+001	5.16998506e+001	5.53499020e+001	5.34896323e+001	5.19492694e+001	4.53780864e+001	    02001233	   103147742	5.68311818e-001	5.94610878e-001	5.66594288e-001	3.95650972e-001	2.04894429e-001	1.89008229e-002	2.08723688e-002	
    02001233	   103147563	    00000033	2.17774533e-002	3.52008021e-002	6.22747108e-002	9.49612077e-002	1.03463977e-001	5.38637602e-002	2.85544147e-002	1.43626255e-002	2.22067147e-003	6.00101898e-004	5.55886698e-004	1.34686786e-003	8.49202141e-004	    02001233	   103148901	    00000033	4.19931067e+000	5.90688592e+000	8.73412504e+000	1.20306113e+001	1.31986788e+001	7.91726204e+000	5.48264270e+000	3.18960331e+000	1.95580561e-001	1.24108907e-002	4.68128950e-003	2.78754327e-002	2.46039376e-002	    02001233	   103148901	4.54865490e+001	5.21401143e+001	5.79471593e+001	6.19554479e+001	6.13274654e+001	6.53632269e+001	6.28430766e+001	5.80226840e+001	5.09914901e+001	5.45752565e+001	5.27731476e+001	5.12580048e+001	4.47826290e+001	    02001233	   103148901	5.87908142e-001	6.09156228e-001	5.80481036e-001	4.08422850e-001	2.14684019e-001	2.12878365e-002	2.33266154e-002	
    02001233	   103148651	    00000034	1.93903151e-002	3.16291561e-002	5.71799373e-002	8.83889211e-002	9.68793354e-002	5.00088496e-002	2.62097540e-002	1.30682671e-002	2.03767249e-003	5.56644041e-004	5.10590778e-004	1.24185697e-003	7.81304465e-004	    02001233	   103149977	    00000034	3.75326045e+000	5.31868098e+000	8.03024824e+000	1.12004311e+001	1.23444257e+001	7.33643345e+000	5.04623605e+000	2.89889991e+000	1.68479346e-001	1.13790390e-002	4.37364634e-003	2.57606974e-002	2.28302078e-002	    02001233	   103149977	4.59005289e+001	5.26954132e+001	5.86180023e+001	6.27298904e+001	6.21111313e+001	6.61646326e+001	6.36107516e+001	5.88293539e+001	5.16917585e+001	5.53106855e+001	5.35144380e+001	5.19585500e+001	4.53768570e+001	    02001233	   103149977	5.73412022e-001	5.90756456e-001	5.64587629e-001	3.95075260e-001	2.04915931e-001	1.91432541e-002	2.09312278e-002	
    02001233	   103149858	    00000035	1.71858018e-002	2.82902585e-002	5.22283229e-002	8.18832928e-002	9.02505926e-002	4.61491879e-002	2.38592508e-002	1.17820658e-002	1.85108289e-003	5.11254442e-004	4.64732143e-004	1.12421085e-003	7.13878679e-004	    02001233	   103151128	    00000035	3.35936149e+000	4.79711376e+000	7.40014932e+000	1.04544630e+001	1.15829168e+001	6.82069811e+000	4.65603938e+000	2.63994015e+000	1.45412038e-001	1.04988188e-002	4.11602362e-003	2.38994356e-002	2.12629332e-002	    02001233	   103151128	4.08158791e+001	4.64977601e+001	5.13577201e+001	5.46050921e+001	5.39711949e+001	5.75608986e+001	5.52611058e+001	5.07179156e+001	4.44922842e+001	4.77025757e+001	4.62438024e+001	4.46514538e+001	3.91270879e+001	    02001233	   103151128	6.02900910e-001	6.32573099e-001	5.93472327e-001	4.10201140e-001	2.12456914e-001	1.83582887e-002	2.09571661e-002	
    02001233	   103150964	    00000036	1.53647088e-002	2.55342527e-002	4.81825174e-002	7.66107527e-002	8.49305737e-002	4.30625283e-002	2.19814467e-002	1.07578631e-002	1.70890525e-003	4.76843806e-004	4.20143298e-004	1.01105489e-003	6.54064488e-004	    02001233	   103152241	    00000036	3.02089534e+000	4.35258675e+000	6.87852072e+000	9.85989598e+000	1.09926339e+001	6.41565391e+000	4.35085139e+000	2.43955749e+000	1.27312896e-001	9.78548482e-003	3.90157880e-003	2.24625267e-002	2.00137879e-002	    02001233	   103152241	4.52363108e+001	5.18627623e+001	5.76128345e+001	6.16281436e+001	6.09759866e+001	6.49636187e+001	6.25303398e+001	5.77779516e+001	5.07057886e+001	5.43062722e+001	5.26118197e+001	5.10435746e+001	4.45899455e+001	    02001233	   103152241	5.67153158e-001	5.77481967e-001	5.52651153e-001	3.87154453e-001	2.00712264e-001	2.00477168e-002	2.17562823e-002	
    02001233	   103152085	    00000037	1.37825795e-002	2.31262698e-002	4.45919709e-002	7.18854359e-002	8.01393886e-002	4.02954281e-002	2.03133460e-002	9.84780872e-003	1.58139953e-003	4.47046669e-004	3.80830207e-004	9.02561770e-004	5.99637451e-004	    02001233	   103153435	    00000037	2.68359144e+000	3.89511088e+000	6.27581381e+000	9.09627159e+000	1.01807968e+001	5.88020746e+000	3.95070535e+000	2.18320997e+000	1.07938406e-001	8.95777108e-003	3.63073309e-003	2.06262443e-002	1.84094035e-002	    02001233	   103153435	4.57275583e+001	5.24874696e+001	5.83483797e+001	6.24527603e+001	6.18058126e+001	6.58271056e+001	6.33400065e+001	5.86006537e+001	5.14347818e+001	5.50634836e+001	5.33516787e+001	5.17569344e+001	4.52031475e+001	    02001233	   103153435	5.89637905e-001	6.07677241e-001	5.77756167e-001	4.05901510e-001	2.12373941e-001	2.02432270e-002	2.22991606e-002	
    02001233	   103153273	    00000038	1.22998755e-002	2.08306539e-002	4.10297690e-002	6.70639183e-002	7.51791087e-002	3.74480249e-002	1.86198542e-002	8.92669021e-003	1.44421994e-003	4.11441771e-004	3.35927024e-004	7.76877660e-004	5.36825775e-004	    02001233	   103154713	    00000038	2.40457039e+000	3.51452041e+000	5.78244892e+000	8.48069431e+000	9.53354545e+000	5.45129137e+000	3.63358450e+000	1.98031590e+000	9.29253063e-002	8.28728758e-003	3.39046217e-003	1.90876351e-002	1.71124052e-002	    02001233	   103154713	4.51903720e+001	5.17961169e+001	5.75305731e+001	6.15001833e+001	6.08708005e+001	6.48475499e+001	6.23653546e+001	5.75714982e+001	5.05697447e+001	5.41449118e+001	5.23455023e+001	5.08125885e+001	4.43737289e+001	    02001233	   103154713	5.79740521e-001	6.06480476e-001	5.73410405e-001	3.99533708e-001	2.06957612e-001	1.85147878e-002	2.06411666e-002	
    02001233	   103154521	    00000039	1.09989258e-002	1.88019848e-002	3.78338093e-002	6.27402389e-002	7.07105775e-002	3.49146519e-002	1.71090320e-002	8.11320722e-003	1.33201511e-003	3.80745296e-004	2.91343425e-004	6.51742292e-004	4.77247699e-004	    02001233	   103156340	    00000039	2.19464876e+000	3.23039810e+000	5.42080265e+000	8.04442565e+000	9.07849364e+000	5.14838175e+000	3.41137180e+000	1.83688907e+000	8.24238554e-002	7.80482569e-003	3.18650991e-003	1.79550374e-002	1.61796214e-002	    02001233	   103156340	4.44898865e+001	5.09511678e+001	5.65269698e+001	6.03675012e+001	5.97282350e+001	6.36179585e+001	6.11451329e+001	5.63994610e+001	4.95360061e+001	5.30271935e+001	5.12693496e+001	4.97254025e+001	4.34439195e+001	    02001233	   103156340	5.77189817e-001	5.96733938e-001	5.64812313e-001	3.94745024e-001	2.05460804e-001	2.00405300e-002	2.17622917e-002	
    02001233	   103155994	    00000040	9.98379444e-003	1.72144423e-002	3.53198950e-002	5.93585548e-002	6.72171405e-002	3.29457761e-002	1.59431284e-002	7.49397567e-003	1.24198949e-003	3.58836563e-004	2.50864619e-004	5.24927557e-004	4.20955695e-004	    02001233	   103200707	    00000040	1.95397566e+000	2.89509974e+000	4.94290439e+000	7.41418129e+000	8.39782969e+000	4.72087485e+000	3.10088576e+000	1.64974145e+000	7.08540482e-002	7.18101509e-003	2.92884996e-003	1.64714262e-002	1.49513585e-002	    02001233	   103200707	4.55710859e+001	5.22278608e+001	5.79732742e+001	6.19857748e+001	6.13322543e+001	6.52915555e+001	6.28439471e+001	5.80210458e+001	5.09229749e+001	5.45597931e+001	5.26814003e+001	5.11122165e+001	4.46233245e+001	    02001233	   103200707	5.75844146e-001	5.93473274e-001	5.61492917e-001	3.92362887e-001	2.03422211e-001	1.93949849e-002	2.12521968e-002	
    02001233	   103200176	    00000041	8.94033655e-003	1.55542053e-002	3.25668414e-002	5.55350668e-002	6.32147360e-002	3.07696600e-002	1.47223273e-002	6.85222700e-003	1.14337766e-003	3.32175677e-004	2.19182935e-004	4.35910930e-004	3.73586719e-004	    02001233	   103202513	    00000041	1.73549896e+000	2.59404703e+000	4.52516671e+000	6.87525807e+000	7.82043655e+000	4.34664363e+000	2.82574761e+000	1.48053210e+000	6.03228910e-002	6.62814881e-003	2.60916200e-003	1.49517766e-002	1.37578641e-002	    02001233	   103202513	4.52760147e+001	5.18716709e+001	5.75389345e+001	6.14862077e+001	6.08212357e+001	6.47812086e+001	6.22754273e+001	5.74967216e+001	5.04598130e+001	5.40453551e+001	5.21640017e+001	5.06388434e+001	4.42004504e+001	    02001233	   103202513	5.72543307e-001	5.88699426e-001	5.57602477e-001	3.90624572e-001	2.03158127e-001	2.00167195e-002	2.17407791e-002	
    02001233	   103202281	    00000042	7.91438558e-003	1.39308990e-002	2.99823367e-002	5.19727981e-002	5.96812600e-002	2.88861696e-002	1.36724948e-002	6.30086786e-003	1.05089384e-003	3.09183177e-004	1.99473123e-004	3.92255281e-004	3.40777928e-004	    02001233	   103203768	    00000042	1.57169778e+000	2.36676019e+000	4.20744550e+000	6.46169191e+000	7.37384837e+000	4.05105765e+000	2.60912463e+000	1.34768938e+000	5.24342674e-002	6.16708345e-003	2.30872596e-003	1.36289419e-002	1.28038000e-002	    02001233	   103203768	4.46716279e+001	5.12280466e+001	5.68023757e+001	6.07115793e+001	6.00116346e+001	6.39253744e+001	6.14073493e+001	5.68141542e+001	4.98015368e+001	5.33274045e+001	5.16440407e+001	5.00812284e+001	4.37254171e+001	    02001233	   103203768	5.64812772e-001	5.85023672e-001	5.50191626e-001	3.83255504e-001	1.98753205e-001	1.96130921e-002	2.10802998e-002	
    02001233	   103203590	    00000043	7.06973270e-003	1.25929776e-002	2.78772803e-002	4.91402161e-002	5.68788201e-002	2.74590855e-002	1.29054287e-002	5.90293953e-003	9.79610914e-004	2.88629438e-004	1.89530586e-004	3.72723255e-004	3.21005064e-004	    02001233	   103204898	    00000043	1.43626345e+000	2.17875500e+000	3.93653452e+000	6.10146867e+000	6.97691012e+000	3.78981288e+000	2.41701745e+000	1.23170307e+000	4.59579364e-002	5.78693583e-003	2.09209803e-003	1.26123011e-002	1.20061292e-002	    02001233	   103204898	4.44894512e+001	5.09917947e+001	5.65503810e+001	6.03866920e+001	5.97569072e+001	6.35873074e+001	6.11038051e+001	5.63761154e+001	4.95048086e+001	5.30090997e+001	5.11567608e+001	4.95912124e+001	4.33014716e+001	    02001233	   103204898	5.79145096e-001	6.00408903e-001	5.62243452e-001	3.91385362e-001	2.03044411e-001	1.92995101e-002	2.10032021e-002	
    02001233	   103204735	    00000044	6.33441868e-003	1.14136967e-002	2.60216664e-002	4.66726632e-002	5.45026429e-002	2.62776087e-002	1.22853636e-002	5.58453083e-003	9.22998370e-004	2.73246850e-004	1.86877875e-004	3.77289406e-004	3.12547209e-004	    02001233	   103206016	    00000044	1.31192648e+000	2.00310649e+000	3.67486126e+000	5.74322318e+000	6.57473577e+000	3.52757069e+000	2.22651174e+000	1.11748813e+000	3.99975123e-002	5.39686874e-003	1.90532351e-003	1.16505818e-002	1.12248833e-002	    02001233	   103206016	4.39616661e+001	5.02892529e+001	5.56522451e+001	5.93849590e+001	5.86812079e+001	6.25000369e+001	6.00761909e+001	5.53998933e+001	4.85753745e+001	5.20443921e+001	5.02967091e+001	4.87849107e+001	4.25910908e+001	    02001233	   103206016	5.62616705e-001	5.91309939e-001	5.57732521e-001	3.88039877e-001	2.01021926e-001	1.82086311e-002	2.04376071e-002	
    02001233	   103205863	    00000045	5.65095095e-003	1.03132431e-002	2.42519872e-002	4.42819854e-002	5.21873727e-002	2.51472448e-002	1.16979237e-002	5.28434439e-003	8.59443192e-004	2.56585815e-004	1.87380434e-004	3.98451867e-004	3.09511861e-004	    02001233	   103207130	    00000045	1.20562223e+000	1.85471078e+000	3.46401323e+000	5.46886267e+000	6.27227218e+000	3.32733171e+000	2.08161150e+000	1.02732031e+000	3.54176571e-002	5.13055680e-003	1.78426802e-003	1.09453517e-002	1.06068587e-002	    02001233	   103207130	4.48502947e+001	5.14011600e+001	5.69476804e+001	6.08314784e+001	6.01255426e+001	6.40051278e+001	6.15104946e+001	5.68610104e+001	4.98422837e+001	5.33924158e+001	5.16119780e+001	5.00523260e+001	4.36841720e+001	    02001233	   103207130	5.60276845e-001	5.73514531e-001	5.44757701e-001	3.81365095e-001	1.97512828e-001	1.97233905e-002	2.13289246e-002	
    02001233	   103206978	    00000046	5.05582850e-003	9.34725550e-003	2.27028520e-002	4.22028855e-002	5.01969657e-002	2.42063277e-002	1.12129552e-002	5.03395466e-003	8.06466085e-004	2.42411598e-004	1.95406058e-004	4.41590871e-004	3.16355845e-004	    02001233	   103208263	    00000046	1.10557735e+000	1.71406009e+000	3.25734744e+000	5.19231455e+000	5.96790202e+000	3.13152988e+000	1.94091188e+000	9.34872442e-001	3.14097328e-002	4.80731030e-003	1.67660045e-003	1.02806352e-002	1.00277373e-002	    02001233	   103208263	4.41088326e+001	5.05347540e+001	5.59524533e+001	5.97132793e+001	5.90224358e+001	6.28293258e+001	6.03116116e+001	5.56902710e+001	4.88650412e+001	5.23117044e+001	5.05511754e+001	4.90129848e+001	4.27902730e+001	    02001233	   103208263	5.59940477e-001	5.93276808e-001	5.55557171e-001	3.85475835e-001	1.99073232e-001	1.74352405e-002	1.96202455e-002	
    02001233	   103208091	    00000047	4.52940598e-003	8.48153472e-003	2.13372482e-002	4.04087413e-002	4.84822732e-002	2.33935201e-002	1.07979078e-002	4.81637651e-003	7.60187927e-004	2.30587000e-004	1.99390198e-004	4.65628269e-004	3.17699580e-004	    02001233	   103209504	    00000047	1.00380943e+000	1.57318617e+000	3.04217415e+000	4.89548912e+000	5.63837299e+000	2.92531631e+000	1.79571967e+000	8.51007589e-001	2.79001067e-002	4.52805636e-003	1.63275794e-003	9.75915351e-003	9.85348486e-003	    02001233	   103209504	4.35446202e+001	4.98511321e+001	5.51599805e+001	5.88332174e+001	5.81512200e+001	6.18922736e+001	5.94421184e+001	5.48238228e+001	4.80920701e+001	5.15081628e+001	4.97633450e+001	4.82221487e+001	4.21018141e+001	    02001233	   103209504	5.50392290e-001	5.80471175e-001	5.47198793e-001	3.80318440e-001	1.97007842e-001	1.77976505e-002	1.99388650e-002	
    02001233	   103209322	    00000048	4.06086353e-003	7.71378285e-003	2.01001811e-002	3.88122588e-002	4.69360948e-002	2.26356136e-002	1.03965536e-002	4.60454983e-003	7.10611174e-004	2.17270076e-004	1.80194324e-004	4.08507611e-004	2.90919965e-004	    02001233	   103210648	    00000048	8.91998582e-001	1.43063915e+000	2.82016308e+000	4.58200494e+000	5.29632588e+000	2.72294109e+000	1.65757954e+000	7.74707955e-001	2.44614789e-002	4.24033115e-003	1.69253175e-003	9.42226860e-003	8.96955285e-003	    02001233	   103210648	4.41698678e+001	5.06215974e+001	5.60279533e+001	5.98148336e+001	5.90938726e+001	6.28841713e+001	6.03925764e+001	5.58358896e+001	4.89360457e+001	5.24027297e+001	5.07004793e+001	4.91351487e+001	4.28843181e+001	    02001233	   103210648	5.50348788e-001	5.62721892e-001	5.35320202e-001	3.74959494e-001	1.94868771e-001	1.92385334e-002	2.10139658e-002	
    02001233	   103210448	    00000049	3.65928258e-003	7.05410938e-003	1.90083332e-002	3.73798857e-002	4.55603117e-002	2.19937107e-002	1.00742271e-002	4.43590638e-003	6.67748196e-004	2.05299878e-004	1.67680003e-004	3.69131044e-004	2.73868425e-004	    02001233	   103211849	    00000049	7.99994193e-001	1.30258956e+000	2.62448663e+000	4.31042446e+000	5.00218804e+000	2.54655681e+000	1.53762506e+000	7.08666220e-001	2.16795424e-002	4.00520943e-003	1.69369647e-003	8.97844034e-003	8.45863952e-003	    02001233	   103211849	4.32081957e+001	4.94147362e+001	5.46059786e+001	5.81796936e+001	5.74741111e+001	6.11655404e+001	5.87028062e+001	5.41119026e+001	4.74582334e+001	5.08208027e+001	4.90751171e+001	4.75555185e+001	4.15176331e+001	    02001233	   103211849	5.62616936e-001	5.94490363e-001	5.54768739e-001	3.85202577e-001	1.99687749e-001	1.77436733e-002	1.99709953e-002	
    02001233	   103211687	    00000050	3.30490349e-003	6.47062926e-003	1.80507592e-002	3.61552614e-002	4.44181633e-002	2.14767503e-002	9.82625642e-003	4.29267921e-003	6.21379416e-004	1.93222443e-004	1.52522736e-004	3.22688369e-004	2.53419199e-004	    02001233	   103213034	    00000050	7.22135784e-001	1.18524523e+000	2.44146520e+000	4.05242722e+000	4.71947874e+000	2.37938922e+000	1.42400579e+000	6.47267317e-001	1.92334928e-002	3.75619338e-003	1.62412235e-003	8.45792173e-003	7.94704297e-003	    02001233	   103213034	4.48362303e+001	5.14360786e+001	5.69726100e+001	6.08885204e+001	6.01699469e+001	6.39977997e+001	6.15190524e+001	5.69380517e+001	4.98751661e+001	5.34213724e+001	5.16820685e+001	5.00822366e+001	4.36919782e+001	    02001233	   103213034	5.56807049e-001	5.67793248e-001	5.38231330e-001	3.76319479e-001	1.95002691e-001	1.91121401e-002	2.08391372e-002	
    02001233	   103212870	    00000051	2.99349439e-003	5.95063835e-003	1.71969955e-002	3.50567342e-002	4.34122496e-002	2.10322056e-002	9.62074173e-003	4.18422162e-003	5.84143106e-004	1.82145218e-004	1.37900454e-004	2.79216110e-004	2.35189342e-004	    02001233	   103214198	    00000051	6.49730895e-001	1.07566558e+000	2.26535358e+000	3.80143670e+000	4.44297937e+000	2.21983436e+000	1.31750803e+000	5.90461312e-001	1.71350014e-002	3.54420688e-003	1.58239272e-003	7.96317720e-003	7.45933540e-003	    02001233	   103214198	4.31810315e+001	4.93644397e+001	5.45132220e+001	5.80599236e+001	5.73394985e+001	6.10235522e+001	5.85689406e+001	5.39700761e+001	4.73112817e+001	5.06775706e+001	4.89052551e+001	4.73875913e+001	4.13736650e+001	    02001233	   103214198	5.51963953e-001	5.74849289e-001	5.40339237e-001	3.75888822e-001	1.94225060e-001	1.81006543e-002	2.00391373e-002	
    02001233	   103214021	    00000052	2.65907099e-003	5.36688845e-003	1.60638229e-002	3.33797450e-002	4.16748315e-002	2.01828128e-002	9.20926986e-003	3.97943736e-003	5.42710911e-004	1.69363502e-004	1.25529740e-004	2.44860173e-004	2.17838528e-004	    02001233	   103215338	    00000052	5.83186459e-001	9.71923914e-001	2.10395943e+000	3.57585324e+000	4.19312471e+000	2.07811071e+000	1.22454655e+000	5.42037714e-001	1.52993090e-002	3.32873551e-003	1.51313951e-003	7.43291765e-003	7.01311167e-003	    02001233	   103215338	4.33251348e+001	4.96294860e+001	5.48753538e+001	5.85294090e+001	5.78158611e+001	6.15215041e+001	5.90465336e+001	5.45222935e+001	4.77930307e+001	5.11726064e+001	4.94909636e+001	4.79377010e+001	4.18439644e+001	    02001233	   103215338	5.57655672e-001	5.83515868e-001	5.49107680e-001	3.82701518e-001	1.98804612e-001	1.81797131e-002	2.02623713e-002	
    02001233	   103215166	    00000053	2.27973512e-003	4.66627714e-003	1.45153604e-002	3.08060545e-002	3.88399735e-002	1.87339078e-002	8.47126067e-003	3.62989764e-003	4.89181768e-004	1.56182911e-004	1.13382413e-004	2.19032218e-004	1.98074313e-004	    02001233	   103216549	    00000053	5.07093836e-001	8.37224690e-001	1.91044515e+000	3.30080549e+000	3.89522037e+000	1.91923152e+000	1.12422530e+000	4.92398208e-001	1.37609109e-002	3.10179899e-003	1.39330112e-003	6.85596286e-003	6.48922920e-003	    02001233	   103216549	4.40907483e+001	5.05334749e+001	5.59077920e+001	5.96799139e+001	5.89629658e+001	6.27204364e+001	6.02655705e+001	5.56812099e+001	4.87949246e+001	5.22627579e+001	5.05234320e+001	4.89497284e+001	4.27131164e+001	    02001233	   103216549	5.45319730e-001	5.65607372e-001	5.35364567e-001	3.73594307e-001	1.93416772e-001	1.81513441e-002	2.01422968e-002	
