,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175,180,185,190,195,200
452.5,1.4589000E+00,1.2741800E+00,1.1092000E+00,9.6177500E-01,8.0891900E-01,6.7481700E-01,5.4538800E-01,4.2188200E-01,3.1180500E-01,2.2406800E-01,1.5783600E-01,1.1448900E-01,8.2236000E-02,6.0780300E-02,4.5498500E-02,3.4758500E-02,2.7286000E-02,2.2013700E-02,1.8048900E-02,1.5030600E-02,1.2717200E-02,1.0844500E-02,9.2830500E-03,8.0111000E-03,6.9590300E-03,6.0833400E-03,5.3391500E-03,4.7102300E-03,4.1644700E-03,3.7023600E-03,3.2971800E-03,2.9482700E-03,2.6454600E-03,2.3756600E-03,2.1357600E-03,1.9264700E-03,1.7411200E-03,1.5748700E-03,1.4238900E-03,1.2870400E-03,1.1642300E-03
457.5,1.4659700E+00,1.2823400E+00,1.1181400E+00,9.7122200E-01,8.1924200E-01,6.8558700E-01,5.5646600E-01,4.3298900E-01,3.2242100E-01,2.3364100E-01,1.6604200E-01,1.2135600E-01,8.7847100E-02,6.5358400E-02,4.9224600E-02,3.7806100E-02,2.9806800E-02,2.4128200E-02,1.9837700E-02,1.6558800E-02,1.4033400E-02,1.1983900E-02,1.0275300E-02,8.8773200E-03,7.7190800E-03,6.7525200E-03,5.9317300E-03,5.2352800E-03,4.6305900E-03,4.1181800E-03,3.6683800E-03,3.2806200E-03,2.9437500E-03,2.6436000E-03,2.3767100E-03,2.1435400E-03,1.9372100E-03,1.7518100E-03,1.5839100E-03,1.4315800E-03,1.2948500E-03
462.5,1.4567200E+00,1.2768200E+00,1.1156500E+00,9.7117800E-01,8.2179700E-01,6.9015300E-01,5.6259800E-01,4.4021100E-01,3.3001300E-01,2.4090400E-01,1.7252100E-01,1.2693200E-01,9.2524100E-02,6.9258200E-02,5.2460200E-02,4.0497000E-02,3.2065500E-02,2.6049700E-02,2.1484000E-02,1.7981200E-02,1.5274200E-02,1.3073900E-02,1.1229700E-02,9.7186400E-03,8.4629600E-03,7.4131700E-03,6.5200200E-03,5.7607400E-03,5.1006000E-03,4.5400500E-03,4.0474400E-03,3.6220800E-03,3.2520700E-03,2.9222000E-03,2.6286400E-03,2.3719900E-03,2.1439700E-03,1.9395500E-03,1.7543800E-03,1.5864100E-03,1.4355200E-03
467.5,1.4558000E+00,1.2768700E+00,1.1165100E+00,9.7273200E-01,8.2462500E-01,6.9392800E-01,5.6740600E-01,4.4591400E-01,3.3620100E-01,2.4699000E-01,1.7808700E-01,1.3179900E-01,9.6638900E-02,7.2693600E-02,5.5308300E-02,4.2858400E-02,3.4037700E-02,2.7711200E-02,2.2892700E-02,1.9183400E-02,1.6307500E-02,1.3963000E-02,1.2000000E-02,1.0387100E-02,9.0457500E-03,7.9229300E-03,6.9684100E-03,6.1549600E-03,5.4477900E-03,4.8458600E-03,4.3178700E-03,3.8616900E-03,3.4647200E-03,3.1111300E-03,2.7966100E-03,2.5213400E-03,2.2769300E-03,2.0585900E-03,1.8604700E-03,1.6810700E-03,1.5204500E-03
472.5,1.4673100E+00,1.2861200E+00,1.1239200E+00,9.7868300E-01,8.3014200E-01,6.9884800E-01,5.7248700E-01,4.5141500E-01,3.4199000E-01,2.5264400E-01,1.8327100E-01,1.3626300E-01,1.0040900E-01,7.5825600E-02,5.7890000E-02,4.4980300E-02,3.5786500E-02,2.9159000E-02,2.4097300E-02,2.0188200E-02,1.7150600E-02,1.4672900E-02,1.2596700E-02,1.0891300E-02,9.4716800E-03,8.2830100E-03,7.2728400E-03,6.4122100E-03,5.6650100E-03,5.0294100E-03,4.4725200E-03,3.9913800E-03,3.5730600E-03,3.2014700E-03,2.8714800E-03,2.5829200E-03,2.3271500E-03,2.0991500E-03,1.8928400E-03,1.7065300E-03,1.5399300E-03
477.5,1.4996800E+00,1.3103800E+00,1.1415500E+00,9.9099600E-01,8.3892900E-01,7.0526300E-01,5.7737300E-01,4.5570000E-01,3.4610100E-01,2.5652700E-01,1.8680000E-01,1.3922500E-01,1.0286900E-01,7.7794400E-02,5.9447100E-02,4.6195500E-02,3.6718700E-02,2.9862800E-02,2.4619300E-02,2.0567200E-02,1.7413500E-02,1.4842800E-02,1.2697700E-02,1.0936000E-02,9.4718000E-03,8.2479700E-03,7.2093900E-03,6.3281200E-03,5.5656300E-03,4.9188400E-03,4.3540100E-03,3.8674400E-03,3.4456200E-03,3.0726700E-03,2.7426600E-03,2.4554600E-03,2.2016900E-03,1.9761200E-03,1.7733400E-03,1.5913000E-03,1.4293400E-03
482.5,1.4861600E+00,1.2947600E+00,1.1246200E+00,9.7349500E-01,8.2261000E-01,6.9028700E-01,5.6477100E-01,4.4611600E-01,3.3956500E-01,2.5241300E-01,1.8441300E-01,1.3773300E-01,1.0200000E-01,7.7234700E-02,5.9067200E-02,4.5904400E-02,3.6458600E-02,2.9599900E-02,2.4348200E-02,2.0285200E-02,1.7119000E-02,1.4547500E-02,1.2401700E-02,1.0641300E-02,9.1802300E-03,7.9547400E-03,6.9268300E-03,6.0536300E-03,5.3016100E-03,4.6640500E-03,4.1099300E-03,3.6337700E-03,3.2222100E-03,2.8599600E-03,2.5410600E-03,2.2642700E-03,2.0205400E-03,1.8049300E-03,1.6121100E-03,1.4398800E-03,1.2872500E-03
487.5,1.3821600E+00,1.2009500E+00,1.0403800E+00,8.9825000E-01,7.5791800E-01,6.3512000E-01,5.1953600E-01,4.1088700E-01,3.1354600E-01,2.3381900E-01,1.7144400E-01,1.2835700E-01,9.5310500E-02,7.2288300E-02,5.5349000E-02,4.3035900E-02,3.4165300E-02,2.7700700E-02,2.2744200E-02,1.8904000E-02,1.5907100E-02,1.3473600E-02,1.1448100E-02,9.7888800E-03,8.4141300E-03,7.2684900E-03,6.3032200E-03,5.4860500E-03,4.7842300E-03,4.1902200E-03,3.6761300E-03,3.2354700E-03,2.8557100E-03,2.5229200E-03,2.2311300E-03,1.9780500E-03,1.7566800E-03,1.5617100E-03,1.3883500E-03,1.2341700E-03,1.0983000E-03
492.5,1.4677500E+00,1.2679000E+00,1.0919400E+00,9.3724600E-01,7.8722000E-01,6.5688900E-01,5.3562900E-01,4.2287700E-01,3.2257900E-01,2.4062100E-01,1.7654900E-01,1.3213500E-01,9.8085100E-02,7.4293800E-02,5.6785500E-02,4.4043900E-02,3.4843300E-02,2.8123600E-02,2.2974700E-02,1.8988700E-02,1.5879100E-02,1.3359500E-02,1.1278300E-02,9.5769400E-03,8.1734800E-03,7.0086400E-03,6.0275000E-03,5.2056900E-03,4.5053800E-03,3.9150500E-03,3.4072600E-03,2.9745300E-03,2.6037900E-03,2.2814600E-03,2.0011200E-03,1.7595200E-03,1.5494200E-03,1.3659200E-03,1.2041400E-03,1.0616500E-03,9.3652600E-04
497.5,1.4510100E+00,1.2412100E+00,1.0584300E+00,8.9956300E-01,7.4931300E-01,6.2006300E-01,5.0219700E-01,3.9456600E-01,3.0004100E-01,2.2327400E-01,1.6351000E-01,1.2193300E-01,9.0230200E-02,6.8040300E-02,5.1743000E-02,3.9893300E-02,3.1334900E-02,2.5079500E-02,2.0302200E-02,1.6616200E-02,1.3749800E-02,1.1444400E-02,9.5567900E-03,8.0249000E-03,6.7706000E-03,5.7377600E-03,4.8786000E-03,4.1632200E-03,3.5592800E-03,3.0551500E-03,2.6261800E-03,2.2642100E-03,1.9572400E-03,1.6935000E-03,1.4669300E-03,1.2734300E-03,1.1073400E-03,9.6392400E-04,8.3918500E-04,7.3075500E-04,6.3652000E-04
