,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175,180,185,190,195,200
452.5,1.4585700E+00,1.2629700E+00,1.0894600E+00,9.3430200E-01,7.9796400E-01,6.7763600E-01,5.6537800E-01,4.6241500E-01,3.6883200E-01,2.8138300E-01,1.9856200E-01,1.2524400E-01,7.3142800E-02,4.0613400E-02,2.5905500E-02,1.7907400E-02,1.3144000E-02,1.0473100E-02,8.8437600E-03,7.5644800E-03,6.4938700E-03,5.5842500E-03,4.8191000E-03,4.1687800E-03,3.5932200E-03,3.1011100E-03,2.6759500E-03,2.3146700E-03,2.0051600E-03,1.7340600E-03,1.5010600E-03,1.2981100E-03,1.1244500E-03,9.7372700E-04,8.4289500E-04,7.2782600E-04,6.3117900E-04,5.4773600E-04,4.7630000E-04,4.1285700E-04,3.5790600E-04
457.5,1.4656800E+00,1.2715200E+00,1.0990000E+00,9.4446500E-01,8.0843200E-01,6.8819500E-01,5.7597700E-01,4.7287000E-01,3.7892200E-01,2.9089900E-01,2.0716900E-01,1.3241600E-01,7.8552300E-02,4.4370100E-02,2.8630800E-02,1.9961400E-02,1.4745600E-02,1.1790100E-02,9.9715700E-03,8.5406500E-03,7.3408500E-03,6.3197800E-03,5.4595200E-03,4.7267300E-03,4.0794400E-03,3.5252900E-03,3.0454100E-03,2.6369400E-03,2.2865700E-03,1.9803800E-03,1.7162200E-03,1.4860000E-03,1.2887600E-03,1.1171900E-03,9.6814300E-04,8.3708700E-04,7.2674600E-04,6.3143000E-04,5.4956300E-04,4.7692200E-04,4.1395000E-04
462.5,1.4564800E+00,1.2664400E+00,1.0972300E+00,9.4534700E-01,8.1132700E-01,6.9259100E-01,5.8155800E-01,4.7930600E-01,3.8585200E-01,2.9795200E-01,2.1387600E-01,1.3816100E-01,8.2966100E-02,4.7478700E-02,3.0930200E-02,2.1726700E-02,1.6145000E-02,1.2957000E-02,1.0982200E-02,9.4225200E-03,8.1124200E-03,6.9961300E-03,6.0537900E-03,5.2503900E-03,4.5380200E-03,3.9278300E-03,3.3992700E-03,2.9484100E-03,2.5607200E-03,2.2207600E-03,1.9278400E-03,1.6721200E-03,1.4525500E-03,1.2615100E-03,1.0952000E-03,9.4863900E-04,8.2494000E-04,7.1773900E-04,6.2580400E-04,5.4403500E-04,4.7304300E-04
467.5,1.4556000E+00,1.2668900E+00,1.0987500E+00,9.4776500E-01,8.1442600E-01,6.9621200E-01,5.8574800E-01,4.8401000E-01,3.9093200E-01,3.0329500E-01,2.1925400E-01,1.4310000E-01,8.6997500E-02,5.0458300E-02,3.3166200E-02,2.3448700E-02,1.7506400E-02,1.4080800E-02,1.1938400E-02,1.0245100E-02,8.8226800E-03,7.6105000E-03,6.5859300E-03,5.7126300E-03,4.9422000E-03,4.2788600E-03,3.7041400E-03,3.2139800E-03,2.7921000E-03,2.4222700E-03,2.1033100E-03,1.8248900E-03,1.5857200E-03,1.3777300E-03,1.1963900E-03,1.0368000E-03,9.0178200E-04,7.8494700E-04,6.8443100E-04,5.9539900E-04,5.1782200E-04
472.5,1.4671500E+00,1.2765200E+00,1.1067800E+00,9.5470000E-01,8.2036600E-01,7.0132100E-01,5.9044600E-01,4.8855000E-01,3.9547000E-01,3.0795100E-01,2.2404100E-01,1.4771500E-01,9.0913600E-02,5.3447600E-02,3.5428900E-02,2.5190600E-02,1.8875200E-02,1.5195500E-02,1.2873300E-02,1.1033600E-02,9.4890000E-03,8.1707600E-03,7.0618800E-03,6.1167300E-03,5.2832800E-03,4.5685700E-03,3.9505400E-03,3.4233600E-03,2.9704100E-03,2.5738000E-03,2.2325400E-03,1.9350300E-03,1.6796200E-03,1.4573300E-03,1.2642600E-03,1.0946100E-03,9.5112400E-04,8.2697600E-04,7.2041100E-04,6.2588300E-04,5.4385200E-04
477.5,1.4995700E+00,1.3010500E+00,1.1248800E+00,9.6756000E-01,8.2920100E-01,7.0711700E-01,5.9421100E-01,4.9105400E-01,3.9735800E-01,3.0982700E-01,2.2637300E-01,1.5052500E-01,9.3670800E-02,5.5761900E-02,3.7202300E-02,2.6538900E-02,1.9906400E-02,1.5994600E-02,1.3495300E-02,1.1520200E-02,9.8670500E-03,8.4657000E-03,7.2893300E-03,6.2880000E-03,5.4094600E-03,4.6595700E-03,4.0137400E-03,3.4650200E-03,2.9953300E-03,2.5857600E-03,2.2350300E-03,1.9300400E-03,1.6687900E-03,1.4431700E-03,1.2475700E-03,1.0762800E-03,9.3177000E-04,8.0706700E-04,7.0034000E-04,6.0634500E-04,5.2498300E-04
482.5,1.4861000E+00,1.2859800E+00,1.1089300E+00,9.5144900E-01,8.1339200E-01,6.9202600E-01,5.8048000E-01,4.7919600E-01,3.8764400E-01,3.0259900E-01,2.2190200E-01,1.4859800E-01,9.3310200E-02,5.6110100E-02,3.7636900E-02,2.6924700E-02,2.0213800E-02,1.6213400E-02,1.3633300E-02,1.1593100E-02,9.8914800E-03,8.4545100E-03,7.2497300E-03,6.2303400E-03,5.3404000E-03,4.5832900E-03,3.9336900E-03,3.3836300E-03,2.9138000E-03,2.5062400E-03,2.1578400E-03,1.8566800E-03,1.5997500E-03,1.3782800E-03,1.1873700E-03,1.0209400E-03,8.8060900E-04,7.6017800E-04,6.5729800E-04,5.6712100E-04,4.8941300E-04
487.5,1.3821500E+00,1.1932600E+00,1.0266000E+00,8.7888400E-01,7.4978800E-01,6.3666500E-01,5.3338200E-01,4.3999400E-01,3.5596700E-01,2.7830600E-01,2.0488100E-01,1.3816200E-01,8.7525400E-02,5.3146900E-02,3.5848500E-02,2.5726800E-02,1.9340500E-02,1.5492600E-02,1.2983300E-02,1.1000900E-02,9.3528800E-03,7.9659900E-03,6.8064600E-03,5.8270200E-03,4.9787600E-03,4.2574900E-03,3.6420500E-03,3.1225000E-03,2.6797900E-03,2.2975600E-03,1.9715500E-03,1.6908400E-03,1.4519700E-03,1.2468300E-03,1.0706300E-03,9.1766200E-04,7.8913100E-04,6.7904100E-04,5.8518000E-04,5.0314100E-04,4.3277400E-04
492.5,1.4678000E+00,1.2603200E+00,1.0783500E+00,9.1823500E-01,7.7919000E-01,6.5820500E-01,5.4895700E-01,4.5113400E-01,3.6391800E-01,2.8412800E-01,2.0940100E-01,1.4178900E-01,9.0326200E-02,5.5195100E-02,3.7322500E-02,2.6789300E-02,2.0105700E-02,1.6032300E-02,1.3349600E-02,1.1231200E-02,9.4803800E-03,8.0181500E-03,6.8007200E-03,5.7825300E-03,4.9062000E-03,4.1680000E-03,3.5418000E-03,3.0160200E-03,2.5709200E-03,2.1896100E-03,1.8663700E-03,1.5901300E-03,1.3563900E-03,1.1572400E-03,9.8713100E-04,8.4073800E-04,7.1817100E-04,6.1393900E-04,5.2559300E-04,4.4902600E-04,3.8374800E-04
497.5,1.4511300E+00,1.2344400E+00,1.0463000E+00,8.8266600E-01,7.4203700E-01,6.2112400E-01,5.1366000E-01,4.1897700E-01,3.3583400E-01,2.6104300E-01,1.9211900E-01,1.3041900E-01,8.3465000E-02,5.1289300E-02,3.4695600E-02,2.4838800E-02,1.8548600E-02,1.4664100E-02,1.2071000E-02,1.0038300E-02,8.3772700E-03,7.0007200E-03,5.8717400E-03,4.9357700E-03,4.1416500E-03,3.4796400E-03,2.9244600E-03,2.4621300E-03,2.0759000E-03,1.7485700E-03,1.4744300E-03,1.2427300E-03,1.0486500E-03,8.8507600E-04,7.4706600E-04,6.2966900E-04,5.3218300E-04,4.5007600E-04,3.8114200E-04,3.2229500E-04,2.7254600E-04
