,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175,180,185,190,195,200
502.5,1.6545531E+00,1.4176831E+00,1.2031011E+00,1.0137527E+00,8.4968300E-01,7.0886810E-01,5.8607030E-01,4.7900780E-01,3.8620400E-01,3.0396330E-01,2.2866930E-01,1.5967700E-01,1.0440271E-01,6.4627600E-02,4.3112120E-02,3.0224830E-02,2.1937340E-02,1.6719232E-02,1.3288660E-02,1.0720242E-02,8.7028240E-03,7.0939330E-03,5.8019270E-03,4.7647400E-03,3.9116400E-03,3.2151220E-03,2.6467510E-03,2.1817110E-03,1.8022136E-03,1.4890049E-03,1.2312895E-03,1.0184731E-03,8.4336020E-04,6.9886910E-04,5.7945790E-04,4.7995970E-04,3.9821630E-04,3.3072080E-04,2.7519460E-04,2.2886180E-04,1.9029520E-04
507.5,1.7010641E+00,1.4161636E+00,1.1670727E+00,9.5505270E-01,7.7740800E-01,6.3007360E-01,5.0670800E-01,4.0320550E-01,3.1699270E-01,2.4387870E-01,1.8008750E-01,1.2396442E-01,7.9989170E-02,4.8797980E-02,3.1843670E-02,2.1773030E-02,1.5372111E-02,1.1351702E-02,8.7239530E-03,6.8140310E-03,5.3600240E-03,4.2365030E-03,3.3614400E-03,2.6787420E-03,2.1358450E-03,1.7059018E-03,1.3645566E-03,1.0930854E-03,8.7772110E-04,7.0573690E-04,5.6778190E-04,4.5720810E-04,3.6861530E-04,2.9761640E-04,2.4048670E-04,1.9425220E-04,1.5719429E-04,1.2742000E-04,1.0355251E-04,8.4146520E-05,6.8408900E-05
512.5,1.6433196E+00,1.3212876E+00,1.0510455E+00,8.3026110E-01,6.5238260E-01,5.1052570E-01,3.9681430E-01,3.0544250E-01,2.3258970E-01,1.7370880E-01,1.2498387E-01,8.4167030E-02,5.3183550E-02,3.1737290E-02,2.0121400E-02,1.3334307E-02,9.1073020E-03,6.4854360E-03,4.8004540E-03,3.6140800E-03,2.7426720E-03,2.0934693E-03,1.6053670E-03,1.2371191E-03,9.5470380E-04,7.3869010E-04,5.7290240E-04,4.4538460E-04,3.4719270E-04,2.7117800E-04,2.1228530E-04,1.6653130E-04,1.3095079E-04,1.0325157E-04,8.1577140E-05,6.4550530E-05,5.1253330E-05,4.0827740E-05,3.2668400E-05,2.6195420E-05,2.1066990E-05
517.5,1.5155086E+00,1.1947960E+00,9.3173710E-01,7.2161170E-01,5.5599020E-01,4.2673310E-01,3.2557320E-01,2.4616220E-01,1.8431488E-01,1.3560797E-01,9.6414830E-02,6.4384740E-02,4.0394950E-02,2.3925550E-02,1.4973649E-02,9.7734390E-03,6.5635060E-03,4.5842090E-03,3.3233760E-03,2.4510606E-03,1.8259537E-03,1.3677916E-03,1.0296317E-03,7.7944180E-04,5.9141250E-04,4.5023000E-04,3.4384090E-04,2.6338940E-04,2.0253150E-04,1.5618410E-04,1.2083722E-04,9.3816260E-05,7.3096920E-05,5.7206600E-05,4.4913420E-05,3.5379530E-05,2.8008330E-05,2.2284710E-05,1.7833970E-05,1.4332840E-05,1.1573430E-05
522.5,1.6219329E+00,1.2750419E+00,9.9156020E-01,7.6623800E-01,5.8887570E-01,4.5091420E-01,3.4341950E-01,2.5934190E-01,1.9415241E-01,1.4303234E-01,1.0206691E-01,6.8600810E-02,4.3369500E-02,2.5880220E-02,1.6254914E-02,1.0625014E-02,7.1332320E-03,4.9682120E-03,3.5914640E-03,2.6385881E-03,1.9553517E-03,1.4587100E-03,1.0933707E-03,8.2406070E-04,6.2260270E-04,4.7179070E-04,3.5871180E-04,2.7346180E-04,2.0923470E-04,1.6053390E-04,1.2355581E-04,9.5386580E-05,7.3888320E-05,5.7460650E-05,4.4847680E-05,3.5103140E-05,2.7599250E-05,2.1804570E-05,1.7327060E-05,1.3823950E-05,1.1076500E-05
527.5,1.5923614E+00,1.2460166E+00,9.6457300E-01,7.4183430E-01,5.6762360E-01,4.3282430E-01,3.2841870E-01,2.4723970E-01,1.8465029E-01,1.3589547E-01,9.7099340E-02,6.5530940E-02,4.1650960E-02,2.4987690E-02,1.5711021E-02,1.0260914E-02,6.8727240E-03,4.7658710E-03,3.4221950E-03,2.5006282E-03,1.8438583E-03,1.3685082E-03,1.0207620E-03,7.6561990E-04,5.7575710E-04,4.3428070E-04,3.2862900E-04,2.4929520E-04,1.8990470E-04,1.4515552E-04,1.1126219E-04,8.5580640E-05,6.6051580E-05,5.1193880E-05,3.9813930E-05,3.1060590E-05,2.4341820E-05,1.9172160E-05,1.5189690E-05,1.2083970E-05,9.6575200E-06
532.5,1.6073013E+00,1.2479922E+00,9.5864870E-01,7.3166960E-01,5.5562520E-01,4.2053970E-01,3.1682490E-01,2.3699910E-01,1.7597958E-01,1.2890301E-01,9.1854680E-02,6.1979050E-02,3.9425200E-02,2.3668610E-02,1.4838692E-02,9.6478240E-03,6.4256710E-03,4.4236560E-03,3.1505890E-03,2.2842204E-03,1.6714366E-03,1.2313055E-03,9.1194160E-04,6.7914300E-04,5.0728660E-04,3.8021800E-04,2.8596700E-04,2.1574360E-04,1.6346340E-04,1.2426906E-04,9.4815980E-05,7.2624180E-05,5.5845600E-05,4.3141300E-05,3.3463860E-05,2.6057730E-05,2.0393240E-05,1.6051920E-05,1.2717940E-05,1.0119730E-05,8.0956500E-06
537.5,1.6168800E+00,1.2436667E+00,9.4636100E-01,7.1559570E-01,5.3844170E-01,4.0382240E-01,3.0157010E-01,2.2369040E-01,1.6482004E-01,1.1992859E-01,8.5059430E-02,5.7261600E-02,3.6378340E-02,2.1809770E-02,1.3604886E-02,8.7887570E-03,5.8103040E-03,3.9647980E-03,2.7970274E-03,2.0089984E-03,1.4569419E-03,1.0644424E-03,7.8180090E-04,5.7777310E-04,4.2845380E-04,3.1894010E-04,2.3841140E-04,1.7889700E-04,1.3487836E-04,1.0212357E-04,7.7654520E-05,5.9329550E-05,4.5550260E-05,3.5182410E-05,2.7309510E-05,2.1300450E-05,1.6713970E-05,1.3203150E-05,1.0516740E-05,8.4175000E-06,6.7755300E-06
542.5,1.5799067E+00,1.1971155E+00,8.9730590E-01,6.6838320E-01,4.9546000E-01,3.6611160E-01,2.6948430E-01,1.9711253E-01,1.4328303E-01,1.0294834E-01,7.2208160E-02,4.8171800E-02,3.0355090E-02,1.8049610E-02,1.1131047E-02,7.1021900E-03,4.6349340E-03,3.1191780E-03,2.1694250E-03,1.5374638E-03,1.1009405E-03,7.9475630E-04,5.7734560E-04,4.2234560E-04,3.1039750E-04,2.2925470E-04,1.7025760E-04,1.2709980E-04,9.5496350E-05,7.2182290E-05,5.4898350E-05,4.2038860E-05,3.2405100E-05,2.5171990E-05,1.9694380E-05,1.5514940E-05,1.2318330E-05,9.8607200E-06,7.9632500E-06,6.4746800E-06,5.2984200E-06
547.5,1.5851631E+00,1.1723376E+00,8.5753310E-01,6.2330420E-01,4.5095510E-01,3.2528732E-01,2.3383156E-01,1.6703853E-01,1.1861050E-01,8.3344200E-02,5.7260210E-02,3.7499450E-02,2.3217990E-02,1.3565191E-02,8.1927410E-03,5.1162940E-03,3.2680720E-03,2.1520190E-03,1.4653434E-03,1.0179263E-03,7.1565860E-04,5.0802970E-04,3.6353380E-04,2.6256380E-04,1.9099320E-04,1.3999840E-04,1.0347890E-04,7.7122920E-05,5.8048390E-05,4.4108120E-05,3.3845450E-05,2.6233980E-05,2.0540980E-05,1.6256410E-05,1.2989990E-05,1.0469530E-05,8.5170400E-06,6.9915300E-06,5.7915700E-06,4.8282200E-06,4.0481800E-06
552.5,1.5843125E+00,1.1456052E+00,8.1922250E-01,5.8222770E-01,4.1186820E-01,2.9051188E-01,2.0430292E-01,1.4282087E-01,9.9305900E-02,6.8373310E-02,4.6108900E-02,2.9709220E-02,1.8119060E-02,1.0430385E-02,6.1854290E-03,3.7905720E-03,2.3763320E-03,1.5355907E-03,1.0266955E-03,7.0167140E-04,4.8626730E-04,3.4104390E-04,2.4177280E-04,1.7347800E-04,1.2577450E-04,9.2205100E-05,6.8412400E-05,5.1383380E-05,3.9109380E-05,3.0147630E-05,2.3543000E-05,1.8617090E-05,1.4896440E-05,1.2060310E-05,9.8618900E-06,8.1326000E-06,6.7640800E-06,5.6704700E-06,4.7897000E-06,4.0653300E-06,3.4637300E-06
557.5,1.5416622E+00,1.0992755E+00,7.7516000E-01,5.4329690E-01,3.7902619E-01,2.6370494E-01,1.8297778E-01,1.2625932E-01,8.6694200E-02,5.8997570E-02,3.9381330E-02,2.5173050E-02,1.5248000E-02,8.7210800E-03,5.1222150E-03,3.1067300E-03,1.9274252E-03,1.2323780E-03,8.1595520E-04,5.5296660E-04,3.8065340E-04,2.6566510E-04,1.8783310E-04,1.3476070E-04,9.7937900E-05,7.2141200E-05,5.3922160E-05,4.0891790E-05,3.1489290E-05,2.4602430E-05,1.9488690E-05,1.5640240E-05,1.2699610E-05,1.0428790E-05,8.6422500E-06,7.2150900E-06,6.0682000E-06,5.1373900E-06,4.3775300E-06,3.7432600E-06,3.2098100E-06
562.5,1.5597943E+00,1.0984146E+00,7.6493100E-01,5.2950520E-01,3.6486412E-01,2.5074486E-01,1.7184985E-01,1.1719584E-01,7.9556340E-02,5.3560380E-02,3.5414800E-02,2.2465360E-02,1.3519107E-02,7.6846430E-03,4.4745190E-03,2.6891940E-03,1.6532989E-03,1.0476869E-03,6.8781230E-04,4.6288440E-04,3.1688970E-04,2.2031760E-04,1.5547630E-04,1.1154300E-04,8.1234100E-05,6.0092600E-05,4.5189400E-05,3.4530390E-05,2.6827190E-05,2.1163070E-05,1.6928850E-05,1.3718190E-05,1.1242300E-05,9.3102300E-06,7.7751600E-06,6.5343100E-06,5.5267200E-06,4.7011800E-06,4.0212400E-06,3.4493600E-06,2.9650300E-06
567.5,1.5284886E+00,1.0546105E+00,7.1953620E-01,4.8802116E-01,3.2954245E-01,2.2196850E-01,1.4916424E-01,9.9730590E-02,6.6411980E-02,4.3889270E-02,2.8518200E-02,1.7806400E-02,1.0557428E-02,5.9158030E-03,3.3898540E-03,2.0057610E-03,1.2153835E-03,7.6007150E-04,4.9338790E-04,3.2919140E-04,2.2428740E-04,1.5578740E-04,1.1024370E-04,7.9628100E-05,5.8598700E-05,4.3950080E-05,3.3596650E-05,2.6140800E-05,2.0700180E-05,1.6640290E-05,1.3554060E-05,1.1169600E-05,9.2906900E-06,7.7949300E-06,6.5819500E-06,5.5827100E-06,4.7572100E-06,4.0705700E-06,3.4983500E-06,3.0116300E-06,2.5951000E-06
572.5,1.5360061E+00,1.0224865E+00,6.7296080E-01,4.4035677E-01,2.8689512E-01,1.8649687E-01,1.2096770E-01,7.8107560E-02,5.0255230E-02,3.2107680E-02,2.0190100E-02,1.2217904E-02,7.0276190E-03,3.8253750E-03,2.1297280E-03,1.2274593E-03,7.2714000E-04,4.4658260E-04,2.8648640E-04,1.9024100E-04,1.2993730E-04,9.1164100E-05,6.5676300E-05,4.8608600E-05,3.6835100E-05,2.8536430E-05,2.2558410E-05,1.8144620E-05,1.4821000E-05,1.2253710E-05,1.0229300E-05,8.6073800E-06,7.2850500E-06,6.1995500E-06,5.2948200E-06,4.5304900E-06,3.8862000E-06,3.3415800E-06,2.8822900E-06,2.4872940E-06,2.1462470E-06
577.5,1.5286804E+00,9.6242480E-01,5.9898498E-01,3.7069510E-01,2.2850241E-01,1.4057346E-01,8.6372150E-02,5.2864840E-02,3.2269660E-02,1.9590583E-02,1.1727310E-02,6.7706730E-03,3.7241630E-03,1.9455460E-03,1.0440748E-03,5.8450600E-04,3.3974630E-04,2.0731380E-04,1.3404880E-04,9.1066300E-05,6.4477100E-05,4.7395500E-05,3.6000000E-05,2.8162930E-05,2.2522830E-05,1.8335370E-05,1.5142570E-05,1.2640070E-05,1.0645160E-05,9.0198500E-06,7.6748700E-06,6.5530300E-06,5.6072600E-06,4.8106900E-06,4.1324200E-06,3.5493700E-06,3.0514500E-06,2.6270700E-06,2.2673330E-06,1.9565820E-06,1.6869990E-06
582.5,1.5439706E+00,8.8745290E-01,5.0419314E-01,2.8495339E-01,1.6051812E-01,9.0357730E-02,5.0882960E-02,2.8616505E-02,1.6115232E-02,9.0743320E-03,5.0739850E-03,2.7586740E-03,1.4423070E-03,7.2527830E-04,3.8135680E-04,2.1405160E-04,1.2793330E-04,8.2346200E-05,5.7407900E-05,4.2572200E-05,3.2964000E-05,2.6340940E-05,2.1510080E-05,1.7867170E-05,1.4978440E-05,1.2638130E-05,1.0719060E-05,9.1201200E-06,7.7848600E-06,6.6567700E-06,5.6975000E-06,4.8822300E-06,4.1848700E-06,3.5927600E-06,3.0854800E-06,2.6475100E-06,2.2724150E-06,1.9527480E-06,1.6823140E-06,1.4487740E-06,1.2461670E-06
587.5,1.4344839E+00,7.2683706E-01,3.6411363E-01,1.8165027E-01,9.0498330E-02,4.5199040E-02,2.2712895E-02,1.1507346E-02,5.9297360E-03,3.1265880E-03,1.6856890E-03,9.1068300E-04,4.8649800E-04,2.5655100E-04,1.4552110E-04,9.0128600E-05,6.0017300E-05,4.2973400E-05,3.2994700E-05,2.6473200E-05,2.1738670E-05,1.8102190E-05,1.5194220E-05,1.2849070E-05,1.0887660E-05,9.2405200E-06,7.8588800E-06,6.6891900E-06,5.7048100E-06,4.8698500E-06,4.1579200E-06,3.5532200E-06,3.0359100E-06,2.5985100E-06,2.2246370E-06,1.9023880E-06,1.6269090E-06,1.3930960E-06,1.1964970E-06,1.0271020E-06,8.8030300E-07
592.5,1.4039939E+00,6.0741155E-01,2.6001396E-01,1.1106496E-01,4.7561092E-02,2.0582689E-02,9.1058970E-03,4.1843760E-03,2.0543660E-03,1.1015020E-03,6.4266500E-04,3.8880400E-04,2.3357280E-04,1.3656420E-04,8.4731100E-05,5.6547000E-05,3.9790100E-05,2.9585900E-05,2.3318530E-05,1.9018880E-05,1.5748820E-05,1.3154500E-05,1.1035450E-05,9.3134500E-06,7.8648300E-06,6.6466800E-06,5.6275300E-06,4.7660600E-06,4.0449800E-06,3.4362400E-06,2.9193600E-06,2.4829100E-06,2.1107980E-06,1.7985050E-06,1.5328370E-06,1.3046280E-06,1.1101140E-06,9.4588600E-07,8.0901600E-07,6.9157100E-07,5.8984200E-07
597.5,1.4365571E+00,4.8867190E-01,1.6479952E-01,5.5716350E-02,1.9101550E-02,6.8125110E-03,2.6516530E-03,1.2022220E-03,6.6724600E-04,4.3905700E-04,3.1335200E-04,2.1957950E-04,1.4416440E-04,8.8036600E-05,5.5859000E-05,3.7830800E-05,2.6776800E-05,1.9903540E-05,1.5680440E-05,1.2770020E-05,1.0532960E-05,8.7511600E-06,7.2930900E-06,6.1171700E-06,5.1312600E-06,4.3066200E-06,3.6223500E-06,3.0462200E-06,2.5683700E-06,2.1680460E-06,1.8300290E-06,1.5470860E-06,1.3067350E-06,1.1071300E-06,9.3844100E-07,7.9403800E-07,6.7132400E-07,5.6845600E-07,4.8383700E-07,4.1153400E-07,3.4886900E-07
602.5,1.4537028E+00,3.8573353E-01,1.0177885E-01,2.7134690E-02,7.5303750E-03,2.3458640E-03,9.3461300E-04,5.1182500E-04,3.5588600E-04,2.7343600E-04,2.1182070E-04,1.5399660E-04,1.0227160E-04,6.2068400E-05,3.9009200E-05,2.6251900E-05,1.8412360E-05,1.3522260E-05,1.0553690E-05,8.5247800E-06,6.9684400E-06,5.7371200E-06,4.7343200E-06,3.9366400E-06,3.2730000E-06,2.7224300E-06,2.2709300E-06,1.8927470E-06,1.5827340E-06,1.3257010E-06,1.1101940E-06,9.3179200E-07,7.8083600E-07,6.5717800E-07,5.5350400E-07,4.6511900E-07,3.9021200E-07,3.2795500E-07,2.7764400E-07,2.3485800E-07,1.9767970E-07
607.5,1.4614038E+00,3.4578450E-01,8.1481446E-02,1.9485101E-02,4.9336040E-03,1.4773800E-03,6.1819300E-04,3.6932000E-04,2.7147800E-04,2.1337450E-04,1.6681470E-04,1.2168390E-04,8.0634600E-05,4.8421700E-05,3.0009000E-05,1.9940160E-05,1.3768120E-05,9.9188300E-06,7.6136500E-06,6.0646200E-06,4.8910700E-06,3.9762400E-06,3.2384100E-06,2.6621100E-06,2.1883500E-06,1.7996790E-06,1.4856450E-06,1.2244540E-06,1.0134480E-06,8.4086500E-07,6.9738500E-07,5.8031300E-07,4.8168200E-07,4.0230500E-07,3.3641100E-07,2.8048100E-07,2.3316700E-07,1.9426540E-07,1.6357080E-07,1.3759350E-07,1.1488940E-07
612.5,1.4239169E+00,3.2788363E-01,7.5205558E-02,1.7512685E-02,4.3193400E-03,1.2641140E-03,5.2100900E-04,3.0834300E-04,2.2495800E-04,1.7582360E-04,1.3716140E-04,9.9929600E-05,6.5927300E-05,3.9104400E-05,2.3805450E-05,1.5542330E-05,1.0510250E-05,7.3837700E-06,5.5455100E-06,4.3405800E-06,3.4444200E-06,2.7591600E-06,2.2132800E-06,1.7962860E-06,1.4582000E-06,1.1843370E-06,9.6683400E-07,7.8719200E-07,6.4450000E-07,5.2962400E-07,4.3493300E-07,3.5896300E-07,2.9511100E-07,2.4486100E-07,2.0356160E-07,1.6855890E-07,1.3888660E-07,1.1477940E-07,9.6368600E-08,8.0826600E-08,6.7026100E-08
617.5,1.4174144E+00,3.1672464E-01,7.0501627E-02,1.5929105E-02,3.8107690E-03,1.0832870E-03,4.3667000E-04,2.5494300E-04,1.8433930E-04,1.4324080E-04,1.1154360E-04,8.1186100E-05,5.3304400E-05,3.1174500E-05,1.8596820E-05,1.1906660E-05,7.8661800E-06,5.3702600E-06,3.9368600E-06,3.0246800E-06,2.3598500E-06,1.8618110E-06,1.4699030E-06,1.1781190E-06,9.4467700E-07,7.5794300E-07,6.1242900E-07,4.9277400E-07,3.9950200E-07,3.2564700E-07,2.6518500E-07,2.1760100E-07,1.7747340E-07,1.4676320E-07,1.2174030E-07,1.0043110E-07,8.2196000E-08,6.7549800E-08,5.6853600E-08,4.7779500E-08,3.9474100E-08
622.5,1.4187322E+00,3.0372798E-01,6.4797090E-02,1.4039081E-02,3.2292280E-03,8.9201600E-04,3.5655100E-04,2.0844810E-04,1.5060130E-04,1.1676180E-04,9.0922100E-05,6.6186300E-05,4.3290200E-05,2.4988600E-05,1.4625150E-05,9.1947000E-06,5.9399600E-06,3.9408300E-06,2.8204200E-06,2.1282340E-06,1.6335270E-06,1.2703480E-06,9.8761900E-07,7.8281100E-07,6.2087800E-07,4.9281100E-07,3.9496800E-07,3.1463500E-07,2.5318000E-07,2.0530470E-07,1.6627070E-07,1.3617350E-07,1.1053220E-07,9.1528500E-08,7.6131400E-08,6.2852400E-08,5.1288400E-08,4.2083000E-08,3.5717800E-08,3.0247500E-08,2.5001000E-08
627.5,1.3842548E+00,2.8365972E-01,5.7956847E-02,1.2044270E-02,2.6745570E-03,7.2828100E-04,2.9592590E-04,1.7651290E-04,1.2845170E-04,9.9624200E-05,7.7574300E-05,5.6475300E-05,3.6872400E-05,2.1144060E-05,1.2251790E-05,7.6251100E-06,4.8610600E-06,3.1675900E-06,2.2310470E-06,1.6621700E-06,1.2607780E-06,9.7025900E-07,7.4593700E-07,5.8657600E-07,4.6170400E-07,3.6375400E-07,2.9004400E-07,2.2953400E-07,1.8391740E-07,1.4877500E-07,1.2018690E-07,9.8468200E-08,7.9785300E-08,6.6271200E-08,5.5350000E-08,4.5815400E-08,3.7381000E-08,3.0698700E-08,2.6267600E-08,2.2406400E-08,1.8558180E-08
632.5,1.3837668E+00,2.7014709E-01,5.2619096E-02,1.0445503E-02,2.2360590E-03,6.0433400E-04,2.5302190E-04,1.5533810E-04,1.1422630E-04,8.8678700E-05,6.8976500E-05,5.0178300E-05,3.2748100E-05,1.8769990E-05,1.0865640E-05,6.7490500E-06,4.2869400E-06,2.7772000E-06,1.9428670E-06,1.4375310E-06,1.0828150E-06,8.2791700E-07,6.3227300E-07,4.9449600E-07,3.8721500E-07,3.0356600E-07,2.4113600E-07,1.9001050E-07,1.5176240E-07,1.2249110E-07,9.8735100E-08,8.0839000E-08,6.5393500E-08,5.4351600E-08,4.5451300E-08,3.7646300E-08,3.0700500E-08,2.5211300E-08,2.1641800E-08,1.8510810E-08,1.5338520E-08
637.5,1.3909715E+00,2.5268223E-01,4.5849438E-02,8.5132960E-03,1.7369110E-03,4.7341490E-04,2.1165920E-04,1.3647100E-04,1.0203610E-04,7.9413600E-05,6.1696900E-05,4.4837300E-05,2.9264400E-05,1.6799580E-05,9.7497400E-06,6.0650800E-06,3.8547200E-06,2.4963400E-06,1.7424350E-06,1.2844530E-06,9.6333500E-07,7.3341500E-07,5.5773900E-07,4.3444000E-07,3.3886700E-07,2.6468500E-07,2.0958070E-07,1.6461130E-07,1.3110270E-07,1.0555350E-07,8.4888300E-08,6.9392100E-08,5.6023600E-08,4.6518600E-08,3.8873900E-08,3.2173400E-08,2.6207700E-08,2.1500300E-08,1.8466580E-08,1.5795100E-08,1.3078560E-08
642.5,1.3742523E+00,2.3394983E-01,3.9827463E-02,6.9692040E-03,1.3686250E-03,3.8107170E-04,1.8172430E-04,1.2165070E-04,9.1894000E-05,7.1557200E-05,5.5518000E-05,4.0322600E-05,2.6327900E-05,1.5132740E-05,8.7966700E-06,5.4765100E-06,3.4806100E-06,2.2523810E-06,1.5685120E-06,1.1523630E-06,8.6103600E-07,6.5311400E-07,4.9489900E-07,3.8417500E-07,2.9868600E-07,2.3259400E-07,1.8369210E-07,1.4390020E-07,1.1435110E-07,9.1886800E-08,7.3768900E-08,6.0232300E-08,4.8558000E-08,4.0290400E-08,3.3654500E-08,2.7838500E-08,2.2659400E-08,1.8576900E-08,1.5961790E-08,1.3656370E-08,1.1300700E-08
647.5,1.3155378E+00,2.1092233E-01,3.3861715E-02,5.6191170E-03,1.0742880E-03,3.1090900E-04,1.5834530E-04,1.0926420E-04,8.3148500E-05,6.4827100E-05,5.0374000E-05,3.6676100E-05,2.3983600E-05,1.3759860E-05,7.9718800E-06,4.9492400E-06,3.1331100E-06,2.0169180E-06,1.3981080E-06,1.0232280E-06,7.6167400E-07,5.7583900E-07,4.3483400E-07,3.3672700E-07,2.6118700E-07,2.0295750E-07,1.6008390E-07,1.2520040E-07,9.9396700E-08,7.9837400E-08,6.4071400E-08,5.2345900E-08,4.2192000E-08,3.5050500E-08,2.9320200E-08,2.4277400E-08,1.9765180E-08,1.6210070E-08,1.3959120E-08,1.1961290E-08,9.9020500E-09
652.5,1.3128290E+00,1.8563819E-01,2.6356047E-02,3.9197290E-03,7.1778440E-04,2.2959260E-04,1.3243310E-04,9.5970400E-05,7.4304700E-05,5.8677100E-05,4.6422500E-05,3.4404400E-05,2.2678500E-05,1.2836200E-05,7.2814900E-06,4.4596200E-06,2.7761800E-06,1.7501700E-06,1.2001460E-06,8.7528200E-07,6.4982500E-07,4.9086200E-07,3.6977200E-07,2.8685700E-07,2.2278200E-07,1.7328120E-07,1.3716190E-07,1.0738550E-07,8.5513300E-08,6.8979100E-08,5.5547400E-08,4.5655000E-08,3.6894400E-08,3.0854400E-08,2.5983400E-08,2.1612800E-08,1.7625450E-08,1.4480780E-08,1.2560180E-08,1.0819040E-08,8.9650200E-09
657.5,1.2513081E+00,1.4603946E-01,1.7221084E-02,2.2062880E-03,4.1406930E-04,1.6993470E-04,1.1609700E-04,8.9120800E-05,7.1834300E-05,5.9591300E-05,5.0418400E-05,3.9658600E-05,2.6823900E-05,1.4600570E-05,7.7624100E-06,4.5594400E-06,2.6900300E-06,1.5802410E-06,1.0504280E-06,7.6551900E-07,5.6988400E-07,4.3436500E-07,3.2797300E-07,2.5874900E-07,2.0370440E-07,1.6024490E-07,1.2920330E-07,1.0207260E-07,8.2455300E-08,6.7646000E-08,5.5198300E-08,4.6256600E-08,3.7709700E-08,3.2143900E-08,2.7567500E-08,2.3199700E-08,1.8986280E-08,1.5653550E-08,1.3809850E-08,1.2036690E-08,9.9812500E-09
662.5,1.3379074E+00,1.3316738E-01,1.3482368E-02,1.5588940E-03,3.2538190E-04,1.6789970E-04,1.3013480E-04,1.0656970E-04,9.3307000E-05,8.5656500E-05,8.1437000E-05,6.9925900E-05,4.8969600E-05,2.5359400E-05,1.2298830E-05,6.7678200E-06,3.6304200E-06,1.8379600E-06,1.1390690E-06,8.3600600E-07,6.3207200E-07,4.9631600E-07,3.7935400E-07,3.1273300E-07,2.5462500E-07,2.0570750E-07,1.7234660E-07,1.3869210E-07,1.1505270E-07,9.7187000E-08,8.1025000E-08,6.9952000E-08,5.7731500E-08,5.0543300E-08,4.4410100E-08,3.7910600E-08,3.1113100E-08,2.5721100E-08,2.3160000E-08,2.0457410E-08,1.6949120E-08
667.5,1.3309645E+00,1.2226728E-01,1.1557900E-02,1.3607880E-03,3.6468400E-04,2.3398800E-04,2.0355100E-04,1.7876800E-04,1.7046340E-04,1.7043320E-04,1.7515330E-04,1.5768300E-04,1.1222900E-04,5.6726200E-05,2.6227000E-05,1.3899180E-05,6.9815900E-06,3.0969400E-06,1.7829150E-06,1.3279790E-06,1.0276470E-06,8.3769800E-07,6.5098800E-07,5.6209700E-07,4.7290900E-07,3.9154200E-07,3.3872000E-07,2.7672100E-07,2.3419200E-07,2.0190470E-07,1.7077640E-07,1.5023320E-07,1.2492340E-07,1.1106300E-07,9.8898200E-08,8.5063200E-08,6.9910800E-08,5.7862900E-08,5.2645700E-08,4.6801000E-08,3.8746100E-08
672.5,1.3138940E+00,1.1474766E-01,1.0509763E-02,1.3648080E-03,4.8518500E-04,3.5999700E-04,3.3525700E-04,3.0612500E-04,3.0467200E-04,3.1620700E-04,3.3493100E-04,3.0662300E-04,2.1939200E-04,1.0993570E-04,5.0009500E-05,2.6163900E-05,1.2815590E-05,5.3614000E-06,2.9775100E-06,2.2390000E-06,1.7549370E-06,1.4580380E-06,1.1422030E-06,1.0071540E-06,8.5907100E-07,7.1820600E-07,6.2914200E-07,5.1674200E-07,4.4040800E-07,3.8231900E-07,3.2488300E-07,2.8762000E-07,2.3964900E-07,2.1411200E-07,1.9146350E-07,1.6503610E-07,1.3566910E-07,1.1227000E-07,1.0248660E-07,9.1263800E-08,7.5514700E-08
677.5,1.3045993E+00,1.0653734E-01,9.3188040E-03,1.3231570E-03,5.7239600E-04,4.5607000E-04,4.3760700E-04,4.0599900E-04,4.1157000E-04,4.3433000E-04,4.6722200E-04,4.3219400E-04,3.1045400E-04,1.5460100E-04,6.9594900E-05,3.6145200E-05,1.7470810E-05,7.1057600E-06,3.8831200E-06,2.9306700E-06,2.3059500E-06,1.9289040E-06,1.5133090E-06,1.3447130E-06,1.1518280E-06,9.6544200E-07,8.4957800E-07,6.9842900E-07,5.9634800E-07,5.1869500E-07,4.4124600E-07,3.9161800E-07,3.2623600E-07,2.9203000E-07,2.6159300E-07,2.2561200E-07,1.8530550E-07,1.5322760E-07,1.4012120E-07,1.2485390E-07,1.0320230E-07
682.5,1.2870663E+00,9.5177499E-02,7.6166620E-03,1.0783290E-03,5.0364200E-04,4.1147000E-04,3.9908400E-04,3.7248300E-04,3.8196200E-04,4.0892200E-04,4.4810400E-04,4.2113500E-04,3.0469700E-04,1.5028220E-04,6.6507700E-05,3.4141100E-05,1.6210040E-05,6.3977800E-06,3.4407300E-06,2.5942000E-06,2.0381120E-06,1.7075810E-06,1.3357110E-06,1.1911360E-06,1.0210430E-06,8.5538500E-07,7.5467800E-07,6.1943900E-07,5.2893300E-07,4.6025400E-07,3.9137400E-07,3.4805600E-07,2.8945200E-07,2.5955100E-07,2.3291600E-07,2.0088790E-07,1.6465540E-07,1.3585410E-07,1.2453550E-07,1.1104060E-07,9.1584100E-08
