,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175,180,185,190,195,200
452.5,1.8280990E+00,1.6349450E+00,1.4483200E+00,1.2726655E+00,1.0877755E+00,9.1985590E-01,7.5472280E-01,5.9390930E-01,4.4684860E-01,3.2612880E-01,2.3272490E-01,1.7003910E-01,1.2295565E-01,9.1232450E-02,6.8512430E-02,5.2464250E-02,4.1236420E-02,3.3275510E-02,2.7283210E-02,2.2712200E-02,1.9197860E-02,1.6356040E-02,1.3994030E-02,1.2067820E-02,1.0474477E-02,9.1479380E-03,8.0208590E-03,7.0690020E-03,6.2450160E-03,5.5456420E-03,4.9339560E-03,4.4064620E-03,3.9482330E-03,3.5412620E-03,3.1801660E-03,2.8644330E-03,2.5850100E-03,2.3347090E-03,2.1082380E-03,1.9035050E-03,1.7199860E-03
457.5,1.8326140E+00,1.6413010E+00,1.4564150E+00,1.2824179E+00,1.0997686E+00,9.3344140E-01,7.6967840E-01,6.0974460E-01,4.6255050E-01,3.4060700E-01,2.4529320E-01,1.8060650E-01,1.3160240E-01,9.8282180E-02,7.4236560E-02,5.7127010E-02,4.5069810E-02,3.6472080E-02,2.9972250E-02,2.4996310E-02,2.1154250E-02,1.8041640E-02,1.5456560E-02,1.3338930E-02,1.1584970E-02,1.0121896E-02,8.8800590E-03,7.8276460E-03,6.9161040E-03,6.1423140E-03,5.4648360E-03,4.8802120E-03,4.3721050E-03,3.9210560E-03,3.5208030E-03,3.1705060E-03,2.8608280E-03,2.5830420E-03,2.3324610E-03,2.1057790E-03,1.9024860E-03
462.5,1.8179160E+00,1.6311680E+00,1.4505210E+00,1.2803245E+00,1.1018427E+00,9.3891340E-01,7.7796220E-01,6.2014640E-01,4.7389250E-01,3.5169180E-01,2.5530090E-01,1.8925590E-01,1.3886810E-01,1.0433621E-01,7.9247920E-02,6.1278560E-02,4.8535250E-02,3.9403850E-02,3.2471290E-02,2.7144020E-02,2.3018630E-02,1.9673120E-02,1.6880140E-02,1.4589010E-02,1.2686080E-02,1.1096717E-02,9.7452380E-03,8.5984350E-03,7.6036200E-03,6.7577860E-03,6.0165000E-03,5.3759530E-03,4.8187150E-03,4.3239640E-03,3.8845160E-03,3.4997420E-03,3.1582660E-03,2.8527990E-03,2.5772100E-03,2.3279490E-03,2.1042170E-03
467.5,1.8110490E+00,1.6258790E+00,1.4469720E+00,1.2786042E+00,1.1028661E+00,9.4215470E-01,7.8354230E-01,6.2780400E-01,4.8281980E-01,3.6079130E-01,2.6376680E-01,1.9670740E-01,1.4517340E-01,1.0959107E-01,8.3586470E-02,6.4851460E-02,5.1491490E-02,4.1872070E-02,3.4546200E-02,2.8899360E-02,2.4515240E-02,2.0951720E-02,1.7981270E-02,1.5538330E-02,1.3508360E-02,1.1811860E-02,1.0370926E-02,9.1456540E-03,8.0829210E-03,7.1777470E-03,6.3860780E-03,5.7018520E-03,5.1066930E-03,4.5789650E-03,4.1104260E-03,3.6998810E-03,3.3358640E-03,3.0115620E-03,2.7184210E-03,2.4538370E-03,2.2170980E-03
472.5,1.8173990E+00,1.6303100E+00,1.4501150E+00,1.2811455E+00,1.1062221E+00,9.4594160E-01,7.8875070E-01,6.3465830E-01,4.9081880E-01,3.6901390E-01,2.7148690E-01,2.0340490E-01,1.5083390E-01,1.1427919E-01,8.7424930E-02,6.7971400E-02,5.4023890E-02,4.3936700E-02,3.6238010E-02,3.0287340E-02,2.5661740E-02,2.1902640E-02,1.8769360E-02,1.6193000E-02,1.4051750E-02,1.2263300E-02,1.0744971E-02,9.4554800E-03,8.3387390E-03,7.3887930E-03,6.5590590E-03,5.8424060E-03,5.2200410E-03,4.6699710E-03,4.1823870E-03,3.7557070E-03,3.3782130E-03,3.0427760E-03,2.7404760E-03,2.4683900E-03,2.2251960E-03
477.5,1.8456560E+00,1.6502840E+00,1.4633550E+00,1.2893301E+00,1.1116852E+00,9.4990790E-01,7.9221380E-01,6.3868940E-01,4.9559580E-01,3.7405520E-01,2.7630610E-01,2.0751170E-01,1.5424670E-01,1.1698357E-01,8.9521350E-02,6.9553890E-02,5.5175420E-02,4.4749050E-02,3.6787900E-02,3.0634500E-02,2.5849610E-02,2.1968190E-02,1.8749210E-02,1.6103750E-02,1.3909630E-02,1.2082430E-02,1.0533532E-02,9.2253760E-03,8.0961930E-03,7.1395000E-03,6.3066480E-03,5.5899910E-03,4.9697840E-03,4.4245690E-03,3.9429800E-03,3.5238990E-03,3.1543420E-03,2.8270360E-03,2.5341010E-03,2.2720500E-03,2.0389520E-03
482.5,1.8185510E+00,1.6210440E+00,1.4332146E+00,1.2595052E+00,1.0844635E+00,9.2546130E-01,7.7192620E-01,6.2338630E-01,4.8514290E-01,3.6741280E-01,2.7235540E-01,2.0496140E-01,1.5265870E-01,1.1588345E-01,8.8705300E-02,6.8877650E-02,5.4548470E-02,4.4128450E-02,3.6169080E-02,3.0014530E-02,2.5227360E-02,2.1363270E-02,1.8160120E-02,1.5531380E-02,1.3355581E-02,1.1538239E-02,1.0017697E-02,8.7323370E-03,7.6283910E-03,6.6942050E-03,5.8850660E-03,5.1909840E-03,4.5925390E-03,4.0690370E-03,3.6090740E-03,3.2100600E-03,2.8595180E-03,2.5507110E-03,2.2757800E-03,2.0311000E-03,1.8142710E-03
487.5,1.6830060E+00,1.4960375E+00,1.3191901E+00,1.1565989E+00,9.9481120E-01,8.4819780E-01,7.0782630E-01,5.7278410E-01,4.4720510E-01,3.3992830E-01,2.5293900E-01,1.9080520E-01,1.4246120E-01,1.0828425E-01,8.2945750E-02,6.4395610E-02,5.0935460E-02,4.1119510E-02,3.3617280E-02,2.7811220E-02,2.3293480E-02,1.9650810E-02,1.6641420E-02,1.4176072E-02,1.2139847E-02,1.0452402E-02,9.0338760E-03,7.8400490E-03,6.8174850E-03,5.9545100E-03,5.2103140E-03,4.5739570E-03,4.0271780E-03,3.5511990E-03,3.1346920E-03,2.7737440E-03,2.4589460E-03,2.1829540E-03,1.9386670E-03,1.7222050E-03,1.5314610E-03
492.5,1.7741140E+00,1.5675343E+00,1.3740238E+00,1.1979070E+00,1.0260867E+00,8.7163870E-01,7.2561490E-01,5.8668990E-01,4.5824010E-01,3.4857750E-01,2.5958560E-01,1.9573490E-01,1.4604020E-01,1.1080788E-01,8.4678900E-02,6.5525930E-02,5.1595420E-02,4.1425220E-02,3.3665910E-02,2.7670670E-02,2.3013360E-02,1.9270400E-02,1.6205180E-02,1.3700007E-02,1.1641715E-02,9.9447110E-03,8.5182790E-03,7.3328350E-03,6.3256790E-03,5.4796810E-03,4.7547040E-03,4.1389020E-03,3.6132290E-03,3.1594610E-03,2.7656460E-03,2.4267440E-03,2.1329740E-03,1.8776850E-03,1.6536940E-03,1.4571330E-03,1.2844702E-03
497.5,1.7383145E+00,1.5205586E+00,1.3195071E+00,1.1392637E+00,9.6816330E-01,8.1600910E-01,6.7526410E-01,5.4389210E-01,4.2383420E-01,3.2179940E-01,2.3921800E-01,1.7968060E-01,1.3358300E-01,1.0084841E-01,7.6621900E-02,5.8880400E-02,4.5974580E-02,3.6565950E-02,2.9418140E-02,2.3920490E-02,1.9669880E-02,1.6283260E-02,1.3537187E-02,1.1310438E-02,9.4960770E-03,8.0133020E-03,6.7838500E-03,5.7684190E-03,4.9139460E-03,4.2038860E-03,3.6021680E-03,3.0963820E-03,2.6693470E-03,2.3050950E-03,1.9928610E-03,1.7266960E-03,1.4990553E-03,1.3034856E-03,1.1341526E-03,9.8748460E-04,8.5995150E-04
502.5,1.6528916E+00,1.4203010E+00,1.2104990E+00,1.0268157E+00,8.5882820E-01,7.1267150E-01,5.8166550E-01,4.6316180E-01,3.5736810E-01,2.6880190E-01,1.9797420E-01,1.4700460E-01,1.0806048E-01,8.0539210E-02,6.0367070E-02,4.5710650E-02,3.5118140E-02,2.7446440E-02,2.1687600E-02,1.7309344E-02,1.3963265E-02,1.1338380E-02,9.2483550E-03,7.5782350E-03,6.2396090E-03,5.1633450E-03,4.2871820E-03,3.5745800E-03,2.9863370E-03,2.5054060E-03,2.1046710E-03,1.7745302E-03,1.5003887E-03,1.2712598E-03,1.0786743E-03,9.1738050E-04,7.8219170E-04,6.6794530E-04,5.7104250E-04,4.8870070E-04,4.1877150E-04
507.5,1.6988529E+00,1.4177714E+00,1.1730346E+00,9.6615960E-01,7.8601040E-01,6.3448300E-01,5.0464460E-01,3.9236600E-01,2.9612840E-01,2.1793060E-01,1.5705880E-01,1.1387618E-01,8.1758680E-02,5.9429610E-02,4.3418570E-02,3.2016750E-02,2.3920100E-02,1.8166544E-02,1.3941914E-02,1.0803295E-02,8.4581890E-03,6.6679520E-03,5.2812540E-03,4.2020400E-03,3.3598730E-03,2.7010500E-03,2.1789340E-03,1.7659103E-03,1.4346745E-03,1.1701699E-03,9.5725050E-04,7.8577480E-04,6.4733510E-04,5.3479370E-04,4.4283040E-04,3.6780040E-04,3.0642290E-04,2.5605020E-04,2.1445710E-04,1.8005800E-04,1.5153510E-04
512.5,1.6409078E+00,1.3220803E+00,1.0555243E+00,8.3894780E-01,6.5954830E-01,5.1468220E-01,3.9619620E-01,2.9878420E-01,2.1895920E-01,1.5656626E-01,1.0965621E-01,7.7111440E-02,5.3724640E-02,3.7853250E-02,2.6799230E-02,1.9138171E-02,1.3834615E-02,1.0157598E-02,7.5376240E-03,5.6470630E-03,4.2743850E-03,3.2592780E-03,2.4991900E-03,1.9258274E-03,1.4924072E-03,1.1636276E-03,9.1076740E-04,7.1732630E-04,5.6714880E-04,4.5094700E-04,3.6003750E-04,2.8906520E-04,2.3331500E-04,1.8931190E-04,1.5434840E-04,1.2657940E-04,1.0439200E-04,8.6599600E-05,7.2232500E-05,6.0581600E-05,5.1097510E-05
517.5,1.5132033E+00,1.1950362E+00,9.3504400E-01,7.2844350E-01,5.6197610E-01,4.3049110E-01,3.2571450E-01,2.4177470E-01,1.7466630E-01,1.2318432E-01,8.5116010E-02,5.8966390E-02,4.0486240E-02,2.8083440E-02,1.9568760E-02,1.3745790E-02,9.7651040E-03,7.0420150E-03,5.1331020E-03,3.7771820E-03,2.8078940E-03,2.1041080E-03,1.5864089E-03,1.2025906E-03,9.1728180E-04,7.0439980E-04,5.4395190E-04,4.2282190E-04,3.3042190E-04,2.6000450E-04,2.0579540E-04,1.6407220E-04,1.3177120E-04,1.0659580E-04,8.6823000E-05,7.1287200E-05,5.8993900E-05,4.9210340E-05,4.1352270E-05,3.5002020E-05,2.9834830E-05
522.5,1.6193781E+00,1.2748724E+00,9.9446950E-01,7.7249060E-01,5.9484960E-01,4.5492940E-01,3.4399560E-01,2.5554050E-01,1.8495070E-01,1.3075342E-01,9.0589500E-02,6.2847240E-02,4.3218110E-02,2.9997090E-02,2.0905100E-02,1.4676197E-02,1.0411387E-02,7.4906120E-03,5.4444830E-03,3.9930830E-03,2.9572070E-03,2.2063840E-03,1.6561339E-03,1.2494131E-03,9.4810480E-04,7.2397850E-04,5.5581650E-04,4.2940260E-04,3.3335760E-04,2.6044080E-04,2.0460130E-04,1.6180550E-04,1.2885440E-04,1.0332660E-04,8.3396900E-05,6.7809100E-05,5.5557560E-05,4.5876240E-05,3.8163530E-05,3.1975270E-05,2.6983000E-05
527.5,1.5898021E+00,1.2455270E+00,9.6693480E-01,7.4760720E-01,5.7349030E-01,4.3700580E-01,3.2953990E-01,2.4442320E-01,1.7682833E-01,1.2501595E-01,8.6637080E-02,6.0059160E-02,4.1273740E-02,2.8603170E-02,1.9895650E-02,1.3933793E-02,9.8531110E-03,7.0620660E-03,5.1124940E-03,3.7334700E-03,2.7521210E-03,2.0437218E-03,1.5270826E-03,1.1465935E-03,8.6582500E-04,6.5803570E-04,5.0245300E-04,3.8623740E-04,2.9835100E-04,2.3196220E-04,1.8133680E-04,1.4271070E-04,1.1308150E-04,9.0242600E-05,7.2499490E-05,5.8689720E-05,4.7872270E-05,3.9355370E-05,3.2593530E-05,2.7196780E-05,2.2854200E-05
