name;E;sea;locale;wv;0;5;10;15;20;25;30;35;40;45;50;55;60;65;70;75;80;85;90;95;100;105;110;115;120;125;130;135;140;145;150;155;160;165;170;175;180;185;190;195;200
MC_Ed_R1F1;Ed;Naples;MC;807.5;8.8511100E-01;1.3693100E-05;4.0738200E-07;9.5769800E-08;3.4183200E-08;1.8258100E-08;1.1829800E-08;8.1427700E-09;5.6788200E-09;4.4714400E-09;3.5580400E-09;2.8325500E-09;2.2555400E-09;1.7964900E-09;1.4312200E-09;1.1405200E-09;;;;;;;;;;;;;;;;;;;;;;;;;
MC_Ed_R1F1;Ed;Naples;MC;812.5;8.0482500E-01;8.0915700E-06;3.4878200E-07;7.9918700E-08;2.8474600E-08;1.5354100E-08;1.0005200E-08;6.9000500E-09;4.8138800E-09;3.7901700E-09;3.0140500E-09;2.3979700E-09;1.9083600E-09;1.5191400E-09;1.2096600E-09;9.6353300E-10;;;;;;;;;;;;;;;;;;;;;;;;;
MC_Ed_R1F1;Ed;Naples;MC;817.5;7.0087400E-01;3.5730200E-06;2.8482600E-07;6.3715500E-08;2.2779600E-08;1.2440500E-08;8.1595700E-09;5.6387600E-09;3.9353100E-09;3.0990000E-09;2.4628200E-09;1.9581700E-09;1.5574400E-09;1.2391200E-09;9.8618900E-10;7.8516600E-10;;;;;;;;;;;;;;;;;;;;;;;;;
MC_Ed_R1F1;Ed;Naples;MC;822.5;7.3766200E-01;1.7466600E-06;2.2241900E-07;4.8682000E-08;1.7585000E-08;9.7621500E-09;6.4494800E-09;4.4662200E-09;3.1178300E-09;2.4560400E-09;1.9505800E-09;1.5499100E-09;1.2319900E-09;9.7965700E-10;7.7930200E-10;6.2017000E-10;;;;;;;;;;;;;;;;;;;;;;;;;
MC_Ed_R1F1;Ed;Naples;MC;827.5;7.7506500E-01;1.1360200E-06;1.7165700E-07;3.6867300E-08;1.3566200E-08;7.6833800E-09;5.1155700E-09;3.5494400E-09;2.4781900E-09;1.9525000E-09;1.5496700E-09;1.2305700E-09;9.7759800E-10;7.7695900E-10;6.1776300E-10;4.9140100E-10;;;;;;;;;;;;;;;;;;;;;;;;;
MC_Ed_R1F1;Ed;Naples;MC;832.5;7.6848300E-01;8.8727900E-07;1.3444400E-07;2.8434500E-08;1.0758200E-08;6.2410300E-09;4.1845400E-09;2.9083600E-09;2.0304800E-09;1.5995500E-09;1.2687000E-09;1.0068500E-09;7.9942700E-10;6.3503900E-10;5.0469300E-10;4.0129400E-10;;;;;;;;;;;;;;;;;;;;;;;;;
MC_Ed_R1F1;Ed;Naples;MC;837.5;8.1817700E-01;8.7062500E-07;1.0468600E-07;2.1594800E-08;8.7668100E-09;5.1063300E-09;3.4598300E-09;2.4261600E-09;1.6595500E-09;1.3070200E-09;1.0360100E-09;8.2170600E-10;6.5208200E-10;5.2392400E-10;4.1130600E-10;3.2691500E-10;;;;;;;;;;;;;;;;;;;;;;;;;
MC_Ed_R1F1;Ed;Naples;MC;842.5;8.3228100E-01;8.2933700E-07;9.6404100E-08;2.0130600E-08;7.1196500E-09;4.4271600E-09;2.9338100E-09;2.0282300E-09;1.4298600E-09;1.1053100E-09;8.6125900E-10;6.8830400E-10;5.4900500E-10;4.3322800E-10;3.4319500E-10;2.7684900E-10;;;;;;;;;;;;;;;;;;;;;;;;;
MC_Ed_R1F1;Ed;Naples;MC;847.5;8.2326500E-01;7.6087200E-07;8.4924600E-08;1.5547400E-08;6.1804500E-09;3.8061400E-09;2.5517400E-09;1.7075900E-09;1.2148200E-09;9.3626900E-10;7.4077700E-10;5.9260400E-10;4.6497000E-10;3.7087100E-10;2.9369400E-10;2.3327600E-10;;;;;;;;;;;;;;;;;;;;;;;;;
MC_Ed_R1F1;Ed;Naples;MC;852.5;7.6299000E-01;7.4787300E-07;7.3115200E-08;1.2800300E-08;5.4135900E-09;3.2930700E-09;2.2655100E-09;1.5081800E-09;1.0828800E-09;8.1862000E-10;6.4485200E-10;5.1811400E-10;4.0291600E-10;3.2474900E-10;2.5613300E-10;2.0155100E-10;;;;;;;;;;;;;;;;;;;;;;;;;
MC_Ed_R1F1;Ed;Naples;MC;857.5;8.1056400E-01;7.0108200E-07;7.2785800E-08;1.1892500E-08;4.8826700E-09;2.9479500E-09;2.0212100E-09;1.4071600E-09;9.7708900E-10;7.4418400E-10;5.8024700E-10;4.5811000E-10;3.6481200E-10;2.9072700E-10;2.2712100E-10;1.8288300E-10;;;;;;;;;;;;;;;;;;;;;;;;;
MC_Ed_R1F1;Ed;Naples;MC;862.5;8.2189900E-01;6.7033600E-07;6.1782700E-08;1.1132500E-08;4.4909100E-09;2.7910900E-09;1.8821200E-09;1.3109100E-09;8.8533000E-10;6.7708100E-10;5.3378200E-10;4.1958300E-10;3.3491100E-10;2.6563100E-10;2.0881800E-10;1.6702100E-10;;;;;;;;;;;;;;;;;;;;;;;;;
Nb4_060_E0_R1F1;E0;N_Mediterranean;Nb4;352.5;7.4678120E-01;1.4688979E-01;2.2196950E-02;3.6044390E-03;5.9798110E-04;8.8957010E-05;1.5828848E-05;3.7915950E-06;1.0834849E-06;2.8791590E-07;7.5835810E-08;2.1634130E-08;6.0737190E-09;2.4781810E-09;8.0599130E-10;4.4493250E-10;2.2581500E-10;1.2049990E-10;7.3406690E-11;4.5187960E-11;2.9597880E-11;1.9431670E-11;1.2850550E-11;8.6884190E-12;5.9425700E-12;4.0899840E-12;2.8208090E-12;1.9641220E-12;1.3700610E-12;9.4233240E-13;6.5048630E-13;4.5341450E-13;3.1538640E-13;2.1271090E-13;1.4173320E-13;9.5326800E-14;6.4865090E-14;4.4052590E-14;3.0569910E-14;2.1086370E-14;1.4575050E-14
Nb4_060_E0_R1F1;E0;N_Mediterranean;Nb4;357.5;6.6482010E-01;1.5285249E-01;2.6882210E-02;5.0147070E-03;9.5237520E-04;1.6350039E-04;3.3106300E-05;8.8208000E-06;2.7661620E-06;8.1117920E-07;2.3596330E-07;7.3890830E-08;2.2814570E-08;9.9503170E-09;3.5232520E-09;2.0345620E-09;1.0872996E-09;6.0886080E-10;3.8548400E-10;2.4650370E-10;1.6697270E-10;1.1336330E-10;7.7484920E-11;5.4060730E-11;3.8128650E-11;2.7047060E-11;1.9223760E-11;1.3783830E-11;9.9001100E-12;7.0176130E-12;4.9914980E-12;3.5823270E-12;2.5660800E-12;1.7860480E-12;1.2292540E-12;8.5342770E-13;5.9900740E-13;4.1965100E-13;2.9995960E-13;2.1322910E-13;1.5185480E-13
Nb4_060_E0_R1F1;E0;N_Mediterranean;Nb4;362.5;7.4647590E-01;1.8921100E-01;3.6584910E-02;7.4423100E-03;1.5377331E-03;2.8856910E-04;6.3346380E-05;1.8053730E-05;6.0085580E-06;1.8759330E-06;5.8122740E-07;1.9318460E-07;6.3377520E-08;2.8894380E-08;1.0807624E-08;6.4452150E-09;3.5692730E-09;2.0674590E-09;1.3468590E-09;8.8570860E-10;6.1548670E-10;4.2863210E-10;3.0044970E-10;2.1477270E-10;1.5511750E-10;1.1264620E-10;8.1957220E-11;6.0136130E-11;4.4193400E-11;3.2068290E-11;2.3344220E-11;1.7140780E-11;1.2561260E-11;8.9559810E-12;6.3170590E-12;4.4936700E-12;3.2302320E-12;2.3178680E-12;1.6957750E-12;1.2338630E-12;8.9941010E-13
Nb4_060_E0_R1F1;E0;N_Mediterranean;Nb4;367.5;8.7917130E-01;2.3628150E-01;4.8340600E-02;1.0353155E-02;2.2490320E-03;4.4487290E-04;1.0245995E-04;3.0418460E-05;1.0501256E-05;3.4064750E-06;1.0968710E-06;3.7818970E-07;1.2877271E-07;6.0430520E-08;2.3388320E-08;1.4273430E-08;8.1004210E-09;4.8046910E-09;3.1977830E-09;2.1475620E-09;1.5222910E-09;1.0811770E-09;7.7279280E-10;5.6311320E-10;4.1449190E-10;3.0669540E-10;2.2733800E-10;1.6990750E-10;1.2716540E-10;9.3995800E-11;6.9702440E-11;5.2121550E-11;3.8897080E-11;2.8253000E-11;2.0309080E-11;1.4722650E-11;1.0783100E-11;7.8844890E-12;5.8750590E-12;4.3547330E-12;3.2335700E-12
Nb4_060_E0_R1F1;E0;N_Mediterranean;Nb4;372.5;7.6194290E-01;2.1221470E-01;4.4936580E-02;9.9269650E-03;2.2223980E-03;4.5380740E-04;1.0756018E-04;3.2699230E-05;1.1530122E-05;3.8246550E-06;1.2594142E-06;4.4353230E-07;1.5428260E-07;7.3579810E-08;2.9023630E-08;1.7922450E-08;1.0306628E-08;6.1894820E-09;4.1635820E-09;2.8262770E-09;2.0235590E-09;1.4517230E-09;1.0480480E-09;7.7110630E-10;5.7300960E-10;4.2805630E-10;3.2029020E-10;2.4161820E-10;1.8253950E-10;1.3622500E-10;1.0197580E-10;7.6972220E-11;5.7988220E-11;4.2530550E-11;3.0875350E-11;2.2601440E-11;1.6714180E-11;1.2339480E-11;9.2817210E-12;6.9451630E-12;5.2058610E-12
Nb4_060_E0_R1F1;E0;N_Mediterranean;Nb4;377.5;8.5001120E-01;2.3998770E-01;5.1448210E-02;1.1483540E-02;2.5966910E-03;5.3594000E-04;1.2819856E-04;3.9245750E-05;1.3925867E-05;4.6507960E-06;1.5418440E-06;5.4637120E-07;1.9121130E-07;9.1612100E-08;3.6305070E-08;2.2475480E-08;1.2969830E-08;7.8108960E-09;5.2662020E-09;3.5835730E-09;2.5718290E-09;1.8498310E-09;1.3386370E-09;9.8732500E-10;7.3552310E-10;5.5083280E-10;4.1321800E-10;3.1252140E-10;2.3672370E-10;1.7712230E-10;1.3294270E-10;1.0060380E-10;7.6003840E-11;5.5909880E-11;4.0702420E-11;2.9872400E-11;2.2149610E-11;1.6393390E-11;1.2363740E-11;9.2754930E-12;6.9704720E-12
Nb4_060_E0_R1F1;E0;N_Mediterranean;Nb4;382.5;7.0463150E-01;2.0382490E-01;4.4711030E-02;1.0187526E-02;2.3501380E-03;4.9533620E-04;1.2076552E-04;3.7575340E-05;1.3531728E-05;4.5893940E-06;1.5452830E-06;5.5570820E-07;1.9738770E-07;9.5741190E-08;3.8458420E-08;2.4052390E-08;1.4029010E-08;8.5363990E-09;5.8114620E-09;3.9929210E-09;2.8926300E-09;2.1001550E-09;1.5339290E-09;1.1418690E-09;8.5841340E-10;6.4872620E-10;4.9109460E-10;3.7479440E-10;2.8646840E-10;2.1628270E-10;1.6378800E-10;1.2506960E-10;9.5340140E-11;7.0780020E-11;5.1999600E-11;3.8514590E-11;2.8818100E-11;2.1523430E-11;1.6379110E-11;1.2400580E-11;9.4033340E-12
Nb4_060_E0_R1F1;E0;N_Mediterranean;Nb4;387.5;7.6888990E-01;2.2982810E-01;5.2037830E-02;1.2203649E-02;2.8952500E-03;6.2835410E-04;1.5737450E-04;5.0116630E-05;1.8431570E-05;6.3893090E-06;2.1990730E-06;8.0767340E-07;2.9304540E-07;1.4460050E-07;5.9237110E-08;3.7581270E-08;2.2250680E-08;1.3738350E-08;9.4804730E-09;6.6014880E-09;4.8442390E-09;3.5620450E-09;2.6347640E-09;1.9858940E-09;1.5114660E-09;1.1563570E-09;8.8609420E-10;6.8444530E-10;5.2947110E-10;4.0459860E-10;3.1011450E-10;2.3966050E-10;1.8488780E-10;1.3891240E-10;1.0331120E-10;7.7453050E-11;5.8668330E-11;4.4359740E-11;3.4168460E-11;2.6181520E-11;2.0095010E-11
Nb4_060_E0_R1F1;E0;N_Mediterranean;Nb4;392.5;8.2898330E-01;2.5547220E-01;5.9569450E-02;1.4344276E-02;3.4916510E-03;7.7858050E-04;1.9981990E-04;6.4930150E-05;2.4313270E-05;8.5895480E-06;3.0132250E-06;1.1268054E-06;4.1631320E-07;2.0823840E-07;8.6687500E-08;5.5537140E-08;3.3245070E-08;2.0737730E-08;1.4436060E-08;1.0139900E-08;7.5011350E-09;5.5602990E-09;4.1460850E-09;3.1494530E-09;2.4154570E-09;1.8619880E-09;1.4376520E-09;1.1188470E-09;8.7195740E-10;6.7143800E-10;5.1855300E-10;4.0374380E-10;3.1382020E-10;2.3765760E-10;1.7815500E-10;1.3462700E-10;1.0275980E-10;7.8291780E-11;6.0759490E-11;4.6911530E-11;3.6278230E-11
Nb4_060_E0_R1F1;E0;N_Mediterranean;Nb4;397.5;1.0091056E+00;3.1920730E-01;7.6365580E-02;1.8837340E-02;4.6950880E-03;1.0734042E-03;2.8182880E-04;9.3368840E-05;3.5576460E-05;1.2799578E-05;4.5731070E-06;1.7401000E-06;6.5425230E-07;3.3182560E-07;1.4035450E-07;9.0905730E-08;5.5055770E-08;3.4729640E-08;2.4421950E-08;1.7326500E-08;1.2939990E-08;9.6810140E-09;7.2862400E-09;5.5858450E-09;4.3230650E-09;3.3626200E-09;2.6195930E-09;2.0570210E-09;1.6174850E-09;1.2566030E-09;9.7910500E-10;7.6911310E-10;6.0314380E-10;4.6085120E-10;3.4863820E-10;2.6587180E-10;2.0478700E-10;1.5745340E-10;1.2329050E-10;9.6042700E-11;7.4936870E-11
Nb4_060_E0_R1F1;E0;N_Mediterranean;Nb4;402.5;1.3112412E+00;4.2349780E-01;1.0334578E-01;2.5955020E-02;6.5830320E-03;1.5326000E-03;4.0917830E-04;1.3755289E-04;5.3123000E-05;1.9378330E-05;7.0202940E-06;2.7073580E-06;1.0318417E-06;5.2949870E-07;2.2684120E-07;1.4851780E-07;9.0918450E-08;5.7973610E-08;4.1204500E-08;2.9541410E-08;2.2294770E-08;1.6856110E-08;1.2818090E-08;9.9280000E-09;7.7630220E-09;6.1000470E-09;4.8004540E-09;3.8075560E-09;3.0240580E-09;2.3728680E-09;1.8674180E-09;1.4815350E-09;1.1732710E-09;9.0522200E-10;6.9160870E-10;5.3266890E-10;4.1439650E-10;3.2185560E-10;2.5454520E-10;2.0027260E-10;1.5783010E-10
Nb4_060_E0_R1F1;E0;N_Mediterranean;Nb4;407.5;1.2738527E+00;4.1422860E-01;1.0170989E-01;2.5678490E-02;6.5455370E-03;1.5319290E-03;4.1091810E-04;1.3870507E-04;5.3783280E-05;1.9699210E-05;7.1658020E-06;2.7746510E-06;1.0616097E-06;5.4709860E-07;2.3523260E-07;1.5474800E-07;9.5154650E-08;6.0953570E-08;4.3551050E-08;3.1387250E-08;2.3820290E-08;1.8109130E-08;1.3847390E-08;1.0786110E-08;8.4823380E-09;6.7034340E-09;5.3054410E-09;4.2322880E-09;3.3807530E-09;2.6673770E-09;2.1109200E-09;1.6842410E-09;1.3413070E-09;1.0405380E-09;7.9920170E-10;6.1890850E-10;4.8417400E-10;3.7810820E-10;3.0074610E-10;2.3795680E-10;1.8858940E-10
Nb4_060_E0_R1F1;E0;N_Mediterranean;Nb4;412.5;1.3721844E+00;4.4622820E-01;1.0948646E-01;2.7601490E-02;7.0256000E-03;1.6419880E-03;4.3966130E-04;1.4811640E-04;5.7340640E-05;2.0968920E-05;7.6148270E-06;2.9435430E-06;1.1241605E-06;5.7887810E-07;2.4837910E-07;1.6338670E-07;1.0044442E-07;6.4324530E-08;4.5982940E-08;3.3162580E-08;2.5198020E-08;1.9181500E-08;1.4686220E-08;1.1456650E-08;9.0243990E-09;7.1437890E-09;5.6634070E-09;4.5258920E-09;3.6218510E-09;2.8624060E-09;2.2691310E-09;1.8138040E-09;1.4472220E-09;1.1244370E-09;8.6480010E-10;6.7068800E-10;5.2552250E-10;4.1101200E-10;3.2749900E-10;2.5956960E-10;2.0606010E-10
Nb4_060_E0_R1F1;E0;N_Mediterranean;Nb4;417.5;1.3880082E+00;4.5448570E-01;1.1221843E-01;2.8424730E-02;7.2682630E-03;1.7079730E-03;4.5900110E-04;1.5484290E-04;5.9989730E-05;2.1967850E-05;7.9883620E-06;3.0902210E-06;1.1809624E-06;6.0778390E-07;2.6061620E-07;1.7113700E-07;1.0509317E-07;6.7200300E-08;4.7966790E-08;3.4549620E-08;2.6227180E-08;1.9949080E-08;1.5260770E-08;1.1896680E-08;9.3649590E-09;7.4097250E-09;5.8712430E-09;4.6902030E-09;3.7522390E-09;2.9645110E-09;2.3491620E-09;1.8772510E-09;1.4976490E-09;1.1633320E-09;8.9437720E-10;6.9321860E-10;5.4291440E-10;4.2435670E-10;3.3802220E-10;2.6779390E-10;2.1250050E-10
Nb4_060_E0_R1F1;E0;N_Mediterranean;Nb4;422.5;1.3798618E+00;4.6293870E-01;1.1702768E-01;3.0240500E-02;7.8837910E-03;1.8928440E-03;5.1763410E-04;1.7665770E-04;6.9068900E-05;2.5562270E-05;9.3959870E-06;3.6684100E-06;1.4150560E-06;7.3109020E-07;3.1551160E-07;2.0703010E-07;1.2728150E-07;8.1388820E-08;5.8016680E-08;4.1744980E-08;3.1645130E-08;2.4044260E-08;1.8371130E-08;1.4303530E-08;1.1245980E-08;8.8880210E-09;7.0352760E-09;5.6143760E-09;4.4873810E-09;3.5422130E-09;2.8043040E-09;2.2389100E-09;1.7848990E-09;1.3859290E-09;1.0648160E-09;8.2461060E-10;6.4525170E-10;5.0388770E-10;4.0099880E-10;3.1738290E-10;2.5160100E-10
Nb4_060_E0_R1F1;E0;N_Mediterranean;Nb4;427.5;1.2739328E+00;4.3386970E-01;1.1126476E-01;2.9094400E-02;7.6723340E-03;1.8659810E-03;5.1545870E-04;1.7700090E-04;6.9524380E-05;2.5877770E-05;9.5664100E-06;3.7522420E-06;1.4541550E-06;7.5226850E-07;3.2549930E-07;2.1319280E-07;1.3101570E-07;8.3670780E-08;5.9518460E-08;4.2750600E-08;3.2344980E-08;2.4536540E-08;1.8714270E-08;1.4546850E-08;1.1418450E-08;9.0106220E-09;7.1210560E-09;5.6741260E-09;4.5289660E-09;3.5699950E-09;2.8223060E-09;2.2502880E-09;1.7919670E-09;1.3900480E-09;1.0667424E-09;8.2497940E-10;6.4464920E-10;5.0261770E-10;3.9941830E-10;3.1571360E-10;2.4991650E-10
Nb4_060_E0_R1F1;E0;N_Mediterranean;Nb4;432.5;1.2599775E+00;4.3012190E-01;1.1051061E-01;2.8922840E-02;7.6335900E-03;1.8590550E-03;5.1367070E-04;1.7617330E-04;6.9101590E-05;2.5693500E-05;9.4885610E-06;3.7163400E-06;1.4379400E-06;7.4224070E-07;3.2033350E-07;2.0912850E-07;1.2819030E-07;8.1619170E-08;5.7879170E-08;4.1457190E-08;3.1284280E-08;2.3675610E-08;1.8012790E-08;1.3968720E-08;1.0939470E-08;8.6135450E-09;6.7934660E-09;5.4020300E-09;4.3034950E-09;3.3857310E-09;2.6713090E-09;2.1258310E-09;1.6899570E-09;1.3085890E-09;1.0022763E-09;7.7349040E-10;6.0319330E-10;4.6930810E-10;3.7221990E-10;2.9362410E-10;2.3195880E-10
Nb4_060_E0_R1F1;E0;N_Mediterranean;Nb4;437.5;1.4724978E+00;5.1404070E-01;1.3498424E-01;3.5977260E-02;9.6649430E-03;2.4012500E-03;6.7391480E-04;2.3330240E-04;9.2137610E-05;3.4552460E-05;1.2870639E-05;5.0758560E-06;1.9778390E-06;1.0220322E-06;4.4274680E-07;2.8778310E-07;1.7606080E-07;1.1172940E-07;7.8832220E-08;5.6210110E-08;4.2202260E-08;3.1791130E-08;2.4071380E-08;1.8577800E-08;1.4478670E-08;1.1348340E-08;8.9090150E-09;7.0519670E-09;5.5931650E-09;4.3817880E-09;3.4421190E-09;2.7274180E-09;2.1594450E-09;1.6663260E-09;1.2713690E-09;9.7706320E-10;7.5873180E-10;5.8768980E-10;4.6408150E-10;3.6452230E-10;2.8669970E-10
Nb4_060_E0_R1F1;E0;N_Mediterranean;Nb4;442.5;1.5754531E+00;5.6944430E-01;1.5476680E-01;4.2508190E-02;1.1758163E-02;3.0162480E-03;8.6948060E-04;3.0671580E-04;1.2296759E-04;4.6916200E-05;1.7781640E-05;7.1200510E-06;2.8172590E-06;1.4654790E-06;6.4194830E-07;4.1667320E-07;2.5540570E-07;1.6209820E-07;1.1403105E-07;8.1091260E-08;6.0646960E-08;4.5533360E-08;3.4348860E-08;2.6404650E-08;2.0496100E-08;1.6000930E-08;1.2512150E-08;9.8637360E-09;7.7929040E-09;6.0841780E-09;4.7618490E-09;3.7588620E-09;2.9659970E-09;2.2826160E-09;1.7371110E-09;1.3307840E-09;1.0299069E-09;7.9495830E-10;6.2537560E-10;4.8944000E-10;3.8352480E-10
Nb4_060_E0_R1F1;E0;N_Mediterranean;Nb4;447.5;1.6620924E+00;6.3989700E-01;1.8520330E-01;5.3780810E-02;1.5704290E-02;4.2720490E-03;1.2947713E-03;4.7392850E-04;1.9588630E-04;7.7322150E-05;3.0329190E-05;1.2521316E-05;5.1107140E-06;2.7013040E-06;1.2124965E-06;7.8883720E-07;4.8718080E-07;3.1068520E-07;2.1836920E-07;1.5523190E-07;1.1578497E-07;8.6748260E-08;6.5282190E-08;5.0027870E-08;3.8699560E-08;3.0113350E-08;2.3468420E-08;1.8434910E-08;1.4515930E-08;1.1300896E-08;8.8184510E-09;6.9384070E-09;5.4591680E-09;4.1962780E-09;3.1893000E-09;2.4383220E-09;1.8824830E-09;1.4493900E-09;1.1365357E-09;8.8689650E-10;6.9284640E-10
Nb4_060_E0_R1F1;E0;N_Mediterranean;Nb4;452.5;1.7336395E+00;6.9730840E-01;2.1081770E-01;6.3659030E-02;1.9309380E-02;5.4705190E-03;1.7181530E-03;6.4647330E-04;2.7352150E-04;1.1075857E-04;4.4575820E-05;1.8839870E-05;7.8734660E-06;4.2199880E-06;1.9310390E-06;1.2621120E-06;7.8591720E-07;5.0432920E-07;3.5522730E-07;2.5313950E-07;1.8892420E-07;1.4168740E-07;1.0669464E-07;8.1775090E-08;6.3248900E-08;4.9207540E-08;3.8345190E-08;3.0110570E-08;2.3703030E-08;1.8460420E-08;1.4406350E-08;1.1333319E-08;8.9185050E-09;6.8643650E-09;5.2249550E-09;3.9981560E-09;3.0882030E-09;2.3786120E-09;1.8651020E-09;1.4557930E-09;1.1373811E-09
Nb4_060_E0_R1F1;E0;N_Mediterranean;Nb4;457.5;1.7493719E+00;7.3543960E-01;2.3243460E-01;7.3075060E-02;2.3053510E-02;6.8089740E-03;2.2194030E-03;8.6041800E-04;3.7360150E-04;1.5554860E-04;6.4377410E-05;2.7923500E-05;1.1978714E-05;6.5322080E-06;3.0565930E-06;2.0162090E-06;1.2704417E-06;8.2372280E-07;5.8411770E-07;4.1909170E-07;3.1440060E-07;2.3705240E-07;1.7941690E-07;1.3815040E-07;1.0731068E-07;8.3845410E-08;6.5613130E-08;5.1728810E-08;4.0886790E-08;3.1987630E-08;2.5071240E-08;1.9804040E-08;1.5651840E-08;1.2109578E-08;9.2674880E-09;7.1271840E-09;5.5315170E-09;4.2807150E-09;3.3707780E-09;2.6426020E-09;2.0735410E-09
Nb4_060_E0_R1F1;E0;N_Mediterranean;Nb4;462.5;1.7423864E+00;7.5397020E-01;2.4525030E-01;7.9162910E-02;2.5622150E-02;7.7727600E-03;2.5963680E-03;1.0274895E-03;4.5437040E-04;1.9284890E-04;8.1373290E-05;3.5945860E-05;1.5704790E-05;8.6768780E-06;4.1254290E-06;2.7429480E-06;1.7453160E-06;1.1414599E-06;8.1451000E-07;5.8801890E-07;4.4333550E-07;3.3596700E-07;2.5554500E-07;1.9765760E-07;1.5420220E-07;1.2099060E-07;9.5083230E-08;7.5263730E-08;5.9730930E-08;4.6937400E-08;3.6945710E-08;2.9304820E-08;2.3257210E-08;1.8084820E-08;1.3910940E-08;1.0750881E-08;8.3823960E-09;6.5171070E-09;5.1532710E-09;4.0576810E-09;3.1974690E-09
Nb4_060_E0_R1F1;E0;N_Mediterranean;Nb4;467.5;1.7473990E+00;7.8285220E-01;2.6366540E-01;8.7832650E-02;2.9313380E-02;9.1856660E-03;3.1584900E-03;1.2794940E-03;5.7740920E-04;2.5045840E-04;1.0801892E-04;4.8694440E-05;2.1712300E-05;1.2159569E-05;5.8817250E-06;3.9376900E-06;2.5286850E-06;1.6668070E-06;1.1952040E-06;8.6713580E-07;6.5613780E-07;4.9916220E-07;3.8105470E-07;2.9567530E-07;2.3133470E-07;1.8204290E-07;1.4347710E-07;1.1387953E-07;9.0623370E-08;7.1433250E-08;5.6393500E-08;4.4855520E-08;3.5707220E-08;2.7869330E-08;2.1522680E-08;1.6693600E-08;1.3059520E-08;1.0187836E-08;8.0793790E-09;6.3806500E-09;5.0429250E-09
Nb4_060_E0_R1F1;E0;N_Mediterranean;Nb4;472.5;1.7694910E+00;8.2281230E-01;2.8775160E-01;9.9180480E-02;3.4218930E-02;1.1107898E-02;3.9407330E-03;1.6364310E-03;7.5445690E-04;3.3489900E-04;1.4782930E-04;6.8079150E-05;3.1013980E-05;1.7607890E-05;8.6704770E-06;5.8396310E-06;3.7829000E-06;2.5115410E-06;1.8078180E-06;1.3168150E-06;9.9885760E-07;7.6192480E-07;5.8305260E-07;4.5328820E-07;3.5528860E-07;2.8008740E-07;2.2112970E-07;1.7577600E-07;1.4010390E-07;1.1066232E-07;8.7525920E-08;6.9734750E-08;5.5617070E-08;4.3539130E-08;3.3725040E-08;2.6223810E-08;2.0560860E-08;1.6072760E-08;1.2768446E-08;1.0104066E-08;8.0006720E-09
Nb4_060_E0_R1F1;E0;N_Mediterranean;Nb4;477.5;1.8188110E+00;8.8099790E-01;3.2109640E-01;1.1483705E-01;4.1072360E-02;1.3855700E-02;5.0826230E-03;2.1651140E-03;1.0199563E-03;4.6360950E-04;2.0957830E-04;9.8622110E-05;4.5909460E-05;2.6388710E-05;1.3220340E-05;8.9329590E-06;5.8257150E-06;3.8867010E-06;2.8004410E-06;2.0425570E-06;1.5487150E-06;1.1813504E-06;9.0375910E-07;7.0211460E-07;5.4976200E-07;4.3298280E-07;3.4152110E-07;2.7116960E-07;2.1590940E-07;1.7044820E-07;1.3472290E-07;1.0723498E-07;8.5468280E-08;6.6926960E-08;5.1869630E-08;4.0331930E-08;3.1614970E-08;2.4710030E-08;1.9611630E-08;1.5508070E-08;1.2270805E-08
Nb4_060_E0_R1F1;E0;N_Mediterranean;Nb4;482.5;1.8105150E+00;9.0412630E-01;3.3985460E-01;1.2496530E-01;4.5918950E-02;1.5942100E-02;5.9974920E-03;2.6055940E-03;1.2483270E-03;5.7791540E-04;2.6611650E-04;1.2734690E-04;6.0280790E-05;3.4996010E-05;1.7769110E-05;1.2040561E-05;7.8971890E-06;5.2900400E-06;3.8154530E-06;2.7858700E-06;2.1116360E-06;1.6107880E-06;1.2320316E-06;9.5648870E-07;7.4829040E-07;5.8878120E-07;4.6389820E-07;3.6796730E-07;2.9268350E-07;2.3093970E-07;1.8241680E-07;1.4506860E-07;1.1554675E-07;9.0515580E-08;7.0179440E-08;5.4569260E-08;4.2760430E-08;3.3409930E-08;2.6496250E-08;2.0940510E-08;1.6557270E-08
Nb4_060_E0_R1F1;E0;N_Mediterranean;Nb4;487.5;1.6906410E+00;8.6676270E-01;3.3461130E-01;1.2604970E-01;4.7420370E-02;1.6876190E-02;6.4910590E-03;2.8706700E-03;1.3967430E-03;6.5746960E-04;3.0784960E-04;1.4960100E-04;7.1903760E-05;4.2145350E-05;2.1666970E-05;1.4728540E-05;9.7160570E-06;6.5370870E-06;4.7208970E-06;3.4526270E-06;2.6173200E-06;1.9974350E-06;1.5281560E-06;1.1861286E-06;9.2752590E-07;7.2947190E-07;5.7461640E-07;4.5550650E-07;3.6210240E-07;2.8566920E-07;2.2557900E-07;1.7930550E-07;1.4278520E-07;1.1192388E-07;8.6854290E-08;6.7566410E-08;5.2953430E-08;4.1375200E-08;3.2798360E-08;2.5915120E-08;2.0484120E-08
